dataset,column,raw_value,frequency
IAM,user_id,emp12299,1
IAM,user_id,EMP-12311,1
IAM,user_id,11252,1
IAM,user_id,emp_11837,1
IAM,user_id,emp12405,1
IAM,user_id,EMP 12597,1
IAM,user_id,EMP-11567,1
IAM,user_id,10230,1
IAM,user_id,emp_12269,1
IAM,user_id,EMP12054,1
IAM,user_id,EMP-12757,1
IAM,user_id,emp11448,1
IAM,user_id,emp11566,1
IAM,user_id,EMP-11865,1
IAM,user_id,EMP-10958,1
IAM,user_id,emp_12892,1
IAM,user_id,12521,1
IAM,user_id,EMP10003,1
IAM,user_id,emp_12622,1
IAM,user_id,emp_12736,1
IAM,user_id,emp10325,1
IAM,user_id,emp12008,1
IAM,user_id,emp_11116,1
IAM,user_id,12282,1
IAM,user_id,12017,1
IAM,user_id,EMP 12760,1
IAM,user_id,12376,1
IAM,user_id,EMP12240,1
IAM,user_id,11984,1
IAM,user_id,emp10631,1
IAM,user_id,EMP-11916,1
IAM,user_id,EMP-12573,1
IAM,user_id,EMP-11948,1
IAM,user_id,10633,1
IAM,user_id,emp_12066,1
IAM,user_id,EMP-12085,1
IAM,user_id,EMP-12447,1
IAM,user_id,EMP-10418,1
IAM,user_id,emp_10237,1
IAM,user_id,emp11450,1
IAM,user_id,EMP-12163,1
IAM,user_id,EMP 12845,1
IAM,user_id,EMP-12255,1
IAM,user_id,11469,1
IAM,user_id,EMP11879,1
IAM,user_id,emp_10297,1
IAM,user_id,EMP 10096,1
IAM,user_id,emp_12348,1
IAM,user_id,EMP-11429,1
IAM,user_id,12620,1
IAM,user_id,emp10835,1
IAM,user_id,EMP 10952,1
IAM,user_id,12225,1
IAM,user_id,emp_12702,1
IAM,user_id,emp_10099,1
IAM,user_id,12503,1
IAM,user_id,10313,1
IAM,user_id,emp12109,1
IAM,user_id,emp12251,1
IAM,user_id,emp_11227,1
IAM,user_id,EMP-10017,1
IAM,user_id,emp11948,1
IAM,user_id,emp_11619,1
IAM,user_id,EMP 12591,1
IAM,user_id,10335,1
IAM,user_id,EMP10773,1
IAM,user_id,emp_11720,1
IAM,user_id,emp_12499,1
IAM,user_id,emp12699,1
IAM,user_id,EMP-11993,1
IAM,user_id,EMP12043,1
IAM,user_id,EMP-10617,1
IAM,user_id,emp12694,1
IAM,user_id,11222,1
IAM,user_id,emp_12093,1
IAM,user_id,EMP-10813,1
IAM,user_id,EMP-12389,1
IAM,user_id,EMP 10709,1
IAM,user_id,EMP 11581,1
IAM,user_id,EMP 11408,1
IAM,user_id,emp12356,1
IAM,user_id,EMP 12824,1
IAM,user_id,EMP-10275,1
IAM,user_id,EMP-11776,1
IAM,user_id,EMP-12629,1
IAM,user_id,EMP 11687,1
IAM,user_id,EMP 10391,1
IAM,user_id,EMP-10141,1
IAM,user_id,emp11788,1
IAM,user_id,emp_10262,1
IAM,user_id,EMP12614,1
IAM,user_id,EMP 11585,1
IAM,user_id,12020,1
IAM,user_id,emp10877,1
IAM,user_id,emp12550,1
IAM,user_id,EMP-12687,1
IAM,user_id,EMP-11609,1
IAM,user_id,emp_11410,1
IAM,user_id,emp_12139,1
IAM,user_id,emp_11021,1
IAM,user_id,11945,1
IAM,user_id,emp_10667,1
IAM,user_id,emp_12668,1
IAM,user_id,11051,1
IAM,user_id,10703,1
IAM,user_id,EMP 10998,1
IAM,user_id,EMP11780,1
IAM,user_id,EMP11260,1
IAM,user_id,emp_11628,1
IAM,user_id,emp_11011,1
IAM,user_id,EMP 12050,1
IAM,user_id,emp12301,1
IAM,user_id,EMP 10809,1
IAM,user_id,emp12275,1
IAM,user_id,EMP 10263,1
IAM,user_id,emp10354,1
IAM,user_id,EMP10060,1
IAM,user_id,EMP-12180,1
IAM,user_id,EMP 10812,1
IAM,user_id,EMP 12078,1
IAM,user_id,EMP-11092,1
IAM,user_id,emp10016,1
IAM,user_id,EMP-11782,1
IAM,user_id,EMP11477,1
IAM,user_id,emp12640,1
IAM,user_id,EMP10113,1
IAM,user_id,EMP11492,1
IAM,user_id,emp12273,1
IAM,user_id,EMP 10181,1
IAM,user_id,emp10212,1
IAM,user_id,emp_11760,1
IAM,user_id,emp_11119,1
IAM,user_id,emp12954,1
IAM,user_id,EMP-12849,1
IAM,user_id,emp12932,1
IAM,user_id,10272,1
IAM,user_id,EMP-10731,1
IAM,user_id,emp_10179,1
IAM,user_id,emp_10045,1
IAM,user_id,11370,1
IAM,user_id,EMP 12703,1
IAM,user_id,emp_10288,1
IAM,user_id,emp_12590,1
IAM,user_id,12708,1
IAM,user_id,EMP 11311,1
IAM,user_id,12021,1
IAM,user_id,EMP 12999,1
IAM,user_id,EMP-12286,1
IAM,user_id,emp12774,1
IAM,user_id,10760,1
IAM,user_id,EMP-12134,1
IAM,user_id,emp_12626,1
IAM,user_id,EMP12676,1
IAM,user_id,EMP-10863,1
IAM,user_id,EMP-11400,1
IAM,user_id,emp_10879,1
IAM,user_id,emp_10767,1
IAM,user_id,EMP-12003,1
IAM,user_id,EMP 12209,1
IAM,user_id,EMP11838,1
IAM,user_id,emp_11779,1
IAM,user_id,11196,1
IAM,user_id,EMP-11604,1
IAM,user_id,EMP 12477,1
IAM,user_id,emp12844,1
IAM,user_id,EMP 11890,1
IAM,user_id,emp10993,1
IAM,user_id,EMP-10990,1
IAM,user_id,10102,1
IAM,user_id,emp12174,1
IAM,user_id,EMP-12531,1
IAM,user_id,EMP 11454,1
IAM,user_id,10432,1
IAM,user_id,emp10951,1
IAM,user_id,emp11019,1
IAM,user_id,EMP11790,1
IAM,user_id,EMP12881,1
IAM,user_id,EMP 10244,1
IAM,user_id,11629,1
IAM,user_id,emp12865,1
IAM,user_id,EMP-12692,1
IAM,user_id,10214,1
IAM,user_id,emp12481,1
IAM,user_id,emp_11881,1
IAM,user_id,emp_11853,1
IAM,user_id,EMP 12576,1
IAM,user_id,EMP 10457,1
IAM,user_id,10242,1
IAM,user_id,EMP 11485,1
IAM,user_id,EMP11750,1
IAM,user_id,12903,1
IAM,user_id,EMP12635,1
IAM,user_id,11261,1
IAM,user_id,EMP 11210,1
IAM,user_id,EMP 10540,1
IAM,user_id,EMP 11024,1
IAM,user_id,emp10335,1
IAM,user_id,emp10974,1
IAM,user_id,EMP 12818,1
IAM,user_id,12518,1
IAM,user_id,emp_12186,1
IAM,user_id,10253,1
IAM,user_id,11434,1
IAM,user_id,emp10603,1
IAM,user_id,EMP-12010,1
IAM,user_id,emp_11486,1
IAM,user_id,emp_10526,1
IAM,user_id,10299,1
IAM,user_id,EMP-12491,1
IAM,user_id,EMP 10278,1
IAM,user_id,EMP 12064,1
IAM,user_id,emp12656,1
IAM,user_id,EMP-10539,1
IAM,user_id,emp_11259,1
IAM,user_id,10783,1
IAM,user_id,emp12795,1
IAM,user_id,emp_12315,1
IAM,user_id,emp11329,1
IAM,user_id,emp11322,1
IAM,user_id,EMP-10084,1
IAM,user_id,10050,1
IAM,user_id,EMP-11525,1
IAM,user_id,EMP12316,1
IAM,user_id,emp10518,1
IAM,user_id,EMP10960,1
IAM,user_id,EMP-10489,1
IAM,user_id,10177,1
IAM,user_id,EMP12843,1
IAM,user_id,12937,1
IAM,user_id,EMP11231,1
IAM,user_id,11711,1
IAM,user_id,emp12800,1
IAM,user_id,11207,1
IAM,user_id,EMP-10423,1
IAM,user_id,emp12263,1
IAM,user_id,EMP-12511,1
IAM,user_id,11038,1
IAM,user_id,EMP 10843,1
IAM,user_id,emp_10436,1
IAM,user_id,emp10008,1
IAM,user_id,10378,1
IAM,user_id,emp_11563,1
IAM,user_id,10936,1
IAM,user_id,EMP 10615,1
IAM,user_id,emp_12042,1
IAM,user_id,EMP-10258,1
IAM,user_id,EMP 12370,1
IAM,user_id,EMP10314,1
IAM,user_id,12245,1
IAM,user_id,EMP-10902,1
IAM,user_id,emp12228,1
IAM,user_id,EMP11185,1
IAM,user_id,11887,1
IAM,user_id,EMP 12946,1
IAM,user_id,10739,1
IAM,user_id,emp10837,1
IAM,user_id,10587,1
IAM,user_id,emp10051,1
IAM,user_id,EMP 12233,1
IAM,user_id,emp10254,1
IAM,user_id,EMP-10710,1
IAM,user_id,EMP-11116,1
IAM,user_id,emp_12853,1
IAM,user_id,emp10998,1
IAM,user_id,EMP 10314,1
IAM,user_id,EMP 10670,1
IAM,user_id,EMP 12734,1
IAM,user_id,EMP 10406,1
IAM,user_id,emp_12352,1
IAM,user_id,emp11918,1
IAM,user_id,emp11831,1
IAM,user_id,EMP 11669,1
IAM,user_id,EMP-11914,1
IAM,user_id,emp_10417,1
IAM,user_id,emp_10927,1
IAM,user_id,11953,1
IAM,user_id,emp_11266,1
IAM,user_id,EMP11722,1
IAM,user_id,EMP 10170,1
IAM,user_id,10700,1
IAM,user_id,EMP-10204,1
IAM,user_id,EMP 10722,1
IAM,user_id,EMP 11317,1
IAM,user_id,emp_10965,1
IAM,user_id,emp_11753,1
IAM,user_id,emp10952,1
IAM,user_id,emp12348,1
IAM,user_id,emp_10357,1
IAM,user_id,EMP 12524,1
IAM,user_id,EMP10492,1
IAM,user_id,emp12400,1
IAM,user_id,EMP10425,1
IAM,user_id,EMP 12466,1
IAM,user_id,11017,1
IAM,user_id,EMP 12977,1
IAM,user_id,11402,1
IAM,user_id,emp_11377,1
IAM,user_id,EMP 12051,1
IAM,user_id,EMP12769,1
IAM,user_id,emp10086,1
IAM,user_id,EMP-12997,1
IAM,user_id,EMP 11020,1
IAM,user_id,EMP-10858,1
IAM,user_id,EMP 11409,1
IAM,user_id,10399,1
IAM,user_id,11666,1
IAM,user_id,EMP12015,1
IAM,user_id,EMP 11471,1
IAM,user_id,11587,1
IAM,user_id,EMP 10729,1
IAM,user_id,emp10046,1
IAM,user_id,12389,1
IAM,user_id,EMP-12714,1
IAM,user_id,emp_10673,1
IAM,user_id,EMP10793,1
IAM,user_id,emp11396,1
IAM,user_id,EMP11599,1
IAM,user_id,emp10126,1
IAM,user_id,emp12936,1
IAM,user_id,EMP-12984,1
IAM,user_id,12811,1
IAM,user_id,emp_11710,1
IAM,user_id,EMP-12654,1
IAM,user_id,emp_11272,1
IAM,user_id,emp_12759,1
IAM,user_id,11930,1
IAM,user_id,emp_11854,1
IAM,user_id,EMP-11737,1
IAM,user_id,emp_12243,1
IAM,user_id,12209,1
IAM,user_id,10552,1
IAM,user_id,EMP-11232,1
IAM,user_id,emp12347,1
IAM,user_id,EMP 12855,1
IAM,user_id,EMP10982,1
IAM,user_id,EMP 10602,1
IAM,user_id,11292,1
IAM,user_id,EMP-11841,1
IAM,user_id,emp11310,1
IAM,user_id,emp_10737,1
IAM,user_id,EMP10387,1
IAM,user_id,emp12516,1
IAM,user_id,EMP12809,1
IAM,user_id,11549,1
IAM,user_id,emp_12167,1
IAM,user_id,EMP 10297,1
IAM,user_id,emp_12740,1
IAM,user_id,EMP 12782,1
IAM,user_id,EMP-10770,1
IAM,user_id,emp_12064,1
IAM,user_id,10819,1
IAM,user_id,emp_12937,1
IAM,user_id,emp_10434,1
IAM,user_id,EMP-12262,1
IAM,user_id,emp10435,1
IAM,user_id,emp12196,1
IAM,user_id,10508,1
IAM,user_id,EMP-11812,1
IAM,user_id,emp10436,1
IAM,user_id,EMP 10098,1
IAM,user_id,EMP-11156,1
IAM,user_id,EMP-12951,1
IAM,user_id,EMP10577,1
IAM,user_id,12640,1
IAM,user_id,emp10473,1
IAM,user_id,emp_11370,1
IAM,user_id,emp_11046,1
IAM,user_id,emp_10964,1
IAM,user_id,emp_11959,1
IAM,user_id,emp12201,1
IAM,user_id,EMP-11227,1
IAM,user_id,EMP-11307,1
IAM,user_id,EMP 10397,1
IAM,user_id,EMP 10581,1
IAM,user_id,emp12583,1
IAM,user_id,10462,1
IAM,user_id,EMP 12456,1
IAM,user_id,11921,1
IAM,user_id,EMP10933,1
IAM,user_id,emp11522,1
IAM,user_id,emp10003,1
IAM,user_id,EMP 12993,1
IAM,user_id,10579,1
IAM,user_id,EMP 10866,1
IAM,user_id,emp_11600,1
IAM,user_id,EMP 11599,1
IAM,user_id,emp12393,1
IAM,user_id,11019,1
IAM,user_id,EMP 11477,1
IAM,user_id,EMP 10369,1
IAM,user_id,EMP-11491,1
IAM,user_id,12362,1
IAM,user_id,10762,1
IAM,user_id,emp12050,1
IAM,user_id,12097,1
IAM,user_id,EMP 11319,1
IAM,user_id,11935,1
IAM,user_id,12947,1
IAM,user_id,EMP-10037,1
IAM,user_id,EMP11738,1
IAM,user_id,EMP-10894,1
IAM,user_id,EMP 10131,1
IAM,user_id,emp12906,1
IAM,user_id,emp12209,1
IAM,user_id,EMP-11741,1
IAM,user_id,10326,1
IAM,user_id,EMP 10488,1
IAM,user_id,emp11662,1
IAM,user_id,EMP11189,1
IAM,user_id,EMP-10767,1
IAM,user_id,emp12052,1
IAM,user_id,10598,1
IAM,user_id,EMP 10375,1
IAM,user_id,10651,1
IAM,user_id,emp10795,1
IAM,user_id,emp11336,1
IAM,user_id,12905,1
IAM,user_id,emp11013,1
IAM,user_id,EMP 10072,1
IAM,user_id,emp_12258,1
IAM,user_id,EMP10381,1
IAM,user_id,EMP 11849,1
IAM,user_id,EMP 11965,1
IAM,user_id,11419,1
IAM,user_id,EMP 10362,1
IAM,user_id,emp_10842,1
IAM,user_id,emp12475,1
IAM,user_id,10223,1
IAM,user_id,EMP-11158,1
IAM,user_id,EMP 11952,1
IAM,user_id,emp_10701,1
IAM,user_id,EMP11899,1
IAM,user_id,EMP-10625,1
IAM,user_id,11057,1
IAM,user_id,EMP 11739,1
IAM,user_id,EMP 12586,1
IAM,user_id,emp_10301,1
IAM,user_id,emp12164,1
IAM,user_id,EMP 10751,1
IAM,user_id,EMP-12382,1
IAM,user_id,emp10948,1
IAM,user_id,11097,1
IAM,user_id,emp11493,1
IAM,user_id,emp10211,1
IAM,user_id,12844,1
IAM,user_id,10245,1
IAM,user_id,EMP 10660,1
IAM,user_id,emp12570,1
IAM,user_id,emp11259,1
IAM,user_id,EMP 11756,1
IAM,user_id,emp_12577,1
IAM,user_id,EMP-12693,1
IAM,user_id,EMP 12336,1
IAM,user_id,emp_11808,1
IAM,user_id,EMP 11962,1
IAM,user_id,emp12732,1
IAM,user_id,emp_12673,1
IAM,user_id,12278,1
IAM,user_id,10778,1
IAM,user_id,EMP-11153,1
IAM,user_id,emp10622,1
IAM,user_id,emp_11742,1
IAM,user_id,EMP-11631,1
IAM,user_id,emp_12820,1
IAM,user_id,emp_11137,1
IAM,user_id,EMP 12708,1
IAM,user_id,EMP 10920,1
IAM,user_id,emp11856,1
IAM,user_id,emp_12302,1
IAM,user_id,EMP-10793,1
IAM,user_id,EMP-12982,1
IAM,user_id,EMP-12355,1
IAM,user_id,emp12766,1
IAM,user_id,emp11061,1
IAM,user_id,emp_10068,1
IAM,user_id,emp_11132,1
IAM,user_id,EMP-12109,1
IAM,user_id,emp11272,1
IAM,user_id,EMP-12570,1
IAM,user_id,emp_11689,1
IAM,user_id,EMP 11208,1
IAM,user_id,12120,1
IAM,user_id,11363,1
IAM,user_id,emp10851,1
IAM,user_id,EMP-10526,1
IAM,user_id,emp_12906,1
IAM,user_id,EMP-10674,1
IAM,user_id,emp10097,1
IAM,user_id,emp10865,1
IAM,user_id,EMP-12234,1
IAM,user_id,12801,1
IAM,user_id,emp_12472,1
IAM,user_id,emp_10233,1
IAM,user_id,10806,1
IAM,user_id,12709,1
IAM,user_id,10494,1
IAM,user_id,EMP10658,1
IAM,user_id,EMP 11800,1
IAM,user_id,emp_12022,1
IAM,user_id,emp_12841,1
IAM,user_id,12366,1
IAM,user_id,emp_10805,1
IAM,user_id,11026,1
IAM,user_id,emp10698,1
IAM,user_id,12089,1
IAM,user_id,EMP-11486,1
IAM,user_id,emp_10193,1
IAM,user_id,EMP-10458,1
IAM,user_id,11259,1
IAM,user_id,emp12265,1
IAM,user_id,emp_11721,1
IAM,user_id,EMP-12474,1
IAM,user_id,EMP-10692,1
IAM,user_id,12938,1
IAM,user_id,EMP-10583,1
IAM,user_id,emp_12556,1
IAM,user_id,EMP 12632,1
IAM,user_id,12369,1
IAM,user_id,EMP 11406,1
IAM,user_id,emp12638,1
IAM,user_id,emp10268,1
IAM,user_id,EMP11661,1
IAM,user_id,EMP-10080,1
IAM,user_id,10441,1
IAM,user_id,EMP-12843,1
IAM,user_id,emp_12438,1
IAM,user_id,EMP12591,1
IAM,user_id,11938,1
IAM,user_id,10712,1
IAM,user_id,EMP 11836,1
IAM,user_id,EMP-10741,1
IAM,user_id,EMP 11084,1
IAM,user_id,EMP 11194,1
IAM,user_id,EMP12320,1
IAM,user_id,EMP 10436,1
IAM,user_id,EMP-10202,1
IAM,user_id,emp12685,1
IAM,user_id,emp11217,1
IAM,user_id,10645,1
IAM,user_id,emp_11118,1
IAM,user_id,EMP10943,1
IAM,user_id,11003,1
IAM,user_id,EMP 11608,1
IAM,user_id,11480,1
IAM,user_id,EMP 11101,1
IAM,user_id,EMP-12256,1
IAM,user_id,EMP10882,1
IAM,user_id,EMP-11292,1
IAM,user_id,EMP-10448,1
IAM,user_id,emp_10178,1
IAM,user_id,EMP-10378,1
IAM,user_id,emp10571,1
IAM,user_id,EMP 11405,1
IAM,user_id,emp12689,1
IAM,user_id,emp_11774,1
IAM,user_id,11113,1
IAM,user_id,emp11305,1
IAM,user_id,EMP 11260,1
IAM,user_id,emp10362,1
IAM,user_id,11253,1
IAM,user_id,emp_10683,1
IAM,user_id,emp_12027,1
IAM,user_id,EMP-11630,1
IAM,user_id,11727,1
IAM,user_id,EMP-12339,1
IAM,user_id,EMP-12526,1
IAM,user_id,EMP-12191,1
IAM,user_id,emp_12711,1
IAM,user_id,emp11976,1
IAM,user_id,12781,1
IAM,user_id,emp12539,1
IAM,user_id,EMP-12238,1
IAM,user_id,10154,1
IAM,user_id,EMP-11512,1
IAM,user_id,EMP 11905,1
IAM,user_id,emp11428,1
IAM,user_id,EMP-12077,1
IAM,user_id,EMP-11433,1
IAM,user_id,EMP 10257,1
IAM,user_id,EMP-10214,1
IAM,user_id,EMP-10295,1
IAM,user_id,EMP-10760,1
IAM,user_id,12765,1
IAM,user_id,EMP-10232,1
IAM,user_id,EMP 12414,1
IAM,user_id,11890,1
IAM,user_id,10627,1
IAM,user_id,EMP 10302,1
IAM,user_id,EMP12716,1
IAM,user_id,emp_11015,1
IAM,user_id,EMP 12945,1
IAM,user_id,12573,1
IAM,user_id,emp12308,1
IAM,user_id,EMP 12126,1
IAM,user_id,11096,1
IAM,user_id,emp11718,1
IAM,user_id,EMP 11976,1
IAM,user_id,EMP 11605,1
IAM,user_id,10870,1
IAM,user_id,11482,1
IAM,user_id,EMP 11332,1
IAM,user_id,EMP-11261,1
IAM,user_id,emp11889,1
IAM,user_id,11087,1
IAM,user_id,10198,1
IAM,user_id,10108,1
IAM,user_id,emp11087,1
IAM,user_id,emp11502,1
IAM,user_id,emp_11889,1
IAM,user_id,emp12169,1
IAM,user_id,10190,1
IAM,user_id,EMP10111,1
IAM,user_id,emp_10159,1
IAM,user_id,emp10908,1
IAM,user_id,emp_12493,1
IAM,user_id,EMP-12819,1
IAM,user_id,emp_10318,1
IAM,user_id,emp11384,1
IAM,user_id,emp11425,1
IAM,user_id,EMP-12212,1
IAM,user_id,emp11807,1
IAM,user_id,EMP11771,1
IAM,user_id,emp12574,1
IAM,user_id,EMP 11251,1
IAM,user_id,emp11617,1
IAM,user_id,11371,1
IAM,user_id,EMP-11305,1
IAM,user_id,emp_11010,1
IAM,user_id,EMP 10292,1
IAM,user_id,11351,1
IAM,user_id,emp11208,1
IAM,user_id,EMP 10765,1
IAM,user_id,EMP-11415,1
IAM,user_id,emp_10917,1
IAM,user_id,12308,1
IAM,user_id,emp12168,1
IAM,user_id,emp_12518,1
IAM,user_id,emp12913,1
IAM,user_id,EMP-10693,1
IAM,user_id,12588,1
IAM,user_id,emp_11968,1
IAM,user_id,emp12635,1
IAM,user_id,EMP 12627,1
IAM,user_id,11835,1
IAM,user_id,EMP-12261,1
IAM,user_id,EMP 11676,1
IAM,user_id,12949,1
IAM,user_id,emp10208,1
IAM,user_id,10373,1
IAM,user_id,EMP-11925,1
IAM,user_id,EMP 11032,1
IAM,user_id,12810,1
IAM,user_id,EMP-11755,1
IAM,user_id,EMP10175,1
IAM,user_id,EMP10024,1
IAM,user_id,EMP-12253,1
IAM,user_id,emp12655,1
IAM,user_id,EMP-11069,1
IAM,user_id,10420,1
IAM,user_id,EMP 12922,1
IAM,user_id,EMP-12623,1
IAM,user_id,EMP-11026,1
IAM,user_id,emp_12060,1
IAM,user_id,10032,1
IAM,user_id,emp_12423,1
IAM,user_id,emp10265,1
IAM,user_id,EMP12388,1
IAM,user_id,EMP 10663,1
IAM,user_id,emp12316,1
IAM,user_id,EMP 11413,1
IAM,user_id,11035,1
IAM,user_id,emp11670,1
IAM,user_id,emp_11101,1
IAM,user_id,emp_12020,1
IAM,user_id,emp12110,1
IAM,user_id,emp11916,1
IAM,user_id,EMP-11426,1
IAM,user_id,emp_12886,1
IAM,user_id,emp11773,1
IAM,user_id,emp10502,1
IAM,user_id,emp10901,1
IAM,user_id,EMP-11100,1
IAM,user_id,EMP12375,1
IAM,user_id,EMP-12633,1
IAM,user_id,12874,1
IAM,user_id,emp_12169,1
IAM,user_id,emp11067,1
IAM,user_id,12514,1
IAM,user_id,11211,1
IAM,user_id,emp_11508,1
IAM,user_id,emp12120,1
IAM,user_id,emp10869,1
IAM,user_id,EMP-12337,1
IAM,user_id,11399,1
IAM,user_id,EMP12347,1
IAM,user_id,EMP 11930,1
IAM,user_id,emp_12032,1
IAM,user_id,emp11803,1
IAM,user_id,10083,1
IAM,user_id,EMP 12580,1
IAM,user_id,12675,1
IAM,user_id,emp_12807,1
IAM,user_id,EMP-11202,1
IAM,user_id,EMP10690,1
IAM,user_id,emp_12230,1
IAM,user_id,emp11319,1
IAM,user_id,EMP 11515,1
IAM,user_id,EMP-10606,1
IAM,user_id,EMP 10784,1
IAM,user_id,10780,1
IAM,user_id,emp11991,1
IAM,user_id,EMP-11201,1
IAM,user_id,emp_12039,1
IAM,user_id,EMP 11407,1
IAM,user_id,emp10434,1
IAM,user_id,EMP 12259,1
IAM,user_id,emp12488,1
IAM,user_id,EMP 11754,1
IAM,user_id,emp_12888,1
IAM,user_id,EMP-11382,1
IAM,user_id,EMP 10079,1
IAM,user_id,EMP-11027,1
IAM,user_id,EMP-12798,1
IAM,user_id,EMP-10866,1
IAM,user_id,emp_11048,1
IAM,user_id,11275,1
IAM,user_id,EMP 11019,1
IAM,user_id,EMP10603,1
IAM,user_id,EMP-12752,1
IAM,user_id,EMP-10590,1
IAM,user_id,EMP-10164,1
IAM,user_id,10290,1
IAM,user_id,emp11009,1
IAM,user_id,EMP-12043,1
IAM,user_id,EMP 10148,1
IAM,user_id,emp12706,1
IAM,user_id,EMP-11273,1
IAM,user_id,emp11774,1
IAM,user_id,12074,1
IAM,user_id,emp12478,1
IAM,user_id,EMP 10285,1
IAM,user_id,emp_10944,1
IAM,user_id,EMP 10400,1
IAM,user_id,12870,1
IAM,user_id,emp12296,1
IAM,user_id,EMP-12961,1
IAM,user_id,12971,1
IAM,user_id,EMP 12641,1
IAM,user_id,EMP 12483,1
IAM,user_id,10303,1
IAM,user_id,12030,1
IAM,user_id,emp11146,1
IAM,user_id,emp_12057,1
IAM,user_id,10086,1
IAM,user_id,emp_10766,1
IAM,user_id,10887,1
IAM,user_id,emp12208,1
IAM,user_id,EMP11688,1
IAM,user_id,EMP-12393,1
IAM,user_id,emp_12889,1
IAM,user_id,emp10994,1
IAM,user_id,emp11655,1
IAM,user_id,EMP10225,1
IAM,user_id,emp_10154,1
IAM,user_id,EMP10689,1
IAM,user_id,EMP 11680,1
IAM,user_id,EMP 11344,1
IAM,user_id,10018,1
IAM,user_id,EMP-10933,1
IAM,user_id,12281,1
IAM,user_id,EMP-11396,1
IAM,user_id,emp10842,1
IAM,user_id,10929,1
IAM,user_id,11102,1
IAM,user_id,12525,1
IAM,user_id,11813,1
IAM,user_id,emp11842,1
IAM,user_id,emp_11603,1
IAM,user_id,10022,1
IAM,user_id,emp12206,1
IAM,user_id,EMP 11271,1
IAM,user_id,emp12499,1
IAM,user_id,EMP-11316,1
IAM,user_id,EMP 10948,1
IAM,user_id,11754,1
IAM,user_id,emp11511,1
IAM,user_id,emp10682,1
IAM,user_id,EMP11841,1
IAM,user_id,11166,1
IAM,user_id,10785,1
IAM,user_id,emp_11824,1
IAM,user_id,EMP-11793,1
IAM,user_id,emp_12925,1
IAM,user_id,EMP 11254,1
IAM,user_id,EMP10543,1
IAM,user_id,emp_10696,1
IAM,user_id,emp_12522,1
IAM,user_id,emp_12349,1
IAM,user_id,EMP-12960,1
IAM,user_id,EMP10097,1
IAM,user_id,12176,1
IAM,user_id,emp10934,1
IAM,user_id,EMP11728,1
IAM,user_id,11786,1
IAM,user_id,emp_12988,1
IAM,user_id,EMP-10419,1
IAM,user_id,EMP 11638,1
IAM,user_id,emp11866,1
IAM,user_id,EMP12332,1
IAM,user_id,EMP 12033,1
IAM,user_id,emp12469,1
IAM,user_id,emp10167,1
IAM,user_id,EMP10164,1
IAM,user_id,emp_11423,1
IAM,user_id,emp10450,1
IAM,user_id,emp10546,1
IAM,user_id,EMP-12646,1
IAM,user_id,emp_12213,1
IAM,user_id,EMP-10401,1
IAM,user_id,emp_11149,1
IAM,user_id,11040,1
IAM,user_id,emp_11624,1
IAM,user_id,emp_11026,1
IAM,user_id,EMP-10076,1
IAM,user_id,emp11945,1
IAM,user_id,emp_11393,1
IAM,user_id,EMP10923,1
IAM,user_id,EMP 12697,1
IAM,user_id,emp10519,1
IAM,user_id,EMP12302,1
IAM,user_id,10945,1
IAM,user_id,emp12286,1
IAM,user_id,10376,1
IAM,user_id,EMP12573,1
IAM,user_id,emp_12435,1
IAM,user_id,emp_10713,1
IAM,user_id,emp12549,1
IAM,user_id,emp_12664,1
IAM,user_id,emp_10251,1
IAM,user_id,EMP11281,1
IAM,user_id,emp_11014,1
IAM,user_id,EMP 12623,1
IAM,user_id,12056,1
IAM,user_id,11842,1
IAM,user_id,EMP 12266,1
IAM,user_id,emp11651,1
IAM,user_id,emp10553,1
IAM,user_id,EMP 10010,1
IAM,user_id,EMP 12134,1
IAM,user_id,EMP 12120,1
IAM,user_id,10048,1
IAM,user_id,emp10981,1
IAM,user_id,EMP 12528,1
IAM,user_id,12963,1
IAM,user_id,emp11531,1
IAM,user_id,11170,1
IAM,user_id,EMP10766,1
IAM,user_id,11580,1
IAM,user_id,emp_11113,1
IAM,user_id,EMP-12413,1
IAM,user_id,EMP-12416,1
IAM,user_id,EMP 11422,1
IAM,user_id,emp12326,1
IAM,user_id,EMP 10105,1
IAM,user_id,12611,1
IAM,user_id,emp12908,1
IAM,user_id,12349,1
IAM,user_id,EMP-12039,1
IAM,user_id,EMP 10054,1
IAM,user_id,11524,1
IAM,user_id,EMP-10558,1
IAM,user_id,EMP11529,1
IAM,user_id,EMP 10576,1
IAM,user_id,emp10604,1
IAM,user_id,11893,1
IAM,user_id,12538,1
IAM,user_id,EMP-11257,1
IAM,user_id,emp11812,1
IAM,user_id,EMP-11340,1
IAM,user_id,emp_12163,1
IAM,user_id,11271,1
IAM,user_id,emp10714,1
IAM,user_id,emp10292,1
IAM,user_id,emp_12464,1
IAM,user_id,12794,1
IAM,user_id,EMP-11725,1
IAM,user_id,emp10319,1
IAM,user_id,emp12967,1
IAM,user_id,EMP-11713,1
IAM,user_id,10325,1
IAM,user_id,emp_12000,1
IAM,user_id,emp_11488,1
IAM,user_id,emp_11075,1
IAM,user_id,10228,1
IAM,user_id,EMP 11737,1
IAM,user_id,emp_12497,1
IAM,user_id,EMP 10641,1
IAM,user_id,emp11542,1
IAM,user_id,10339,1
