user_id,username,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
EMP10993,bhanumati.raja48,0,0.0,0,0.0,False
EMP11497,naveen.dubey63,0,0.0,0,0.0,False
EMP11494,zayan.kakar93,0,0.0,0,0.0,False
EMP10585,jagdish.reddy67,0,0.0,0,0.0,False
EMP11748,nicholas.aggarwal55,0,0.0,0,0.0,False
EMP11349,widisha.basak76,0,0.0,0,0.0,False
EMP11007,pushti.bhatia89,1,100.0,2,0.88,True
EMP10674,tripti.iyengar15,0,0.0,0,0.0,False
EMP11832,chakradev.vyas39,0,0.0,0,0.0,False
EMP10855,manthan.peri83,0,0.0,0,0.0,False
EMP10447,tristan_nazareth15,0,0.0,0,0.0,False
EMP11776,amrita.hayer9,0,0.0,0,0.0,False
EMP11723,yashica.pandey33,0,0.0,0,0.0,False
EMP12330,yochana.pai61,0,0.0,0,0.0,False
EMP12757,ishita_bhatt24,0,0.0,0,0.0,False
EMP12457,yashawini.chawla66,0,0.0,0,0.0,False
EMP12503,gautam.sastry56,0,0.0,0,0.0,False
EMP12753,tejas.swamy73,0,0.0,0,0.0,False
EMP11247,riya.khare41,0,0.0,0,0.0,False
EMP10294,ekavir.natarajan35,0,0.0,0,0.0,False
EMP10588,gaurav.kibe32,0,0.0,0,0.0,False
EMP11281,amol.talwar85,0,0.0,0,0.0,False
EMP11518,vyanjana.chopra88,0,0.0,0,0.0,False
EMP12183,faris.rama22,0,0.0,0,0.0,False
EMP12244,ekiya_andra99,0,0.0,0,0.0,False
EMP12982,ekavir.karan53,0,0.0,0,0.0,False
EMP11417,faris.agarwal50,0,0.0,0,0.0,False
EMP10425,shivani.bajaj36,0,0.0,0,0.0,False
EMP10534,liam.sidhu21,0,0.0,0,0.0,False
EMP11054,leela.gill21,0,0.0,0,0.0,False
EMP12375,benjamin.sama73,0,0.0,0,0.0,False
EMP12581,sai.sani51,0,0.0,0,0.0,False
EMP11840,triya.singh47,0,0.0,0,0.0,False
EMP10132,eiravati.prabhu70,0,0.0,0,0.0,False
EMP11956,damini.loke16,0,0.0,0,0.0,False
EMP12602,anmol.solanki37,0,0.0,0,0.0,False
EMP10421,omya.tailor99,0,0.0,0,0.0,False
EMP12740,jasmit_madan30,0,0.0,0,0.0,False
EMP12104,ikbal.dewan73,0,0.0,0,0.0,False
EMP12508,yashica.kumer96,0,0.0,0,0.0,False
EMP11368,hardik.sundaram36,0,0.0,0,0.0,False
EMP10556,laksh.bala93,0,0.0,0,0.0,False
EMP12108,yug.rajan98,0,0.0,0,0.0,False
EMP12761,yagnesh.agrawal38,1,100.0,2,0.88,True
EMP10570,lila.rajagopalan71,1,100.0,2,0.88,True
EMP10352,anya.bahl99,0,0.0,0,0.0,False
EMP10091,aishani.parmer57,0,0.0,0,0.0,False
EMP12189,Unknown,0,0.0,0,0.0,False
EMP12611,zaid.mangat27,0,0.0,0,0.0,False
EMP11170,upasna.kuruvilla64,1,75.0,2,0.73,True
EMP11588,ati.choudhury94,0,0.0,0,0.0,False
EMP11285,azad.joshi75,0,0.0,0,0.0,False
EMP11813,aarush.krishna22,0,0.0,0,0.0,False
EMP11565,aadi.arya44,0,0.0,0,0.0,False
EMP11543,aarini.chandran27,1,75.0,2,0.73,True
EMP11576,timothy.maharaj40,0,0.0,0,0.0,False
EMP10697,omisha.suri10,0,0.0,0,0.0,False
EMP12583,pallavi_dhingra3,0,0.0,0,0.0,False
EMP10348,nirja.wable20,0,0.0,0,0.0,False
EMP12008,neel.balay38,0,0.0,0,0.0,False
EMP12418,warda.dua80,9,90.0,19,0.77,True
EMP12505,radhika.bath93,4,75.0,8,0.73,True
EMP12236,faris.garde11,0,0.0,0,0.0,False
EMP11137,shivani.deol7,0,0.0,0,0.0,False
EMP12043,wakeeta.nigam43,0,0.0,0,0.0,False
EMP12752,balendra.chander68,0,0.0,0,0.0,False
EMP12921,kashvi.vala58,0,0.0,0,0.0,False
EMP12905,zayan.narayan72,0,0.0,0,0.0,False
EMP11339,mitesh.koshy47,0,0.0,0,0.0,False
EMP12566,Unknown,0,0.0,0,0.0,False
EMP10453,pranit.sastry21,0,0.0,0,0.0,False
EMP10913,tanay.bains1,0,0.0,0,0.0,False
EMP11199,ikshita.mital60,0,0.0,0,0.0,False
EMP11274,Unknown,0,0.0,0,0.0,False
EMP12845,gaurika.tandon2,0,0.0,0,0.0,False
EMP10037,bhavani.karan34,0,0.0,0,0.0,False
EMP10974,laksh.dani30,0,0.0,0,0.0,False
EMP12854,vaishnavi.wali56,0,0.0,0,0.0,False
EMP10983,meghana.mani6,0,0.0,0,0.0,False
EMP12938,ojasvi_gade59,0,0.0,0,0.0,False
EMP12516,dakshesh.agate15,1,75.0,2,0.73,True
EMP11418,Unknown,0,0.0,0,0.0,False
EMP11284,charvi.dyal13,0,0.0,0,0.0,False
EMP11752,nachiket.singh59,0,0.0,0,0.0,False
EMP10039,janya.tella10,0,0.0,0,0.0,False
EMP11486,ethan.mukherjee77,0,0.0,0,0.0,False
EMP12003,nitara.bhargava30,0,0.0,0,0.0,False
EMP10169,anirudh.rai28,0,0.0,0,0.0,False
EMP11355,finn.bahl84,0,0.0,0,0.0,False
EMP10737,ayaan.mangat29,0,0.0,0,0.0,False
EMP11656,qabil.sastry23,0,0.0,0,0.0,False
EMP12782,harsh.patla58,0,0.0,0,0.0,False
EMP11564,ikbal.bumb44,0,0.0,0,0.0,False
EMP12223,nidra.bhagat91,0,0.0,0,0.0,False
EMP10634,utkarsh.murty19,0,0.0,0,0.0,False
EMP12925,isha.gokhale21,0,0.0,0,0.0,False
EMP12042,nikita.gala74,0,0.0,0,0.0,False
EMP11290,ati.patla67,0,0.0,0,0.0,False
EMP11380,chakrika.sehgal29,0,0.0,0,0.0,False
EMP10579,ekta.edwin69,0,0.0,0,0.0,False
EMP10328,radha.sidhu98,0,0.0,0,0.0,False
EMP12732,zehaan.dar65,0,0.0,0,0.0,False
EMP10892,Unknown,0,0.0,0,0.0,False
EMP12178,orinder.gera82,0,0.0,0,0.0,False
EMP10780,vrinda.guha94,0,0.0,0,0.0,False
EMP10159,dayita_kant42,0,0.0,0,0.0,False
EMP11651,ethan.bhattacharyya54,0,0.0,0,0.0,False
EMP11807,waida.rai24,0,0.0,0,0.0,False
EMP12396,tanay.dani38,0,0.0,0,0.0,False
EMP10061,bahadurjit.mishra54,0,0.0,0,0.0,False
EMP10849,widisha.konda86,1,100.0,2,0.88,True
EMP12196,vedika_loke72,0,0.0,0,0.0,False
EMP12978,ria.thakkar89,0,0.0,0,0.0,False
EMP11716,samaksh.buch64,0,0.0,0,0.0,False
EMP11043,tripti.johal40,0,0.0,0,0.0,False
EMP12930,harsh.lall96,0,0.0,0,0.0,False
EMP11544,gautam.thakur16,0,0.0,0,0.0,False
EMP12816,umang.sidhu48,0,0.0,0,0.0,False
EMP11726,leena.virk4,0,0.0,0,0.0,False
EMP11070,megha.arya94,0,0.0,0,0.0,False
EMP10053,yashodhara.arora79,0,0.0,0,0.0,False
EMP12517,nakul.dave66,0,0.0,0,0.0,False
EMP10258,qasim.mittal91,0,0.0,0,0.0,False
EMP10505,agastya.pai92,0,0.0,0,0.0,False
EMP10752,samuel.sarkar48,0,0.0,0,0.0,False
EMP12084,vasudha.tata96,0,0.0,0,0.0,False
EMP10217,balvan.shere52,0,0.0,0,0.0,False
EMP10824,atharv.keer85,1,75.0,2,0.73,True
EMP11623,edhitha.khatri73,0,0.0,0,0.0,False
EMP12345,edhitha.dugal87,1,100.0,2,0.88,True
EMP11389,aadhya.uppal43,0,0.0,0,0.0,False
EMP11266,barkha.sahota45,0,0.0,0,0.0,False
EMP12540,kashvi_gulati39,0,0.0,0,0.0,False
EMP11822,chatresh.cheema43,0,0.0,0,0.0,False
EMP11598,megha_shetty89,0,0.0,0,0.0,False
EMP11607,shivansh.chaudhry63,0,0.0,0,0.0,False
EMP11747,darpan.sibal55,0,0.0,0,0.0,False
EMP10771,wriddhish.sachar57,0,0.0,0,0.0,False
EMP12887,gautam.ganguly1,0,0.0,0,0.0,False
EMP11871,vedant.kar97,0,0.0,0,0.0,False
EMP11085,finn.kurian25,0,0.0,0,0.0,False
EMP11325,vaishnavi.barad69,0,0.0,0,0.0,False
EMP12186,yashvi.vasa30,0,0.0,0,0.0,False
EMP12875,darika_wali54,0,0.0,0,0.0,False
EMP11825,dipta.bala82,0,0.0,0,0.0,False
EMP11754,girindra.uppal4,0,0.0,0,0.0,False
EMP11789,Unknown,0,0.0,0,0.0,False
EMP11987,madhav.samra18,0,0.0,0,0.0,False
EMP12662,charles.padmanabhan1,0,0.0,0,0.0,False
EMP11163,chameli.srinivas29,0,0.0,0,0.0,False
EMP10963,yash_boase95,0,0.0,0,0.0,False
EMP12988,zinal.munshi37,0,0.0,0,0.0,False
EMP11771,gopal.walia83,0,0.0,0,0.0,False
EMP10398,lila.mall81,0,0.0,0,0.0,False
EMP10584,rishi.suresh27,0,0.0,0,0.0,False
EMP10948,yamini.dubey62,0,0.0,0,0.0,False
EMP10704,pavani.wali74,0,0.0,0,0.0,False
EMP10431,girik.salvi82,0,0.0,0,0.0,False
EMP10292,falguni.rajan71,1,100.0,2,0.88,True
EMP10145,abhimanyu.dass89,0,0.0,0,0.0,False
EMP10323,mohini.dani84,0,0.0,0,0.0,False
EMP12175,ira.kaul35,0,0.0,0,0.0,False
EMP11165,balhaar.thakkar24,0,0.0,0,0.0,False
EMP11452,bhanumati.anand48,0,0.0,0,0.0,False
EMP10002,xalak.tiwari72,0,0.0,0,0.0,False
EMP10576,nicholas.gola29,0,0.0,0,0.0,False
EMP12372,chavvi.dey98,1,75.0,2,0.73,True
EMP10339,amara.mitter83,0,0.0,0,0.0,False
EMP11897,bimala.khosla56,0,0.0,0,0.0,False
EMP12140,neelima.koshy46,0,0.0,0,0.0,False
EMP10925,ranveer.kapadia75,0,0.0,0,0.0,False
EMP10265,netra.wali12,0,0.0,0,0.0,False
EMP10376,bhanumati.chandran62,0,0.0,0,0.0,False
EMP11983,timothy.korpal25,0,0.0,0,0.0,False
EMP11463,widisha.hari94,0,0.0,0,0.0,False
EMP10271,Unknown,0,0.0,0,0.0,False
EMP10696,george_krishnamurthy72,0,0.0,0,0.0,False
EMP10244,bishakha.chopra60,0,0.0,0,0.0,False
EMP12898,unnati.kaur19,0,0.0,0,0.0,False
EMP10476,jason.parmar97,0,0.0,0,0.0,False
EMP11804,tarak.hegde80,0,0.0,0,0.0,False
EMP12116,saanvi.konda9,0,0.0,0,0.0,False
EMP12314,urmi.gandhi15,0,0.0,0,0.0,False
EMP11812,zinal.varty46,0,0.0,0,0.0,False
EMP12615,omkaar.upadhyay44,0,0.0,0,0.0,False
EMP12868,jason.goda96,0,0.0,0,0.0,False
EMP12069,rishi.thaker79,0,0.0,0,0.0,False
EMP10250,vritti_bhalla72,0,0.0,0,0.0,False
EMP10413,rushil.sunder88,0,0.0,0,0.0,False
EMP10545,Unknown,0,0.0,0,0.0,False
EMP11193,nikita.rao21,0,0.0,0,0.0,False
EMP10738,wazir.parsa74,0,0.0,0,0.0,False
EMP10310,gabriel.trivedi30,0,0.0,0,0.0,False
EMP11798,jack.madan88,0,0.0,0,0.0,False
EMP10893,yash.sawhney59,0,0.0,0,0.0,False
EMP11131,nilima.gour98,0,0.0,0,0.0,False
EMP11449,geetika.gaba88,0,0.0,0,0.0,False
EMP12993,omaja.mann4,0,0.0,0,0.0,False
EMP10015,isaiah.swaminathan1,0,0.0,0,0.0,False
EMP10721,chameli.rama10,0,0.0,0,0.0,False
EMP11420,ayush.yogi99,0,0.0,0,0.0,False
EMP12715,arin.sant37,0,0.0,0,0.0,False
EMP10981,jasmit.apte26,0,0.0,0,0.0,False
EMP12184,manan_sharaf61,0,0.0,0,0.0,False
EMP11539,aradhana.korpal74,0,0.0,0,0.0,False
EMP12608,nimrat.natt68,0,0.0,0,0.0,False
EMP11550,Unknown,0,0.0,0,0.0,False
EMP12495,chandani.jain37,0,0.0,0,0.0,False
EMP10363,chatura.krishnan67,0,0.0,0,0.0,False
EMP10982,eta.aurora77,0,0.0,0,0.0,False
EMP10182,gagan.edwin92,0,0.0,0,0.0,False
EMP10985,maanas.nori15,1,75.0,2,0.73,True
EMP12089,Unknown,0,0.0,0,0.0,False
EMP11194,shivani.pal34,0,0.0,0,0.0,False
EMP12797,idika.badal3,0,0.0,0,0.0,False
EMP11784,nandini.rajan36,0,0.0,0,0.0,False
EMP11121,divya.narain73,1,100.0,2,0.88,True
EMP10187,samar.khare6,0,0.0,0,0.0,False
EMP10619,qabil.dhaliwal53,0,0.0,0,0.0,False
EMP12329,sara.puri61,0,0.0,0,0.0,False
EMP11175,david.jayaraman10,0,0.0,0,0.0,False
EMP11182,ethan.madan49,0,0.0,0,0.0,False
EMP12456,ira.shroff38,0,0.0,0,0.0,False
EMP12268,Unknown,0,0.0,0,0.0,False
EMP10614,radha.dash90,0,0.0,0,0.0,False
EMP11513,vedika.mandal79,0,0.0,0,0.0,False
EMP11466,eta.bajwa82,0,0.0,0,0.0,False
EMP10401,bhavna.sandal34,0,0.0,0,0.0,False
EMP10994,gaurav.konda64,0,0.0,0,0.0,False
EMP10934,triveni.kohli19,0,0.0,0,0.0,False
EMP10371,oviya.wason29,0,0.0,0,0.0,False
EMP12046,pushti.misra35,0,0.0,0,0.0,False
EMP12233,manan.apte72,0,0.0,0,0.0,False
EMP10593,christopher.mital34,0,0.0,0,0.0,False
EMP12034,lohit.toor26,0,0.0,0,0.0,False
EMP10726,orinder.sanghvi74,0,0.0,0,0.0,False
EMP10826,nihal.garde76,0,0.0,0,0.0,False
EMP11783,suhani.lanka71,0,0.0,0,0.0,False
EMP10687,vaishnavi.dora76,0,0.0,0,0.0,False
EMP12283,veer.ramanathan96,0,0.0,0,0.0,False
EMP10136,aishani.chanda55,0,0.0,0,0.0,False
EMP12754,brijesh.dube88,0,0.0,0,0.0,False
EMP10628,nathan_taneja72,0,0.0,0,0.0,False
EMP10334,waida.arora17,0,0.0,0,0.0,False
EMP10390,girish.balakrishnan22,0,0.0,0,0.0,False
EMP12381,lucky_sarkar95,0,0.0,0,0.0,False
EMP11109,ekapad.murthy37,0,0.0,0,0.0,False
EMP11849,yochana.talwar9,0,0.0,0,0.0,False
EMP12781,Unknown,0,0.0,0,0.0,False
EMP10710,hamsini.bassi31,0,0.0,0,0.0,False
EMP11039,vritti.khalsa6,1,75.0,2,0.73,True
EMP12737,kashish.raman24,0,0.0,0,0.0,False
EMP12751,william.narang20,0,0.0,0,0.0,False
EMP12674,geetika.khurana37,0,0.0,0,0.0,False
EMP11561,aradhana.sarraf50,0,0.0,0,0.0,False
EMP12840,anmol.jaggi24,0,0.0,0,0.0,False
EMP11594,vrinda.ganesan90,0,0.0,0,0.0,False
EMP12933,aarav.ben13,0,0.0,0,0.0,False
EMP12837,amara.kade96,0,0.0,0,0.0,False
EMP11112,umang.raval82,0,0.0,0,0.0,False
EMP10465,chakradev.krishnan38,0,0.0,0,0.0,False
EMP11560,osha.nadig17,0,0.0,0,0.0,False
EMP11223,gauri.kannan81,0,0.0,0,0.0,False
EMP12067,qarin.bhagat83,1,75.0,2,0.73,True
EMP12420,fitan.natarajan6,1,100.0,2,0.88,True
EMP11508,qarin.prabhu95,0,0.0,0,0.0,False
EMP11885,bhavika.kalla13,0,0.0,0,0.0,False
EMP11104,jack.chacko10,0,0.0,0,0.0,False
EMP10660,maanav.oak34,0,0.0,0,0.0,False
EMP10338,kamya.chopra12,0,0.0,0,0.0,False
EMP10215,anirudh.das28,0,0.0,0,0.0,False
EMP11615,akshay.maharaj13,0,0.0,0,0.0,False
EMP12040,warjas.ratta50,0,0.0,0,0.0,False
EMP12592,saanvi_kalita43,0,0.0,0,0.0,False
EMP12889,ekaja.d’alia3,0,0.0,0,0.0,False
EMP11592,manthan.badal24,0,0.0,0,0.0,False
EMP12118,diya.sidhu15,0,0.0,0,0.0,False
EMP11793,nathan.mall50,0,0.0,0,0.0,False
EMP12600,aarnav.kaul95,0,0.0,0,0.0,False
EMP10816,panini.sachdev98,0,0.0,0,0.0,False
EMP11067,ekta.ray68,1,75.0,2,0.73,True
EMP12121,aishani.raja23,0,0.0,0,0.0,False
EMP10274,liam.brar8,0,0.0,0,0.0,False
EMP12315,laksh.sama59,0,0.0,0,0.0,False
EMP10865,sanya.kala89,0,0.0,0,0.0,False
EMP10101,karan.gill35,0,0.0,0,0.0,False
EMP11501,bakhshi.swamy33,0,0.0,0,0.0,False
EMP12833,ubika.dora89,0,0.0,0,0.0,False
EMP10171,bimala.nayar80,0,0.0,0,0.0,False
EMP10107,mekhala.gade57,0,0.0,0,0.0,False
EMP12697,damini.dara51,0,0.0,0,0.0,False
EMP11521,mohini.hegde96,0,0.0,0,0.0,False
EMP12724,max.wali58,0,0.0,0,0.0,False
EMP12270,isaiah.bhatti12,0,0.0,0,0.0,False
EMP11878,qadim.puri38,0,0.0,0,0.0,False
EMP12106,rachana.gokhale33,0,0.0,0,0.0,False
EMP12077,jai.dube97,0,0.0,0,0.0,False
EMP12322,ekavir_seshadri85,0,0.0,0,0.0,False
EMP12412,william.swamy80,0,0.0,0,0.0,False
EMP12654,charvi.tella63,0,0.0,0,0.0,False
EMP11873,jasmit.badal96,0,0.0,0,0.0,False
EMP10295,eesha.parikh47,0,0.0,0,0.0,False
EMP10712,manya.bhatti69,0,0.0,0,0.0,False
EMP10072,bhavika.wagle62,0,0.0,0,0.0,False
EMP11524,veda.srinivasan95,0,0.0,0,0.0,False
EMP12341,vedhika.raj2,0,0.0,0,0.0,False
EMP12981,ekaraj.biswas85,0,0.0,0,0.0,False
EMP12971,ekansh.bhardwaj35,0,0.0,0,0.0,False
EMP10481,charles.majumdar25,0,0.0,0,0.0,False
EMP12306,maanas.borde94,0,0.0,0,0.0,False
EMP11530,parth.pandey90,0,0.0,0,0.0,False
EMP12632,rachita.mall3,0,0.0,0,0.0,False
EMP11514,dakshesh.chaudhari62,0,0.0,0,0.0,False
EMP11762,bhavya.khanna18,0,0.0,0,0.0,False
EMP11490,advaith.shroff57,0,0.0,0,0.0,False
EMP11171,shravya.khalsa89,0,0.0,0,0.0,False
EMP12526,max.bassi73,0,0.0,0,0.0,False
EMP12438,panini.randhawa28,0,0.0,0,0.0,False
EMP12619,upadhriti.kannan16,0,0.0,0,0.0,False
EMP12284,naksh.kala17,0,0.0,0,0.0,False
EMP10405,nidhi.sankar58,0,0.0,0,0.0,False
EMP10757,gaurika.bains94,0,0.0,0,0.0,False
EMP12071,bhavna.deshpande74,0,0.0,0,0.0,False
EMP12252,advay.ray64,0,0.0,0,0.0,False
EMP11999,udant.dyal3,0,0.0,0,0.0,False
EMP10097,advik.raj99,0,0.0,0,0.0,False
EMP11333,meera.sule49,0,0.0,0,0.0,False
EMP12461,nachiket.ganguly96,0,0.0,0,0.0,False
EMP10743,yashodhara.dugar79,0,0.0,0,0.0,False
EMP10806,daniel.nadkarni96,0,0.0,0,0.0,False
EMP12020,wyatt.sharaf97,0,0.0,0,0.0,False
EMP12576,gavin.devi25,0,0.0,0,0.0,False
EMP11535,dhriti.shere97,0,0.0,0,0.0,False
EMP12114,omkaar.srinivasan33,0,0.0,0,0.0,False
EMP12172,dominic.bose12,0,0.0,0,0.0,False
EMP12415,naveen_tara18,0,0.0,0,0.0,False
EMP10148,ria.ramakrishnan80,0,0.0,0,0.0,False
EMP12154,aadi.sidhu81,0,0.0,0,0.0,False
EMP12117,timothy.yadav52,0,0.0,0,0.0,False
EMP12831,chatresh_nagi33,0,0.0,0,0.0,False
EMP11315,yash.choudhary70,0,0.0,0,0.0,False
EMP10692,nitara_shukla26,0,0.0,0,0.0,False
EMP10818,rayaan_tiwari18,0,0.0,0,0.0,False
EMP11728,rushil.bassi10,0,0.0,0,0.0,False
EMP11386,manthan.rajagopal79,0,0.0,0,0.0,False
EMP12353,Unknown,0,0.0,0,0.0,False
EMP12120,sachi.brar91,1,100.0,2,0.88,True
EMP11599,hardik.krishnan79,0,0.0,0,0.0,False
EMP12663,zansi.master45,0,0.0,0,0.0,False
EMP12531,vincent.bora29,0,0.0,0,0.0,False
EMP10701,keya.apte48,0,0.0,0,0.0,False
EMP12894,yashawini.saran22,0,0.0,0,0.0,False
EMP12738,devika.bhargava75,3,75.0,6,0.73,True
EMP10921,arunima.dhingra17,0,0.0,0,0.0,False
EMP11424,parth.maharaj81,0,0.0,0,0.0,False
EMP11708,rachita_nath49,0,0.0,0,0.0,False
EMP10905,Unknown,0,0.0,0,0.0,False
EMP10454,udyati.rastogi46,1,75.0,2,0.73,True
EMP12147,odika.mistry80,0,0.0,0,0.0,False
EMP12883,anvi.khosla18,0,0.0,0,0.0,False
EMP12376,max.agate4,0,0.0,0,0.0,False
EMP11886,bhavya.sura34,0,0.0,0,0.0,False
EMP10167,kamala.babu40,0,0.0,0,0.0,False
EMP10730,omkaar.balakrishnan85,0,0.0,0,0.0,False
EMP12226,udant.palla36,0,0.0,0,0.0,False
EMP11310,ganga.joshi21,0,0.0,0,0.0,False
EMP12370,robert.de76,1,75.0,2,0.73,True
EMP10026,hemang.pandya70,0,0.0,0,0.0,False
EMP12054,amara.sur40,0,0.0,0,0.0,False
EMP11652,Unknown,0,0.0,0,0.0,False
EMP11622,abhiram.issac85,0,0.0,0,0.0,False
EMP10587,janani.padmanabhan32,0,0.0,0,0.0,False
EMP11401,oviya.bahl97,0,0.0,0,0.0,False
EMP10997,vrishti_bhandari80,0,0.0,0,0.0,False
EMP11176,saanvi.dass2,0,0.0,0,0.0,False
EMP11700,bahadurjit.ratta50,0,0.0,0,0.0,False
EMP11040,aarav.suri27,0,0.0,0,0.0,False
EMP10033,ekanta.chadha10,0,0.0,0,0.0,False
EMP11927,laban.verma70,0,0.0,0,0.0,False
EMP12440,nisha.kari14,0,0.0,0,0.0,False
EMP11379,victor.manne39,0,0.0,0,0.0,False
EMP10041,Unknown,0,0.0,0,0.0,False
EMP11876,yochana.sinha99,0,0.0,0,0.0,False
EMP12176,theodore.chander22,0,0.0,0,0.0,False
EMP12257,hritik.deo84,0,0.0,0,0.0,False
EMP12686,tara.muni30,0,0.0,0,0.0,False
EMP12229,kritika.chakraborty12,0,0.0,0,0.0,False
EMP12099,omaja.kapur20,1,100.0,2,0.88,True
EMP11909,kashvi.bhagat73,0,0.0,0,0.0,False
EMP10609,bhavya.oza34,0,0.0,0,0.0,False
EMP11132,yug.om34,0,0.0,0,0.0,False
EMP10028,siddharth.patil20,0,0.0,0,0.0,False
EMP10441,utkarsh.dass49,0,0.0,0,0.0,False
EMP10665,daksh.kalita23,0,0.0,0,0.0,False
EMP12228,falguni.thaman99,0,0.0,0,0.0,False
EMP10493,radha.rana10,0,0.0,0,0.0,False
EMP11258,vinaya.barad66,0,0.0,0,0.0,False
EMP11301,kabir.tandon59,0,0.0,0,0.0,False
EMP12956,chanchal_sandal62,0,0.0,0,0.0,False
EMP12437,reva.nanda32,0,0.0,0,0.0,False
EMP11382,ishanvi.ravel63,0,0.0,0,0.0,False
EMP11304,amruta.parsa74,0,0.0,0,0.0,False
EMP10236,Unknown,0,0.0,0,0.0,False
EMP10551,azad.swamy68,0,0.0,0,0.0,False
EMP10520,diya.tandon19,0,0.0,0,0.0,False
EMP12285,fariq.koshy90,0,0.0,0,0.0,False
EMP11232,gaurangi.mistry16,0,0.0,0,0.0,False
EMP11138,pooja.bassi47,1,75.0,2,0.73,True
EMP11905,mahika.srinivas54,0,0.0,0,0.0,False
EMP10720,victor.chaudhuri10,0,0.0,0,0.0,False
EMP10735,chatresh.murthy80,0,0.0,0,0.0,False
EMP12779,tanveer_bahri84,0,0.0,0,0.0,False
EMP11750,gaurika.sachdev76,0,0.0,0,0.0,False
EMP10058,ishanvi.chakraborty35,0,0.0,0,0.0,False
EMP10631,wishi.handa94,0,0.0,0,0.0,False
EMP11181,ira.korpal96,0,0.0,0,0.0,False
EMP12271,unnati.hegde31,0,0.0,0,0.0,False
EMP10592,upma.oommen45,0,0.0,0,0.0,False
EMP11303,vaishnavi.khanna18,0,0.0,0,0.0,False
EMP11387,ethan.shanker12,0,0.0,0,0.0,False
EMP12696,gaurang.rao47,0,0.0,0,0.0,False
EMP12712,dayita.char97,0,0.0,0,0.0,False
EMP11964,priya.lad10,0,0.0,0,0.0,False
EMP12297,bhanumati.anand88,0,0.0,0,0.0,False
EMP10939,karan.mutti81,1,100.0,2,0.88,True
EMP12873,anusha.sengupta42,0,0.0,0,0.0,False
EMP11249,abhiram.date18,1,75.0,2,0.73,True
EMP10904,timothy.sur54,0,0.0,0,0.0,False
EMP12622,bimala.kuruvilla18,0,0.0,0,0.0,False
EMP11279,balhaar.dhar20,0,0.0,0,0.0,False
EMP12474,yutika.borde37,0,0.0,0,0.0,False
EMP12965,ijaya_narasimhan36,0,0.0,0,0.0,False
EMP12419,ekta.bath4,0,0.0,0,0.0,False
EMP12459,amaira.dani33,0,0.0,0,0.0,False
EMP12539,udarsh.kannan50,0,0.0,0,0.0,False
EMP11142,vasatika.sidhu93,0,0.0,0,0.0,False
EMP12453,joshua.mohanty72,0,0.0,0,0.0,False
EMP10706,aditya.bail38,0,0.0,0,0.0,False
EMP12723,tripti.datta67,0,0.0,0,0.0,False
EMP11022,faris.mander25,0,0.0,0,0.0,False
EMP10745,lopa.bali80,0,0.0,0,0.0,False
EMP11546,aachal.chand47,0,0.0,0,0.0,False
EMP12429,meera.bains79,0,0.0,0,0.0,False
EMP12110,sai.srinivas91,1,100.0,2,0.88,True
EMP12013,faris.bhandari30,0,0.0,0,0.0,False
EMP10513,ekanta.sengupta27,1,100.0,2,0.88,True
EMP10081,yamini.solanki69,0,0.0,0,0.0,False
EMP12743,nidra.nanda73,0,0.0,0,0.0,False
EMP11308,Unknown,0,0.0,0,0.0,False
EMP12571,gaurika.thakkar87,0,0.0,0,0.0,False
EMP10914,ayushman.parsa54,1,100.0,2,0.88,True
EMP11404,siya.baria68,0,0.0,0,0.0,False
EMP11647,simon.kapoor61,0,0.0,0,0.0,False
EMP12843,shivani.bhattacharyya1,0,0.0,0,0.0,False
EMP11108,urvashi.palan16,0,0.0,0,0.0,False
EMP10150,matthew.chatterjee86,0,0.0,0,0.0,False
EMP12809,saanvi.prabhu62,0,0.0,0,0.0,False
EMP10774,raagini.khanna7,0,0.0,0,0.0,False
EMP10329,ucchal_dey82,0,0.0,0,0.0,False
EMP10006,ekta.kuruvilla30,0,0.0,0,0.0,False
EMP10943,vasudha.mital3,0,0.0,0,0.0,False
EMP10822,jackson.kapur57,0,0.0,0,0.0,False
EMP10734,jason.sangha69,0,0.0,0,0.0,False
EMP10909,yahvi.gokhale89,0,0.0,0,0.0,False
EMP10468,inaya.vala59,0,0.0,0,0.0,False
EMP10181,tamanna.banik80,0,0.0,0,0.0,False
EMP10164,kiaan.sharma57,0,0.0,0,0.0,False
EMP11523,urvi.d’alia26,0,0.0,0,0.0,False
EMP10451,ishanvi.karpe12,0,0.0,0,0.0,False
EMP10490,rajata.wason25,0,0.0,0,0.0,False
EMP10813,ekaraj.anand61,0,0.0,0,0.0,False
EMP11143,vidhi.zacharia33,0,0.0,0,0.0,False
EMP11311,balvan.jani13,0,0.0,0,0.0,False
EMP12313,advay.zacharia37,0,0.0,0,0.0,False
EMP11111,anamika.nagarajan92,0,0.0,0,0.0,False
EMP11826,rohan.dasgupta6,0,0.0,0,0.0,False
EMP11441,qabil.kumar24,0,0.0,0,0.0,False
EMP12012,chakradhar.koshy22,0,0.0,0,0.0,False
EMP11006,raksha.khanna85,1,100.0,2,0.88,True
EMP11627,anthony.chadha70,0,0.0,0,0.0,False
EMP11632,wridesh.thakur86,0,0.0,0,0.0,False
EMP11074,guneet.uppal16,0,0.0,0,0.0,False
