edge_id,source_id,target_id,relationship_type,relationship_confidence,source_dataset,source_record_id,evidence_type
EDG-111781,SEQ-HST-1214,FW000002049,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000002049,SEQUENCE_EVENT_STEP
EDG-111782,SEQ-HST-1215,FW000011512,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000011512,SEQUENCE_EVENT_STEP
EDG-111783,SEQ-HST-1215,FW000013405,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000013405,SEQUENCE_EVENT_STEP
EDG-111784,SEQ-HST-1216,EPA00003867,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00003867,SEQUENCE_EVENT_STEP
EDG-111785,SEQ-HST-1216,FW000000773,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000000773,SEQUENCE_EVENT_STEP
EDG-111786,SEQ-HST-1217,EPA00006733,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00006733,SEQUENCE_EVENT_STEP
EDG-111787,SEQ-HST-1217,IAM00011211,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011211,SEQUENCE_EVENT_STEP
EDG-111788,SEQ-HST-1218,IAM00007231,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007231,SEQUENCE_EVENT_STEP
EDG-111789,SEQ-HST-1218,IAM00019453,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00019453,SEQUENCE_EVENT_STEP
EDG-111790,SEQ-HST-1219,IAM00015846,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015846,SEQUENCE_EVENT_STEP
EDG-111791,SEQ-HST-1219,FW000018102,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000018102,SEQUENCE_EVENT_STEP
EDG-111792,SEQ-HST-1220,IAM00002946,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002946,SEQUENCE_EVENT_STEP
EDG-111793,SEQ-HST-1220,IAM00009238,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00009238,SEQUENCE_EVENT_STEP
EDG-111794,SEQ-HST-1221,IAM00013152,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013152,SEQUENCE_EVENT_STEP
EDG-111795,SEQ-HST-1221,FW000004383,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000004383,SEQUENCE_EVENT_STEP
EDG-111796,SEQ-HST-1222,IAM00000475,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000475,SEQUENCE_EVENT_STEP
EDG-111797,SEQ-HST-1222,IAM00013431,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013431,SEQUENCE_EVENT_STEP
EDG-111798,SEQ-HST-1223,IAM00002844,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002844,SEQUENCE_EVENT_STEP
EDG-111799,SEQ-HST-1223,IAM00011894,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011894,SEQUENCE_EVENT_STEP
EDG-111800,SEQ-HST-1224,FW000003439,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000003439,SEQUENCE_EVENT_STEP
EDG-111801,SEQ-HST-1224,IAM00009566,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00009566,SEQUENCE_EVENT_STEP
EDG-111802,SEQ-HST-1224,FW000003059,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000003059,SEQUENCE_EVENT_STEP
EDG-111803,SEQ-HST-1225,FW000029483,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000029483,SEQUENCE_EVENT_STEP
EDG-111804,SEQ-HST-1225,IAM00016480,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016480,SEQUENCE_EVENT_STEP
EDG-111805,SEQ-HST-1226,IAM00000384,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000384,SEQUENCE_EVENT_STEP
EDG-111806,SEQ-HST-1226,IAM00012707,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00012707,SEQUENCE_EVENT_STEP
EDG-111807,SEQ-HST-1227,FW000006682,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000006682,SEQUENCE_EVENT_STEP
EDG-111808,SEQ-HST-1227,IAM00015013,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015013,SEQUENCE_EVENT_STEP
EDG-111809,SEQ-HST-1228,FW000002584,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000002584,SEQUENCE_EVENT_STEP
EDG-111810,SEQ-HST-1228,IAM00014491,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00014491,SEQUENCE_EVENT_STEP
EDG-111811,SEQ-HST-1229,IAM00013044,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013044,SEQUENCE_EVENT_STEP
EDG-111812,SEQ-HST-1229,IAM00010129,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00010129,SEQUENCE_EVENT_STEP
EDG-111813,SEQ-HST-1230,IAM00000463,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000463,SEQUENCE_EVENT_STEP
EDG-111814,SEQ-HST-1230,IAM00016282,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016282,SEQUENCE_EVENT_STEP
EDG-111815,SEQ-HST-1231,IAM00013567,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013567,SEQUENCE_EVENT_STEP
EDG-111816,SEQ-HST-1231,FW000004712,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000004712,SEQUENCE_EVENT_STEP
EDG-111817,SEQ-HST-1232,IAM00017513,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00017513,SEQUENCE_EVENT_STEP
EDG-111818,SEQ-HST-1232,IAM00007946,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007946,SEQUENCE_EVENT_STEP
EDG-111819,SEQ-HST-1233,IAM00009045,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00009045,SEQUENCE_EVENT_STEP
EDG-111820,SEQ-HST-1233,IAM00014282,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00014282,SEQUENCE_EVENT_STEP
EDG-111821,SEQ-HST-1234,IAM00010848,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00010848,SEQUENCE_EVENT_STEP
EDG-111822,SEQ-HST-1234,IAM00017891,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00017891,SEQUENCE_EVENT_STEP
EDG-111823,SEQ-HST-1235,IAM00018685,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018685,SEQUENCE_EVENT_STEP
EDG-111824,SEQ-HST-1235,IAM00018115,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018115,SEQUENCE_EVENT_STEP
EDG-111825,SEQ-HST-1236,FW000027272,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000027272,SEQUENCE_EVENT_STEP
EDG-111826,SEQ-HST-1236,IAM00007770,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007770,SEQUENCE_EVENT_STEP
EDG-111827,SEQ-HST-1237,IAM00013317,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013317,SEQUENCE_EVENT_STEP
EDG-111828,SEQ-HST-1237,IAM00016345,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016345,SEQUENCE_EVENT_STEP
EDG-111829,SEQ-HST-1238,IAM00006771,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00006771,SEQUENCE_EVENT_STEP
EDG-111830,SEQ-HST-1238,IAM00001789,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00001789,SEQUENCE_EVENT_STEP
EDG-111831,SEQ-HST-1239,IAM00006498,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00006498,SEQUENCE_EVENT_STEP
EDG-111832,SEQ-HST-1239,IAM00005094,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00005094,SEQUENCE_EVENT_STEP
EDG-111833,SEQ-HST-1240,FW000010539,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000010539,SEQUENCE_EVENT_STEP
EDG-111834,SEQ-HST-1240,IAM00002356,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002356,SEQUENCE_EVENT_STEP
EDG-111835,SEQ-HST-1241,FW000016587,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000016587,SEQUENCE_EVENT_STEP
EDG-111836,SEQ-HST-1241,IAM00019070,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00019070,SEQUENCE_EVENT_STEP
EDG-111837,SEQ-HST-1242,FW000009053,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000009053,SEQUENCE_EVENT_STEP
EDG-111838,SEQ-HST-1242,IAM00005585,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00005585,SEQUENCE_EVENT_STEP
EDG-111839,SEQ-HST-1243,IAM00004816,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00004816,SEQUENCE_EVENT_STEP
EDG-111840,SEQ-HST-1243,IAM00000155,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000155,SEQUENCE_EVENT_STEP
EDG-111841,SEQ-HST-1244,IAM00015897,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015897,SEQUENCE_EVENT_STEP
EDG-111842,SEQ-HST-1244,IAM00019796,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00019796,SEQUENCE_EVENT_STEP
EDG-111843,SEQ-HST-1245,IAM00011657,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011657,SEQUENCE_EVENT_STEP
EDG-111844,SEQ-HST-1245,IAM00019387,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00019387,SEQUENCE_EVENT_STEP
EDG-111845,SEQ-HST-1246,IAM00001064,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00001064,SEQUENCE_EVENT_STEP
EDG-111846,SEQ-HST-1246,IAM00006632,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00006632,SEQUENCE_EVENT_STEP
EDG-111847,SEQ-HST-1247,IAM00000157,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000157,SEQUENCE_EVENT_STEP
EDG-111848,SEQ-HST-1247,IAM00019882,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00019882,SEQUENCE_EVENT_STEP
EDG-111849,SEQ-HST-1248,FW000026977,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000026977,SEQUENCE_EVENT_STEP
EDG-111850,SEQ-HST-1248,IAM00010200,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00010200,SEQUENCE_EVENT_STEP
EDG-111851,SEQ-HST-1249,IAM00018421,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018421,SEQUENCE_EVENT_STEP
EDG-111852,SEQ-HST-1249,FW000002571,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000002571,SEQUENCE_EVENT_STEP
EDG-111853,SEQ-HST-1250,IAM00007913,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007913,SEQUENCE_EVENT_STEP
EDG-111854,SEQ-HST-1250,IAM00011385,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011385,SEQUENCE_EVENT_STEP
EDG-111855,SEQ-HST-1251,FW000014712,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000014712,SEQUENCE_EVENT_STEP
EDG-111856,SEQ-HST-1251,IAM00007754,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007754,SEQUENCE_EVENT_STEP
EDG-111857,SEQ-HST-1252,IAM00017661,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00017661,SEQUENCE_EVENT_STEP
EDG-111858,SEQ-HST-1252,IAM00003846,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00003846,SEQUENCE_EVENT_STEP
EDG-111859,SEQ-HST-1253,IAM00002679,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002679,SEQUENCE_EVENT_STEP
EDG-111860,SEQ-HST-1253,IAM00007191,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007191,SEQUENCE_EVENT_STEP
EDG-111861,SEQ-HST-1254,IAM00009401,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00009401,SEQUENCE_EVENT_STEP
EDG-111862,SEQ-HST-1254,IAM00013863,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013863,SEQUENCE_EVENT_STEP
EDG-111863,SEQ-HST-1255,IAM00004079,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00004079,SEQUENCE_EVENT_STEP
EDG-111864,SEQ-HST-1255,IAM00006522,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00006522,SEQUENCE_EVENT_STEP
EDG-111865,SEQ-HST-1256,IAM00013732,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013732,SEQUENCE_EVENT_STEP
EDG-111866,SEQ-HST-1256,IAM00016749,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016749,SEQUENCE_EVENT_STEP
EDG-111867,SEQ-HST-1256,IAM00014332,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00014332,SEQUENCE_EVENT_STEP
EDG-111868,SEQ-HST-1257,IAM00002153,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002153,SEQUENCE_EVENT_STEP
EDG-111869,SEQ-HST-1257,IAM00009184,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00009184,SEQUENCE_EVENT_STEP
EDG-111870,SEQ-HST-1258,IAM00002534,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002534,SEQUENCE_EVENT_STEP
EDG-111871,SEQ-HST-1258,IAM00018672,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018672,SEQUENCE_EVENT_STEP
EDG-111872,SEQ-HST-1259,IAM00001499,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00001499,SEQUENCE_EVENT_STEP
EDG-111873,SEQ-HST-1259,IAM00019566,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00019566,SEQUENCE_EVENT_STEP
EDG-111874,SEQ-HST-1260,FW000002598,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000002598,SEQUENCE_EVENT_STEP
EDG-111875,SEQ-HST-1260,IAM00011448,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011448,SEQUENCE_EVENT_STEP
EDG-111876,SEQ-HST-1260,IAM00015059,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015059,SEQUENCE_EVENT_STEP
EDG-111877,SEQ-HST-1261,FW000001459,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000001459,SEQUENCE_EVENT_STEP
EDG-111878,SEQ-HST-1261,IAM00003439,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00003439,SEQUENCE_EVENT_STEP
EDG-111879,SEQ-HST-1262,EPA00004199,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00004199,SEQUENCE_EVENT_STEP
EDG-111880,SEQ-HST-1262,FW000025156,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000025156,SEQUENCE_EVENT_STEP
EDG-111881,SEQ-HST-1263,IAM00015488,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015488,SEQUENCE_EVENT_STEP
EDG-111882,SEQ-HST-1263,IAM00015019,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015019,SEQUENCE_EVENT_STEP
EDG-111883,SEQ-HST-1264,IAM00008963,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00008963,SEQUENCE_EVENT_STEP
EDG-111884,SEQ-HST-1264,IAM00015483,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015483,SEQUENCE_EVENT_STEP
EDG-111885,SEQ-HST-1265,IAM00000501,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000501,SEQUENCE_EVENT_STEP
EDG-111886,SEQ-HST-1265,IAM00007433,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007433,SEQUENCE_EVENT_STEP
EDG-111887,SEQ-HST-1266,FW000024942,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000024942,SEQUENCE_EVENT_STEP
EDG-111888,SEQ-HST-1266,IAM00014093,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00014093,SEQUENCE_EVENT_STEP
EDG-111889,SEQ-HST-1267,EPA00006589,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00006589,SEQUENCE_EVENT_STEP
EDG-111890,SEQ-HST-1267,IAM00015534,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015534,SEQUENCE_EVENT_STEP
EDG-111891,SEQ-HST-1268,IAM00011839,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011839,SEQUENCE_EVENT_STEP
EDG-111892,SEQ-HST-1268,IAM00007105,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00007105,SEQUENCE_EVENT_STEP
EDG-111893,SEQ-HST-1269,IAM00018323,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018323,SEQUENCE_EVENT_STEP
EDG-111894,SEQ-HST-1269,IAM00011455,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00011455,SEQUENCE_EVENT_STEP
EDG-111895,SEQ-HST-1270,IAM00008649,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00008649,SEQUENCE_EVENT_STEP
EDG-111896,SEQ-HST-1270,IAM00002531,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002531,SEQUENCE_EVENT_STEP
EDG-111897,SEQ-HST-1271,IAM00002781,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002781,SEQUENCE_EVENT_STEP
EDG-111898,SEQ-HST-1271,IAM00016685,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016685,SEQUENCE_EVENT_STEP
EDG-111899,SEQ-HST-1272,IAM00018317,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018317,SEQUENCE_EVENT_STEP
EDG-111900,SEQ-HST-1272,IAM00008428,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00008428,SEQUENCE_EVENT_STEP
EDG-111901,SEQ-HST-1273,IAM00002918,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00002918,SEQUENCE_EVENT_STEP
EDG-111902,SEQ-HST-1273,IAM00017133,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00017133,SEQUENCE_EVENT_STEP
EDG-111903,SEQ-HST-1274,FW000023989,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000023989,SEQUENCE_EVENT_STEP
EDG-111904,SEQ-HST-1274,FW000023275,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000023275,SEQUENCE_EVENT_STEP
EDG-111905,SEQ-HST-1275,FW000025618,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000025618,SEQUENCE_EVENT_STEP
EDG-111906,SEQ-HST-1275,FW000020459,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000020459,SEQUENCE_EVENT_STEP
EDG-111907,SEQ-HST-1276,FW000023407,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000023407,SEQUENCE_EVENT_STEP
EDG-111908,SEQ-HST-1276,FW000019209,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000019209,SEQUENCE_EVENT_STEP
EDG-111909,SEQ-HST-1276,FW000000405,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000000405,SEQUENCE_EVENT_STEP
EDG-111910,SEQ-HST-1277,IAM00000745,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000745,SEQUENCE_EVENT_STEP
EDG-111911,SEQ-HST-1277,IAM00016098,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016098,SEQUENCE_EVENT_STEP
EDG-111912,SEQ-HST-1278,FW000019536,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000019536,SEQUENCE_EVENT_STEP
EDG-111913,SEQ-HST-1278,IAM00018442,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018442,SEQUENCE_EVENT_STEP
EDG-111914,SEQ-HST-1279,FW000023592,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000023592,SEQUENCE_EVENT_STEP
EDG-111915,SEQ-HST-1279,FW000001368,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000001368,SEQUENCE_EVENT_STEP
EDG-111916,SEQ-HST-1280,FW000002165,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000002165,SEQUENCE_EVENT_STEP
EDG-111917,SEQ-HST-1280,FW000017961,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000017961,SEQUENCE_EVENT_STEP
EDG-111918,SEQ-HST-1281,IAM00005943,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00005943,SEQUENCE_EVENT_STEP
EDG-111919,SEQ-HST-1281,IAM00015955,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015955,SEQUENCE_EVENT_STEP
EDG-111920,SEQ-HST-1282,FW000021932,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000021932,SEQUENCE_EVENT_STEP
EDG-111921,SEQ-HST-1282,FW000006925,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000006925,SEQUENCE_EVENT_STEP
EDG-111922,SEQ-HST-1283,IAM00018136,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018136,SEQUENCE_EVENT_STEP
EDG-111923,SEQ-HST-1283,IAM00015305,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00015305,SEQUENCE_EVENT_STEP
EDG-111924,SEQ-HST-1284,FW000004438,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000004438,SEQUENCE_EVENT_STEP
EDG-111925,SEQ-HST-1284,IAM00010472,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00010472,SEQUENCE_EVENT_STEP
EDG-111926,SEQ-HST-1285,IAM00017669,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00017669,SEQUENCE_EVENT_STEP
EDG-111927,SEQ-HST-1285,EPA00006997,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00006997,SEQUENCE_EVENT_STEP
EDG-111928,SEQ-HST-1286,FW000014659,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000014659,SEQUENCE_EVENT_STEP
EDG-111929,SEQ-HST-1286,EPA00007758,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00007758,SEQUENCE_EVENT_STEP
EDG-111930,SEQ-HST-1287,EPA00003695,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00003695,SEQUENCE_EVENT_STEP
EDG-111931,SEQ-HST-1287,EPA00007964,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00007964,SEQUENCE_EVENT_STEP
EDG-111932,SEQ-HST-1288,FW000025931,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000025931,SEQUENCE_EVENT_STEP
EDG-111933,SEQ-HST-1288,IAM00014536,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00014536,SEQUENCE_EVENT_STEP
EDG-111934,SEQ-HST-1289,IAM00010620,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00010620,SEQUENCE_EVENT_STEP
EDG-111935,SEQ-HST-1289,IAM00013738,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00013738,SEQUENCE_EVENT_STEP
EDG-111936,SEQ-HST-1290,IAM00016892,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00016892,SEQUENCE_EVENT_STEP
EDG-111937,SEQ-HST-1290,FW000025861,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000025861,SEQUENCE_EVENT_STEP
EDG-111938,SEQ-HST-1291,IAM00000754,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000754,SEQUENCE_EVENT_STEP
EDG-111939,SEQ-HST-1291,IAM00004657,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00004657,SEQUENCE_EVENT_STEP
EDG-111940,SEQ-HST-1292,EPA00000787,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00000787,SEQUENCE_EVENT_STEP
EDG-111941,SEQ-HST-1292,EPA00006949,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00006949,SEQUENCE_EVENT_STEP
EDG-111942,SEQ-HST-1293,EPA00000353,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00000353,SEQUENCE_EVENT_STEP
EDG-111943,SEQ-HST-1293,IAM00004930,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00004930,SEQUENCE_EVENT_STEP
EDG-111944,SEQ-HST-1294,IAM00017947,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00017947,SEQUENCE_EVENT_STEP
EDG-111945,SEQ-HST-1294,IAM00000887,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000887,SEQUENCE_EVENT_STEP
EDG-111946,SEQ-HST-1295,FW000000850,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000000850,SEQUENCE_EVENT_STEP
EDG-111947,SEQ-HST-1295,EPA00006548,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00006548,SEQUENCE_EVENT_STEP
EDG-111948,SEQ-HST-1296,IAM00000751,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00000751,SEQUENCE_EVENT_STEP
EDG-111949,SEQ-HST-1296,IAM00018718,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00018718,SEQUENCE_EVENT_STEP
EDG-111950,SEQ-HST-1297,IAM00003984,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00003984,SEQUENCE_EVENT_STEP
EDG-111951,SEQ-HST-1297,FW000021300,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000021300,SEQUENCE_EVENT_STEP
EDG-111952,SEQ-HST-1298,FW000026483,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000026483,SEQUENCE_EVENT_STEP
EDG-111953,SEQ-HST-1298,FW000029098,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000029098,SEQUENCE_EVENT_STEP
EDG-111954,SEQ-HST-1299,FW000013667,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000013667,SEQUENCE_EVENT_STEP
EDG-111955,SEQ-HST-1299,FW000019412,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000019412,SEQUENCE_EVENT_STEP
EDG-111956,SEQ-HST-1300,FW000012435,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000012435,SEQUENCE_EVENT_STEP
EDG-111957,SEQ-HST-1300,IAM00012801,SEQUENCE_INCLUDES_EVENT,EXACT,IAM,IAM00012801,SEQUENCE_EVENT_STEP
EDG-111958,SEQ-HST-1301,EPA00002767,SEQUENCE_INCLUDES_EVENT,EXACT,Endpoint,EPA00002767,SEQUENCE_EVENT_STEP
EDG-111959,SEQ-HST-1301,FW000000802,SEQUENCE_INCLUDES_EVENT,EXACT,Firewall,FW000000802,SEQUENCE_EVENT_STEP
