event_id,source_dataset,source_record_id,event_category,event_type,severity,action,user_id,hostname,session_id,data_quality_status,is_off_hours,is_chronology_anomaly,feature_confidence
FW000025495,Firewall,FW000025495,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11493,SID561015,VALID,False,False,EXACT
FW000025652,Firewall,FW000025652,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12455,SID983714,VALID,False,False,EXACT
FW000022034,Firewall,FW000022034,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10046,SID819448,VALID,False,False,EXACT
FW000029923,Firewall,FW000029923,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12884,SID710080,VALID,False,False,EXACT
FW000014320,Firewall,FW000014320,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,lpt-10274,SID309499,VALID,False,False,EXACT
FW000015441,Firewall,FW000015441,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11203,Unknown,VALID,False,False,EXACT
FW000017706,Firewall,FW000017706,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-12764,SID297723,VALID,False,False,EXACT
FW000020430,Firewall,FW000020430,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,lpt-12645,SID217787,VALID,False,False,EXACT
FW000014429,Firewall,FW000014429,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-11620,SID855783,VALID,False,False,EXACT
FW000028189,Firewall,FW000028189,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-11446,sid489176,VALID,False,False,EXACT
FW000015844,Firewall,FW000015844,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11479,Unknown,VALID,False,False,EXACT
FW000017004,Firewall,FW000017004,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-12991,SID415468,VALID,False,False,EXACT
FW000027686,Firewall,FW000027686,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11011,SID893122,VALID,False,False,EXACT
FW000014172,Firewall,FW000014172,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10853,sid962072,VALID,False,False,EXACT
FW000023544,Firewall,FW000023544,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11106,SID113683,VALID,False,False,EXACT
FW000006106,Firewall,FW000006106,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,Unknown,Unknown,UNKNOWN,False,False,PROBABLE
FW000022803,Firewall,FW000022803,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,Unknown,sid458594,UNKNOWN,False,False,PROBABLE
FW000010802,Firewall,FW000010802,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10114,SID611464,VALID,False,False,EXACT
FW000019862,Firewall,FW000019862,NETWORK_FLOW,ICMP_DENY,Low,DENY,Unknown,VDR-12168,SID190921,UNKNOWN,False,False,PROBABLE
FW000007736,Firewall,FW000007736,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-12806,SID433706,VALID,False,False,EXACT
FW000002803,Firewall,FW000002803,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11295,SID939362,VALID,False,False,EXACT
FW000026511,Firewall,FW000026511,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-12843,sid481201,VALID,False,False,EXACT
FW000017399,Firewall,FW000017399,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10148,SID665503,VALID,False,False,EXACT
FW000022335,Firewall,FW000022335,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,lpt-10753,SID471350,UNKNOWN,False,False,PROBABLE
FW000002055,Firewall,FW000002055,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12128,SID-977776,VALID,False,False,EXACT
FW000020061,Firewall,FW000020061,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11418,SID851856,VALID,False,False,EXACT
FW000016125,Firewall,FW000016125,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,VDR-12411,SID133598,UNKNOWN,False,False,PROBABLE
FW000020111,Firewall,FW000020111,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10427,SID308758,UNKNOWN,False,False,PROBABLE
FW000015731,Firewall,FW000015731,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,Unknown,SID598571,VALID,False,False,EXACT
FW000009602,Firewall,FW000009602,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-12534,SID286014,VALID,False,False,EXACT
FW000020590,Firewall,FW000020590,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12528.corp.local,Unknown,UNKNOWN,False,False,PROBABLE
FW000001271,Firewall,FW000001271,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10632.corp.local,SID950397,VALID,False,False,EXACT
FW000023120,Firewall,FW000023120,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,VDR-12980,SID135195,VALID,False,False,EXACT
FW000004853,Firewall,FW000004853,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11265,SID302729,VALID,False,False,EXACT
FW000009884,Firewall,FW000009884,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11044,SID793982,UNKNOWN,False,False,PROBABLE
FW000009821,Firewall,FW000009821,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11742,SID-758428,VALID,False,False,EXACT
FW000029211,Firewall,FW000029211,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11719,Unknown,VALID,False,False,EXACT
FW000009864,Firewall,FW000009864,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,ws-11461,Unknown,VALID,False,False,EXACT
FW000007915,Firewall,FW000007915,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-11614.corp.local,sid354376,UNKNOWN,False,False,PROBABLE
FW000008749,Firewall,FW000008749,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12908,SID564660,VALID,False,False,EXACT
FW000001664,Firewall,FW000001664,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-11217,SID749051,UNKNOWN,False,False,PROBABLE
FW000015830,Firewall,FW000015830,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-12387,SID686611,VALID,False,False,EXACT
FW000029511,Firewall,FW000029511,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10275,SID104682,VALID,False,False,EXACT
FW000010405,Firewall,FW000010405,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11967,SID353990,UNKNOWN,False,False,PROBABLE
FW000007104,Firewall,FW000007104,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-10551,SID670563,UNKNOWN,False,False,PROBABLE
FW000013767,Firewall,FW000013767,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,Unknown,SID722236,VALID,False,False,EXACT
FW000003788,Firewall,FW000003788,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10634,SID475807,VALID,False,False,EXACT
FW000021842,Firewall,FW000021842,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12142,SID170115,VALID,False,False,EXACT
FW000006833,Firewall,FW000006833,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11592,Unknown,VALID,False,False,EXACT
FW000004742,Firewall,FW000004742,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11961,SID825672,VALID,False,False,EXACT
FW000015018,Firewall,FW000015018,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11408,Unknown,UNKNOWN,False,False,PROBABLE
FW000009401,Firewall,FW000009401,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,LPT-11638,SID397377,VALID,False,False,EXACT
FW000018373,Firewall,FW000018373,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-11532,SID642185,VALID,False,False,EXACT
FW000022667,Firewall,FW000022667,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10074,SID273455,UNKNOWN,False,False,PROBABLE
FW000021168,Firewall,FW000021168,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT_10891,Unknown,VALID,False,False,EXACT
FW000018574,Firewall,FW000018574,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11709,SID250603,VALID,False,False,EXACT
FW000014626,Firewall,FW000014626,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10605,Unknown,VALID,False,False,EXACT
FW000025007,Firewall,FW000025007,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-10190,SID968489,VALID,False,False,EXACT
FW000012417,Firewall,FW000012417,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12294,Unknown,VALID,False,False,EXACT
FW000011027,Firewall,FW000011027,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-11997,SID981438,VALID,False,False,EXACT
FW000009283,Firewall,FW000009283,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11318,SID628244,VALID,False,False,EXACT
FW000003121,Firewall,FW000003121,NETWORK_FLOW,ICMP_ALLOW,High,ALLOW,Unknown,WS-11248,SID730182,UNKNOWN,False,False,PROBABLE
FW000006437,Firewall,FW000006437,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-12828,SID447696,UNKNOWN,False,False,PROBABLE
FW000025501,Firewall,FW000025501,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,lpt-12800,SID383958,VALID,False,False,EXACT
FW000029151,Firewall,FW000029151,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12508.corp.local,SID632165,VALID,False,False,EXACT
FW000029100,Firewall,FW000029100,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR_10886,sid466320,VALID,False,False,EXACT
FW000009726,Firewall,FW000009726,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12119,SID545719,VALID,False,False,EXACT
FW000024275,Firewall,FW000024275,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-12104,SID748263,VALID,False,False,EXACT
FW000024179,Firewall,FW000024179,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12451,Unknown,VALID,False,False,EXACT
FW000012671,Firewall,FW000012671,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10049,SID200661,UNKNOWN,False,False,PROBABLE
FW000005000,Firewall,FW000005000,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12147,SID108443,VALID,False,False,EXACT
FW000025209,Firewall,FW000025209,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12902,SID825253,UNKNOWN,False,False,PROBABLE
FW000010807,Firewall,FW000010807,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10704,SID883213,VALID,False,False,EXACT
FW000002615,Firewall,FW000002615,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10615,Unknown,VALID,False,False,EXACT
FW000002637,Firewall,FW000002637,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10461,SID-147624,VALID,False,False,EXACT
FW000021212,Firewall,FW000021212,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-10593,SID521757,VALID,False,False,EXACT
FW000010857,Firewall,FW000010857,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-12258,sid650389,VALID,False,False,EXACT
FW000011824,Firewall,FW000011824,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-12783,SID123931,VALID,False,False,EXACT
FW000007678,Firewall,FW000007678,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11397,SID656941,UNKNOWN,False,False,PROBABLE
FW000005439,Firewall,FW000005439,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_11523,SID593480,VALID,False,False,EXACT
FW000005991,Firewall,FW000005991,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10537,Unknown,VALID,False,False,EXACT
FW000019519,Firewall,FW000019519,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11636,SID912997,VALID,False,False,EXACT
FW000018329,Firewall,FW000018329,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID591756,VALID,False,False,EXACT
FW000029404,Firewall,FW000029404,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_11441,SID100130,UNKNOWN,False,False,PROBABLE
FW000020236,Firewall,FW000020236,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-11551,SID132481,VALID,False,False,EXACT
FW000029774,Firewall,FW000029774,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11974,SID373407,VALID,False,False,EXACT
FW000009974,Firewall,FW000009974,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS_11469,SID578277,VALID,False,False,EXACT
FW000012560,Firewall,FW000012560,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-12631,SID819476,VALID,False,False,EXACT
FW000009741,Firewall,FW000009741,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10484,SID403441,VALID,False,False,EXACT
FW000002212,Firewall,FW000002212,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10080,SID-784928,VALID,False,False,EXACT
FW000027628,Firewall,FW000027628,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_10367,SID-796774,VALID,False,False,EXACT
FW000029728,Firewall,FW000029728,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10674,SID143799,VALID,False,False,EXACT
FW000028331,Firewall,FW000028331,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-12829,Unknown,UNKNOWN,False,False,PROBABLE
FW000001294,Firewall,FW000001294,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10633,SID994999,UNKNOWN,False,False,PROBABLE
FW000013275,Firewall,FW000013275,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11089.corp.local,SID432109,VALID,False,False,EXACT
FW000004897,Firewall,FW000004897,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-12051,SID628942,UNKNOWN,False,False,PROBABLE
FW000014615,Firewall,FW000014615,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10587,SID451119,UNKNOWN,False,False,PROBABLE
FW000007410,Firewall,FW000007410,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT_12998,SID827489,VALID,False,False,EXACT
FW000014046,Firewall,FW000014046,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11133,SID739772,VALID,False,False,EXACT
FW000005167,Firewall,FW000005167,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,VDR-10843,sid750363,VALID,False,False,EXACT
FW000015987,Firewall,FW000015987,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10728,Unknown,VALID,False,False,EXACT
FW000026905,Firewall,FW000026905,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10817,SID546176,VALID,False,False,EXACT
FW000013868,Firewall,FW000013868,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10839,SID701909,UNKNOWN,False,False,PROBABLE
FW000020984,Firewall,FW000020984,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10641,Unknown,VALID,False,False,EXACT
FW000012399,Firewall,FW000012399,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-12223,SID819479,VALID,False,False,EXACT
FW000022285,Firewall,FW000022285,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-12912,SID338666,UNKNOWN,False,False,PROBABLE
FW000022846,Firewall,FW000022846,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10230,SID-437708,VALID,False,False,EXACT
FW000001768,Firewall,FW000001768,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12613,SID953590,VALID,False,False,EXACT
FW000011889,Firewall,FW000011889,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,VDR-10396.corp.local,SID553479,VALID,False,False,EXACT
FW000008774,Firewall,FW000008774,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,WS-12064,sid536366,VALID,False,False,EXACT
FW000005280,Firewall,FW000005280,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11967,SID284288,VALID,False,False,EXACT
FW000005961,Firewall,FW000005961,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-11163,Unknown,VALID,False,False,EXACT
FW000014226,Firewall,FW000014226,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12075,SID866335,VALID,False,False,EXACT
FW000018299,Firewall,FW000018299,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11464,SID220403,VALID,False,False,EXACT
FW000020370,Firewall,FW000020370,NETWORK_FLOW,ICMP_DENY,Low,DENY,Unknown,LPT-11335,SID597205,VALID,False,False,EXACT
FW000018006,Firewall,FW000018006,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12299,SID376902,VALID,False,False,EXACT
FW000025274,Firewall,FW000025274,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-11155,SID314347,VALID,False,False,EXACT
FW000018552,Firewall,FW000018552,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10277,SID438372,VALID,False,False,EXACT
FW000022097,Firewall,FW000022097,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11616.corp.local,sid711541,VALID,False,False,EXACT
FW000005251,Firewall,FW000005251,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID963132,UNKNOWN,False,False,PROBABLE
FW000007617,Firewall,FW000007617,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11332,SID640344,VALID,False,False,EXACT
FW000016182,Firewall,FW000016182,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11489,SID296783,UNKNOWN,False,False,PROBABLE
FW000018680,Firewall,FW000018680,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12138,SID-622464,UNKNOWN,False,False,PROBABLE
FW000011834,Firewall,FW000011834,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-12006.corp.local,SID272018,VALID,False,False,EXACT
FW000017764,Firewall,FW000017764,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-10779,SID368835,VALID,False,False,EXACT
FW000008586,Firewall,FW000008586,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12629,SID756768,VALID,False,False,EXACT
FW000007018,Firewall,FW000007018,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,Unknown,SID194698,UNKNOWN,False,False,PROBABLE
FW000013080,Firewall,FW000013080,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10599,SID109586,VALID,False,False,EXACT
FW000019723,Firewall,FW000019723,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_11699,SID995417,VALID,False,False,EXACT
FW000006445,Firewall,FW000006445,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12377,SID880686,VALID,False,False,EXACT
FW000013103,Firewall,FW000013103,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12689,SID472195,VALID,False,False,EXACT
FW000016271,Firewall,FW000016271,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11152,sid939521,UNKNOWN,False,False,PROBABLE
FW000001003,Firewall,FW000001003,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,ws-12515,SID116636,VALID,False,False,EXACT
FW000027036,Firewall,FW000027036,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-11039,SID807896,VALID,False,False,EXACT
FW000029208,Firewall,FW000029208,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10453,SID-998815,UNKNOWN,False,False,PROBABLE
FW000014725,Firewall,FW000014725,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12134,SID503701,VALID,False,False,EXACT
FW000017378,Firewall,FW000017378,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID769406,VALID,False,False,EXACT
FW000013642,Firewall,FW000013642,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11567,SID885053,UNKNOWN,False,False,PROBABLE
FW000006724,Firewall,FW000006724,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10042,SID710598,UNKNOWN,False,False,PROBABLE
FW000029748,Firewall,FW000029748,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11236,SID591234,VALID,False,False,EXACT
FW000029573,Firewall,FW000029573,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12781.corp.local,Unknown,VALID,False,False,EXACT
FW000012344,Firewall,FW000012344,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11619,SID321246,UNKNOWN,False,False,PROBABLE
FW000021767,Firewall,FW000021767,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10345,Unknown,VALID,False,False,EXACT
FW000019347,Firewall,FW000019347,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11901,SID743015,VALID,False,False,EXACT
FW000014815,Firewall,FW000014815,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-11917.corp.local,Unknown,UNKNOWN,False,False,PROBABLE
FW000009579,Firewall,FW000009579,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12895,SID947636,VALID,False,False,EXACT
FW000024229,Firewall,FW000024229,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,lpt-12366,SID551590,VALID,False,False,EXACT
FW000027646,Firewall,FW000027646,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-12087,Unknown,UNKNOWN,False,False,PROBABLE
FW000019789,Firewall,FW000019789,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12062,SID719382,VALID,False,False,EXACT
FW000020819,Firewall,FW000020819,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12733,SID408346,VALID,False,False,EXACT
FW000010855,Firewall,FW000010855,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-12595,SID922972,VALID,False,False,EXACT
FW000022900,Firewall,FW000022900,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-12265,SID310326,UNKNOWN,False,False,PROBABLE
FW000016484,Firewall,FW000016484,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12781,SID181331,VALID,False,False,EXACT
FW000018336,Firewall,FW000018336,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10383,SID171373,VALID,False,False,EXACT
FW000019190,Firewall,FW000019190,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,vdr-10906,SID889338,VALID,False,False,EXACT
FW000028965,Firewall,FW000028965,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12219,SID478094,UNKNOWN,False,False,PROBABLE
FW000012532,Firewall,FW000012532,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-12124,SID140513,VALID,False,False,EXACT
FW000011387,Firewall,FW000011387,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,WS-11430,SID398282,VALID,False,False,EXACT
FW000005934,Firewall,FW000005934,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,Unknown,SID111161,VALID,False,False,EXACT
FW000029552,Firewall,FW000029552,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-12633,SID529198,VALID,False,False,EXACT
FW000002954,Firewall,FW000002954,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12960,SID248053,VALID,False,False,EXACT
FW000017098,Firewall,FW000017098,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-10440,SID486652,VALID,False,False,EXACT
FW000017972,Firewall,FW000017972,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-10892,SID796290,VALID,False,False,EXACT
FW000006957,Firewall,FW000006957,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-11276,SID220540,VALID,False,False,EXACT
FW000002738,Firewall,FW000002738,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11244,SID113527,UNKNOWN,False,False,PROBABLE
FW000012438,Firewall,FW000012438,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-12164,SID825375,VALID,False,False,EXACT
FW000020515,Firewall,FW000020515,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-10334,SID858731,VALID,False,False,EXACT
FW000017188,Firewall,FW000017188,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID570566,VALID,False,False,EXACT
FW000017914,Firewall,FW000017914,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12034,Unknown,VALID,False,False,EXACT
FW000025929,Firewall,FW000025929,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,Unknown,SID981038,VALID,False,False,EXACT
FW000029694,Firewall,FW000029694,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12961,SID361683,UNKNOWN,False,False,PROBABLE
FW000022629,Firewall,FW000022629,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,LPT-10581,sid559038,VALID,False,False,EXACT
FW000016084,Firewall,FW000016084,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11250,SID925213,UNKNOWN,False,False,PROBABLE
FW000020036,Firewall,FW000020036,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11625.corp.local,SID648507,VALID,False,False,EXACT
FW000002858,Firewall,FW000002858,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,Unknown,SID365271,VALID,False,False,EXACT
FW000004437,Firewall,FW000004437,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11343,SID305448,VALID,False,False,EXACT
FW000005107,Firewall,FW000005107,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12630,SID682747,VALID,False,False,EXACT
FW000026484,Firewall,FW000026484,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12349,sid945723,UNKNOWN,False,False,PROBABLE
FW000007460,Firewall,FW000007460,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-10410,SID855470,VALID,False,False,EXACT
