hostname,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
lpt-12583,0,0.0,0,0.0,False
lpt-10898,0,0.0,0,0.0,False
WS-10974,0,0.0,0,0.0,False
WS-11911,0,0.0,0,0.0,False
WS_11358,0,0.0,0,0.0,False
LPT-10290,0,0.0,0,0.0,False
LPT-11649,0,0.0,0,0.0,False
WS-12246,0,0.0,0,0.0,False
LPT-10810,0,0.0,0,0.0,False
VDR-11314,0,0.0,0,0.0,False
VDR-12958.corp.local,0,0.0,0,0.0,False
vdr-11746,0,0.0,0,0.0,False
LPT_11640,0,0.0,0,0.0,False
lpt-12470,0,0.0,0,0.0,False
vdr-12579,0,0.0,0,0.0,False
LPT_10439,0,0.0,0,0.0,False
WS-11620,0,0.0,0,0.0,False
vdr-12251,0,0.0,0,0.0,False
WS_11538,0,0.0,0,0.0,False
VDR-10466,0,0.0,0,0.0,False
VDR-11933,0,0.0,0,0.0,False
ws-11352,0,0.0,0,0.0,False
lpt-10286,0,0.0,0,0.0,False
LPT-10717,0,0.0,0,0.0,False
ws-10417,0,0.0,0,0.0,False
lpt-10081,0,0.0,0,0.0,False
WS_10048,0,0.0,0,0.0,False
LPT-12061,0,0.0,0,0.0,False
WS-11972,0,0.0,0,0.0,False
VDR-12638,0,0.0,0,0.0,False
LPT-11941.corp.local,0,0.0,0,0.0,False
VDR-10007,0,0.0,0,0.0,False
vdr-11628,0,0.0,0,0.0,False
VDR-10942,0,0.0,0,0.0,False
LPT-12402.corp.local,0,0.0,0,0.0,False
ws-11295,0,0.0,0,0.0,False
WS-11360,4,75.0,8,0.73,True
ws-10953,0,0.0,0,0.0,False
WS-11761,0,0.0,0,0.0,False
VDR-10715.,0,0.0,0,0.0,False
WS_10697,0,0.0,0,0.0,False
lpt-12852,0,0.0,0,0.0,False
LPT_12704,0,0.0,0,0.0,False
VDR-10086,0,0.0,0,0.0,False
LPT-10580,0,0.0,0,0.0,False
LPT-10738.corp.local,0,0.0,0,0.0,False
WS-11836,0,0.0,0,0.0,False
WS-10256,0,0.0,0,0.0,False
WS-12267,0,0.0,0,0.0,False
lpt-12296,0,0.0,0,0.0,False
WS_10500,0,0.0,0,0.0,False
vdr-10255,0,0.0,0,0.0,False
VDR_12458,0,0.0,0,0.0,False
VDR-11179,0,0.0,0,0.0,False
lpt-12297,0,0.0,0,0.0,False
WS-12356,0,0.0,0,0.0,False
WS_12115,0,0.0,0,0.0,False
lpt-12584,0,0.0,0,0.0,False
WS_10415,0,0.0,0,0.0,False
WS-11595.corp.local,0,0.0,0,0.0,False
LPT-10541.corp.local,0,0.0,0,0.0,False
LPT-11425,0,0.0,0,0.0,False
lpt-10103,0,0.0,0,0.0,False
WS-10970,0,0.0,0,0.0,False
ws-10946,0,0.0,0,0.0,False
LPT-10197,1,100.0,2,0.88,True
WS-12390.corp.local,0,0.0,0,0.0,False
LPT_10863,0,0.0,0,0.0,False
LPT-10047,0,0.0,0,0.0,False
LPT-10755,0,0.0,0,0.0,False
VDR-10503,0,0.0,0,0.0,False
VDR-10086.corp.local,0,0.0,0,0.0,False
VDR-11343,0,0.0,0,0.0,False
VDR-10208,0,0.0,0,0.0,False
LPT-11728.corp.local,0,0.0,0,0.0,False
VDR-10949,0,0.0,0,0.0,False
LPT-11004,0,0.0,0,0.0,False
ws-11854,0,0.0,0,0.0,False
VDR-11681,0,0.0,0,0.0,False
WS-10048.corp.local,0,0.0,0,0.0,False
VDR-12932.corp.local,0,0.0,0,0.0,False
ws-10774,0,0.0,0,0.0,False
VDR-12857,1,100.0,2,0.88,True
VDR-10608,1,75.0,2,0.73,True
VDR_11874,0,0.0,0,0.0,False
WS-12266.corp.local,0,0.0,0,0.0,False
WS_12512,0,0.0,0,0.0,False
VDR-11912.corp.local,0,0.0,0,0.0,False
LPT-12639,0,0.0,0,0.0,False
VDR-11493,0,0.0,0,0.0,False
LPT-10920.,0,0.0,0,0.0,False
VDR-10906.,0,0.0,0,0.0,False
WS-11391.corp.local,0,0.0,0,0.0,False
VDR-10166.corp.local,0,0.0,0,0.0,False
VDR-11439.corp.local,0,0.0,0,0.0,False
ws-11463,0,0.0,0,0.0,False
VDR-11527,0,0.0,0,0.0,False
lpt-11162,0,0.0,0,0.0,False
WS-11739,0,0.0,0,0.0,False
lpt-12691,0,0.0,0,0.0,False
LPT_12813,0,0.0,0,0.0,False
lpt-11219,0,0.0,0,0.0,False
WS-10191,0,0.0,0,0.0,False
LPT_11202,0,0.0,0,0.0,False
LPT_10985,0,0.0,0,0.0,False
vdr-12040,0,0.0,0,0.0,False
LPT-10106,0,0.0,0,0.0,False
ws-12194,0,0.0,0,0.0,False
VDR-11591.corp.local,0,0.0,0,0.0,False
ws-10610,0,0.0,0,0.0,False
ws-11743,0,0.0,0,0.0,False
WS_10145,0,0.0,0,0.0,False
ws-11563,0,0.0,0,0.0,False
LPT-12961,0,0.0,0,0.0,False
WS_11968,0,0.0,0,0.0,False
LPT-11870.,0,0.0,0,0.0,False
LPT-12086.corp.local,0,0.0,0,0.0,False
lpt-11029,0,0.0,0,0.0,False
WS_12523,0,0.0,0,0.0,False
WS-12774,0,0.0,0,0.0,False
VDR-10444.corp.local,0,0.0,0,0.0,False
LPT_11115,0,0.0,0,0.0,False
LPT-10294,0,0.0,0,0.0,False
LPT-12900,0,0.0,0,0.0,False
vdr-12184,0,0.0,0,0.0,False
ws-12036,0,0.0,0,0.0,False
ws-10984,0,0.0,0,0.0,False
ws-10737,0,0.0,0,0.0,False
vdr-11653,0,0.0,0,0.0,False
vdr-12336,0,0.0,0,0.0,False
WS-11565,0,0.0,0,0.0,False
WS-11381.corp.local,0,0.0,0,0.0,False
WS-11374,0,0.0,0,0.0,False
LPT_11398,0,0.0,0,0.0,False
VDR-11047.,0,0.0,0,0.0,False
WS-12161,0,0.0,0,0.0,False
VDR-10693.corp.local,0,0.0,0,0.0,False
WS_11737,0,0.0,0,0.0,False
WS-12723,0,0.0,0,0.0,False
vdr-11976,0,0.0,0,0.0,False
LPT-12730,0,0.0,0,0.0,False
WS-12818,0,0.0,0,0.0,False
VDR-12558.corp.local,0,0.0,0,0.0,False
WS_10844,0,0.0,0,0.0,False
VDR-10666,0,0.0,0,0.0,False
LPT-11833,0,0.0,0,0.0,False
WS-11782,0,0.0,0,0.0,False
vdr-12052,0,0.0,0,0.0,False
VDR_12875,0,0.0,0,0.0,False
WS-11997,0,0.0,0,0.0,False
LPT-12954,0,0.0,0,0.0,False
VDR-10740,0,0.0,0,0.0,False
VDR_11145,0,0.0,0,0.0,False
LPT-11674,0,0.0,0,0.0,False
VDR-12157,0,0.0,0,0.0,False
LPT-11983.corp.local,0,0.0,0,0.0,False
lpt-11837,0,0.0,0,0.0,False
VDR-12090.corp.local,0,0.0,0,0.0,False
WS-12950,0,0.0,0,0.0,False
VDR-12663,0,0.0,0,0.0,False
vdr-11091,0,0.0,0,0.0,False
WS_10121,0,0.0,0,0.0,False
LPT-12381,0,0.0,0,0.0,False
lpt-10041,0,0.0,0,0.0,False
LPT-10356.corp.local,0,0.0,0,0.0,False
LPT_11705,0,0.0,0,0.0,False
vdr-11811,0,0.0,0,0.0,False
lpt-12993,0,0.0,0,0.0,False
WS-11986,1,100.0,2,0.88,True
lpt-11884,0,0.0,0,0.0,False
ws-10189,0,0.0,0,0.0,False
VDR-11272.corp.local,0,0.0,0,0.0,False
vdr-12820,0,0.0,0,0.0,False
LPT-11960,0,0.0,0,0.0,False
lpt-11181,0,0.0,0,0.0,False
vdr-11861,0,0.0,0,0.0,False
lpt-12078,0,0.0,0,0.0,False
VDR-10380.corp.local,0,0.0,0,0.0,False
LPT_10410,0,0.0,0,0.0,False
ws-12345,0,0.0,0,0.0,False
VDR-10529.,0,0.0,0,0.0,False
vdr-10138,0,0.0,0,0.0,False
LPT-11834.corp.local,0,0.0,0,0.0,False
WS-11245.,0,0.0,0,0.0,False
VDR_10019,0,0.0,0,0.0,False
vdr-12832,0,0.0,0,0.0,False
WS-11523,0,0.0,0,0.0,False
WS_11384,0,0.0,0,0.0,False
LPT_12659,0,0.0,0,0.0,False
vdr-12856,0,0.0,0,0.0,False
VDR_11499,0,0.0,0,0.0,False
VDR_11038,0,0.0,0,0.0,False
vdr-12021,0,0.0,0,0.0,False
VDR-10577,1,75.0,2,0.73,True
LPT-10779,0,0.0,0,0.0,False
LPT-12229,0,0.0,0,0.0,False
LPT-10851.corp.local,0,0.0,0,0.0,False
LPT-11984,1,75.0,2,0.73,True
WS-10534,0,0.0,0,0.0,False
ws-11006,0,0.0,0,0.0,False
LPT-11180,0,0.0,0,0.0,False
WS-10591,0,0.0,0,0.0,False
LPT-12114,0,0.0,0,0.0,False
ws-10453,0,0.0,0,0.0,False
WS-10696.corp.local,0,0.0,0,0.0,False
WS_12406,0,0.0,0,0.0,False
WS_12344,0,0.0,0,0.0,False
LPT-11790,1,75.0,2,0.73,True
WS-10128.corp.local,0,0.0,0,0.0,False
WS-10369,0,0.0,0,0.0,False
LPT-10452,0,0.0,0,0.0,False
VDR-10495,0,0.0,0,0.0,False
vdr-12313,0,0.0,0,0.0,False
LPT-12347,0,0.0,0,0.0,False
VDR-10835.,0,0.0,0,0.0,False
ws-11443,0,0.0,0,0.0,False
VDR-12705,0,0.0,0,0.0,False
lpt-10560,0,0.0,0,0.0,False
LPT-12607,1,75.0,2,0.73,True
VDR_12254,0,0.0,0,0.0,False
WS_10884,0,0.0,0,0.0,False
WS-10695.corp.local,0,0.0,0,0.0,False
vdr-10608,0,0.0,0,0.0,False
WS-10832.corp.local,0,0.0,0,0.0,False
lpt-10609,0,0.0,0,0.0,False
VDR-11426,1,75.0,2,0.73,True
LPT-11512,1,75.0,2,0.73,True
LPT_11028,0,0.0,0,0.0,False
lpt-12183,0,0.0,0,0.0,False
WS-12067,1,75.0,2,0.73,True
VDR-10482,0,0.0,0,0.0,False
vdr-10247,0,0.0,0,0.0,False
LPT-12027,1,100.0,2,0.88,True
LPT_10898,0,0.0,0,0.0,False
ws-10433,0,0.0,0,0.0,False
ws-12485,0,0.0,0,0.0,False
LPT-11285.corp.local,0,0.0,0,0.0,False
LPT-11116,1,100.0,2,0.88,True
vdr-12978,0,0.0,0,0.0,False
VDR-12803,1,100.0,2,0.88,True
VDR-12976.,0,0.0,0,0.0,False
LPT_10381,0,0.0,0,0.0,False
WS-10695,1,75.0,2,0.73,True
ws-11461,0,0.0,0,0.0,False
WS-11211.corp.local,0,0.0,0,0.0,False
WS-12667,0,0.0,0,0.0,False
VDR-11316,1,75.0,2,0.73,True
WS-10301.,0,0.0,0,0.0,False
LPT-12587,0,0.0,0,0.0,False
VDR_11201,0,0.0,0,0.0,False
VDR-12063,1,100.0,2,0.88,True
LPT-11472,1,100.0,2,0.88,True
ws-10982,0,0.0,0,0.0,False
LPT-11183,0,0.0,0,0.0,False
LPT-10811,0,0.0,0,0.0,False
WS-10531,0,0.0,0,0.0,False
LPT-10563,0,0.0,0,0.0,False
WS_10737,0,0.0,0,0.0,False
lpt-11085,0,0.0,0,0.0,False
VDR-12190,0,0.0,0,0.0,False
LPT-11656,0,0.0,0,0.0,False
VDR-12148,0,0.0,0,0.0,False
LPT-10065,0,0.0,0,0.0,False
vdr-10019,0,0.0,0,0.0,False
lpt-11138,0,0.0,0,0.0,False
VDR-10396.corp.local,0,0.0,0,0.0,False
VDR-11008.corp.local,0,0.0,0,0.0,False
WS-10725,1,100.0,2,0.88,True
VDR_11327,0,0.0,0,0.0,False
VDR_12776,0,0.0,0,0.0,False
LPT-12697,0,0.0,0,0.0,False
LPT-10525,0,0.0,0,0.0,False
VDR-10147,0,0.0,0,0.0,False
vdr-12384,0,0.0,0,0.0,False
VDR-11846,0,0.0,0,0.0,False
VDR-10528,0,0.0,0,0.0,False
LPT-11181.corp.local,0,0.0,0,0.0,False
WS-10313.corp.local,0,0.0,0,0.0,False
LPT-10671.corp.local,0,0.0,0,0.0,False
WS_12368,0,0.0,0,0.0,False
vdr-10012,0,0.0,0,0.0,False
vdr-12543,0,0.0,0,0.0,False
VDR_12979,0,0.0,0,0.0,False
VDR-11610.,0,0.0,0,0.0,False
WS-10288,1,75.0,2,0.73,True
VDR-10795.corp.local,0,0.0,0,0.0,False
VDR-10299.corp.local,0,0.0,0,0.0,False
lpt-11950,0,0.0,0,0.0,False
LPT_11184,0,0.0,0,0.0,False
WS-11309.corp.local,0,0.0,0,0.0,False
WS-12728.corp.local,0,0.0,0,0.0,False
LPT-12383,0,0.0,0,0.0,False
VDR-10585,0,0.0,0,0.0,False
WS-10938.corp.local,0,0.0,0,0.0,False
WS-11839.corp.local,0,0.0,0,0.0,False
VDR-10342,0,0.0,0,0.0,False
LPT-12635,0,0.0,0,0.0,False
VDR-10031,0,0.0,0,0.0,False
VDR-10799.corp.local,0,0.0,0,0.0,False
lpt-11131,0,0.0,0,0.0,False
lpt-12507,0,0.0,0,0.0,False
ws-10178,0,0.0,0,0.0,False
WS-11975,0,0.0,0,0.0,False
VDR_11388,0,0.0,0,0.0,False
WS-10979,0,0.0,0,0.0,False
LPT-11736,0,0.0,0,0.0,False
VDR-12757.corp.local,0,0.0,0,0.0,False
WS-10241,0,0.0,0,0.0,False
WS_12913,0,0.0,0,0.0,False
ws-11994,0,0.0,0,0.0,False
lpt-12990,0,0.0,0,0.0,False
WS-10868,0,0.0,0,0.0,False
LPT_11745,0,0.0,0,0.0,False
LPT-11484.corp.local,0,0.0,0,0.0,False
vdr-11969,0,0.0,0,0.0,False
WS-12661,0,0.0,0,0.0,False
LPT-10106.corp.local,0,0.0,0,0.0,False
ws-10201,0,0.0,0,0.0,False
LPT-12951,0,0.0,0,0.0,False
WS-10412,0,0.0,0,0.0,False
VDR-12956.,0,0.0,0,0.0,False
LPT-11981,0,0.0,0,0.0,False
VDR-10038.corp.local,0,0.0,0,0.0,False
WS-10137,0,0.0,0,0.0,False
WS-11172,0,0.0,0,0.0,False
VDR_12480,0,0.0,0,0.0,False
VDR-10519.corp.local,0,0.0,0,0.0,False
WS_12401,0,0.0,0,0.0,False
WS-10806,1,75.0,2,0.73,True
LPT-10112,1,100.0,2,0.88,True
LPT-12741,0,0.0,0,0.0,False
LPT_10250,0,0.0,0,0.0,False
WS_12671,0,0.0,0,0.0,False
VDR_10688,0,0.0,0,0.0,False
LPT-11270,0,0.0,0,0.0,False
VDR-11771.corp.local,0,0.0,0,0.0,False
LPT_11489,0,0.0,0,0.0,False
ws-10043,0,0.0,0,0.0,False
VDR-10299,0,0.0,0,0.0,False
LPT-11452.corp.local,0,0.0,0,0.0,False
LPT-11432,0,0.0,0,0.0,False
LPT-12612,0,0.0,0,0.0,False
VDR-12384.corp.local,0,0.0,0,0.0,False
VDR_12332,0,0.0,0,0.0,False
vdr-10203,0,0.0,0,0.0,False
LPT-12641,1,100.0,2,0.88,True
VDR-11892,0,0.0,0,0.0,False
LPT-11726.corp.local,0,0.0,0,0.0,False
vdr-12490,0,0.0,0,0.0,False
vdr-12567,0,0.0,0,0.0,False
vdr-12857,0,0.0,0,0.0,False
WS_11141,0,0.0,0,0.0,False
LPT_10821,0,0.0,0,0.0,False
WS_12246,0,0.0,0,0.0,False
VDR-11729.corp.local,0,0.0,0,0.0,False
WS_11924,0,0.0,0,0.0,False
VDR-10362,0,0.0,0,0.0,False
vdr-10267,0,0.0,0,0.0,False
LPT-10229.corp.local,0,0.0,0,0.0,False
WS_12128,0,0.0,0,0.0,False
ws-11075,0,0.0,0,0.0,False
VDR-10922,0,0.0,0,0.0,False
ws-11450,0,0.0,0,0.0,False
LPT-11637.corp.local,0,0.0,0,0.0,False
VDR-10267,0,0.0,0,0.0,False
ws-11289,0,0.0,0,0.0,False
LPT_10650,0,0.0,0,0.0,False
WS_11211,0,0.0,0,0.0,False
LPT-11452.,0,0.0,0,0.0,False
WS-10786,1,100.0,2,0.88,True
LPT-11816,0,0.0,0,0.0,False
VDR-11090,2,100.0,4,0.88,True
LPT-12046,1,100.0,2,0.88,True
LPT-10963,0,0.0,0,0.0,False
VDR-11578.corp.local,0,0.0,0,0.0,False
lpt-12843,0,0.0,0,0.0,False
LPT-10101.corp.local,0,0.0,0,0.0,False
vdr-10240,0,0.0,0,0.0,False
WS_10970,0,0.0,0,0.0,False
WS-12442,0,0.0,0,0.0,False
lpt-10593,0,0.0,0,0.0,False
VDR-12058,0,0.0,0,0.0,False
LPT_10705,0,0.0,0,0.0,False
WS_11633,0,0.0,0,0.0,False
VDR-11969,0,0.0,0,0.0,False
VDR_10501,0,0.0,0,0.0,False
LPT-10198.corp.local,0,0.0,0,0.0,False
LPT-11428,0,0.0,0,0.0,False
WS-11657,0,0.0,0,0.0,False
LPT-12783,0,0.0,0,0.0,False
lpt-10364,0,0.0,0,0.0,False
LPT-10345,0,0.0,0,0.0,False
VDR-10833,0,0.0,0,0.0,False
vdr-11082,0,0.0,0,0.0,False
LPT-10410,0,0.0,0,0.0,False
WS-12028.corp.local,0,0.0,0,0.0,False
WS-12576,0,0.0,0,0.0,False
VDR-11676,0,0.0,0,0.0,False
LPT-10424.corp.local,0,0.0,0,0.0,False
lpt-10434,0,0.0,0,0.0,False
LPT-11781,0,0.0,0,0.0,False
WS-11863,0,0.0,0,0.0,False
VDR_12856,0,0.0,0,0.0,False
LPT-10912,4,100.0,8,0.88,True
vdr-10907,0,0.0,0,0.0,False
WS-12850,0,0.0,0,0.0,False
WS-11847.corp.local,0,0.0,0,0.0,False
WS_10287,0,0.0,0,0.0,False
LPT-10464,1,75.0,2,0.73,True
WS-11367,0,0.0,0,0.0,False
WS-10817.corp.local,0,0.0,0,0.0,False
VDR-11081,1,75.0,2,0.73,True
WS-10102.corp.local,0,0.0,0,0.0,False
WS-11850,0,0.0,0,0.0,False
LPT_10522,0,0.0,0,0.0,False
vdr-10805,0,0.0,0,0.0,False
VDR_10533,0,0.0,0,0.0,False
lpt-11685,0,0.0,0,0.0,False
LPT_10745,0,0.0,0,0.0,False
ws-10681,0,0.0,0,0.0,False
VDR-11747.corp.local,0,0.0,0,0.0,False
LPT-11627.corp.local,0,0.0,0,0.0,False
VDR_12153,0,0.0,0,0.0,False
WS_12736,0,0.0,0,0.0,False
lpt-12644,0,0.0,0,0.0,False
WS-12188.corp.local,0,0.0,0,0.0,False
WS-12868,0,0.0,0,0.0,False
LPT-10921,0,0.0,0,0.0,False
LPT-12260,1,100.0,2,0.88,True
VDR-11266,1,100.0,2,0.88,True
LPT-10384,0,0.0,0,0.0,False
VDR_10489,0,0.0,0,0.0,False
LPT-12440,0,0.0,0,0.0,False
WS-10933.corp.local,0,0.0,0,0.0,False
LPT_12877,0,0.0,0,0.0,False
ws-12189,0,0.0,0,0.0,False
LPT-11857,0,0.0,0,0.0,False
LPT-12582,0,0.0,0,0.0,False
LPT-12296.corp.local,0,0.0,0,0.0,False
LPT-10980,1,75.0,2,0.73,True
LPT-10065.corp.local,0,0.0,0,0.0,False
WS-10113.corp.local,0,0.0,0,0.0,False
VDR-11927,0,0.0,0,0.0,False
LPT-12946,1,75.0,2,0.73,True
LPT-12045,0,0.0,0,0.0,False
LPT-12250.,0,0.0,0,0.0,False
WS_10675,0,0.0,0,0.0,False
lpt-10752,0,0.0,0,0.0,False
VDR_11217,0,0.0,0,0.0,False
WS_12818,0,0.0,0,0.0,False
VDR_11074,0,0.0,0,0.0,False
LPT_11149,0,0.0,0,0.0,False
VDR_10299,0,0.0,0,0.0,False
LPT-11691.,0,0.0,0,0.0,False
LPT-11512.corp.local,0,0.0,0,0.0,False
ws-12081,0,0.0,0,0.0,False
VDR_11532,0,0.0,0,0.0,False
VDR-10793.corp.local,0,0.0,0,0.0,False
LPT-12565,0,0.0,0,0.0,False
VDR-12034.corp.local,0,0.0,0,0.0,False
LPT-10250,0,0.0,0,0.0,False
VDR-12216,0,0.0,0,0.0,False
VDR-10346.corp.local,0,0.0,0,0.0,False
VDR-11206,0,0.0,0,0.0,False
LPT-12540,0,0.0,0,0.0,False
WS-11172.corp.local,0,0.0,0,0.0,False
ws-11080,0,0.0,0,0.0,False
VDR-12153,0,0.0,0,0.0,False
WS-11317.corp.local,0,0.0,0,0.0,False
vdr-12527,0,0.0,0,0.0,False
vdr-12338,0,0.0,0,0.0,False
lpt-12643,0,0.0,0,0.0,False
VDR-10206.corp.local,0,0.0,0,0.0,False
LPT-10092.corp.local,0,0.0,0,0.0,False
VDR-12091,0,0.0,0,0.0,False
LPT-10221,0,0.0,0,0.0,False
vdr-11411,0,0.0,0,0.0,False
LPT-11607,0,0.0,0,0.0,False
LPT-10271,1,75.0,2,0.73,True
VDR_10877,0,0.0,0,0.0,False
lpt-11616,0,0.0,0,0.0,False
VDR-11610.corp.local,0,0.0,0,0.0,False
WS-11601,0,0.0,0,0.0,False
vdr-11394,0,0.0,0,0.0,False
vdr-11727,0,0.0,0,0.0,False
lpt-12110,0,0.0,0,0.0,False
WS_12495,0,0.0,0,0.0,False
WS-10385.corp.local,0,0.0,0,0.0,False
WS_11948,0,0.0,0,0.0,False
ws-10572,0,0.0,0,0.0,False
WS-10572,0,0.0,0,0.0,False
WS-10417,0,0.0,0,0.0,False
LPT-10951,0,0.0,0,0.0,False
LPT-11626,0,0.0,0,0.0,False
VDR-11622,0,0.0,0,0.0,False
VDR-10700,0,0.0,0,0.0,False
VDR-10535,0,0.0,0,0.0,False
ws-11475,0,0.0,0,0.0,False
LPT-10670,1,100.0,2,0.88,True
VDR-12665.corp.local,0,0.0,0,0.0,False
VDR-12338,0,0.0,0,0.0,False
ws-11737,0,0.0,0,0.0,False
LPT_12998,0,0.0,0,0.0,False
LPT-10551,0,0.0,0,0.0,False
WS_11565,0,0.0,0,0.0,False
LPT-10097,0,0.0,0,0.0,False
WS-10379,0,0.0,0,0.0,False
LPT-10912.corp.local,0,0.0,0,0.0,False
VDR-12040.corp.local,0,0.0,0,0.0,False
WS-11923.,0,0.0,0,0.0,False
ws-12666,0,0.0,0,0.0,False
ws-11564,0,0.0,0,0.0,False
WS-11454.corp.local,0,0.0,0,0.0,False
ws-11366,0,0.0,0,0.0,False
VDR-12784.corp.local,0,0.0,0,0.0,False
VDR-12160,0,0.0,0,0.0,False
lpt-10939,0,0.0,0,0.0,False
LPT-10936,0,0.0,0,0.0,False
LPT_11116,0,0.0,0,0.0,False
LPT_12807,0,0.0,0,0.0,False
VDR_11099,0,0.0,0,0.0,False
lpt-10424,0,0.0,0,0.0,False
vdr-12526,0,0.0,0,0.0,False
LPT_11373,0,0.0,0,0.0,False
VDR-10732,0,0.0,0,0.0,False
LPT-12507.corp.local,0,0.0,0,0.0,False
LPT-11577.corp.local,0,0.0,0,0.0,False
VDR-12663.,0,0.0,0,0.0,False
ws-11601,0,0.0,0,0.0,False
WS-11563.corp.local,0,0.0,0,0.0,False
vdr-12464,0,0.0,0,0.0,False
WS-10579.,0,0.0,0,0.0,False
ws-12445,0,0.0,0,0.0,False
WS_11939,0,0.0,0,0.0,False
WS-11564,0,0.0,0,0.0,False
WS-10819.corp.local,0,0.0,0,0.0,False
WS-11336,0,0.0,0,0.0,False
VDR_10527,0,0.0,0,0.0,False
LPT-12648.corp.local,0,0.0,0,0.0,False
VDR_10293,0,0.0,0,0.0,False
WS-10370,1,100.0,2,0.88,True
VDR-12893.corp.local,0,0.0,0,0.0,False
LPT-10011,0,0.0,0,0.0,False
LPT-10731,0,0.0,0,0.0,False
VDR-10736,0,0.0,0,0.0,False
VDR_10231,0,0.0,0,0.0,False
VDR-10143,0,0.0,0,0.0,False
LPT-11254,1,100.0,2,0.88,True
vdr-12423,0,0.0,0,0.0,False
VDR-10523,0,0.0,0,0.0,False
WS_10730,0,0.0,0,0.0,False
WS-11406,0,0.0,0,0.0,False
WS-10507,0,0.0,0,0.0,False
LPT_10463,0,0.0,0,0.0,False
LPT-10691,0,0.0,0,0.0,False
LPT-10771,0,0.0,0,0.0,False
WS_12606,0,0.0,0,0.0,False
WS-10476,0,0.0,0,0.0,False
VDR-10756,0,0.0,0,0.0,False
LPT-12708,0,0.0,0,0.0,False
WS-11567,0,0.0,0,0.0,False
WS-10430.corp.local,0,0.0,0,0.0,False
VDR-10354,0,0.0,0,0.0,False
lpt-12645,0,0.0,0,0.0,False
WS-10683,0,0.0,0,0.0,False
lpt-11663,0,0.0,0,0.0,False
VDR-12095,0,0.0,0,0.0,False
LPT-12763,0,0.0,0,0.0,False
VDR-10443,0,0.0,0,0.0,False
lpt-11526,0,0.0,0,0.0,False
LPT-12662,1,100.0,2,0.88,True
lpt-11501,0,0.0,0,0.0,False
lpt-11561,0,0.0,0,0.0,False
WS-10073,0,0.0,0,0.0,False
LPT_10372,0,0.0,0,0.0,False
vdr-12357,0,0.0,0,0.0,False
LPT-12649,0,0.0,0,0.0,False
lpt-10927,0,0.0,0,0.0,False
LPT_12899,0,0.0,0,0.0,False
VDR_12650,0,0.0,0,0.0,False
VDR-11625.corp.local,0,0.0,0,0.0,False
LPT_11476,0,0.0,0,0.0,False
WS-12915.corp.local,0,0.0,0,0.0,False
WS-10059,1,100.0,2,0.88,True
LPT_10194,0,0.0,0,0.0,False
LPT-12228,1,75.0,2,0.73,True
VDR_10631,0,0.0,0,0.0,False
LPT-10657,0,0.0,0,0.0,False
VDR-10716.corp.local,0,0.0,0,0.0,False
LPT-10950,0,0.0,0,0.0,False
VDR-11872.corp.local,0,0.0,0,0.0,False
lpt-10676,0,0.0,0,0.0,False
VDR-10776,0,0.0,0,0.0,False
WS-12003,1,75.0,2,0.73,True
WS-10606.,0,0.0,0,0.0,False
WS-10991,0,0.0,0,0.0,False
LPT-12029.corp.local,0,0.0,0,0.0,False
WS_12713,0,0.0,0,0.0,False
WS-10873,0,0.0,0,0.0,False
vdr-11236,0,0.0,0,0.0,False
lpt-10511,0,0.0,0,0.0,False
VDR_12430,0,0.0,0,0.0,False
VDR-12324.,0,0.0,0,0.0,False
VDR-12025.corp.local,0,0.0,0,0.0,False
LPT_11704,0,0.0,0,0.0,False
VDR-11240,0,0.0,0,0.0,False
LPT_10921,0,0.0,0,0.0,False
VDR-11702,0,0.0,0,0.0,False
WS-12716.corp.local,0,0.0,0,0.0,False
ws-11374,0,0.0,0,0.0,False
LPT-10872,0,0.0,0,0.0,False
WS-11671,0,0.0,0,0.0,False
WS-10461.corp.local,0,0.0,0,0.0,False
LPT-11011.corp.local,0,0.0,0,0.0,False
WS_10574,0,0.0,0,0.0,False
VDR-11195.corp.local,0,0.0,0,0.0,False
lpt-11057,0,0.0,0,0.0,False
VDR_10246,0,0.0,0,0.0,False
lpt-12167,0,0.0,0,0.0,False
lpt-12641,0,0.0,0,0.0,False
VDR_10326,0,0.0,0,0.0,False
WS-11724,0,0.0,0,0.0,False
VDR-11255,0,0.0,0,0.0,False
vdr-11036,0,0.0,0,0.0,False
WS-12495.corp.local,0,0.0,0,0.0,False
lpt-12102,0,0.0,0,0.0,False
VDR-12513.,0,0.0,0,0.0,False
VDR-12091.corp.local,0,0.0,0,0.0,False
ws-10540,0,0.0,0,0.0,False
VDR-11632.,0,0.0,0,0.0,False
LPT-10447,0,0.0,0,0.0,False
WS-10959,0,0.0,0,0.0,False
VDR-10328.corp.local,0,0.0,0,0.0,False
WS_12862,0,0.0,0,0.0,False
VDR-12847,0,0.0,0,0.0,False
VDR_10598,0,0.0,0,0.0,False
WS-11725,1,100.0,2,0.88,True
VDR-11389,0,0.0,0,0.0,False
LPT-10452.corp.local,1,75.0,2,0.73,True
LPT-11149,0,0.0,0,0.0,False
LPT_10183,0,0.0,0,0.0,False
ws-11039,0,0.0,0,0.0,False
lpt-11788,0,0.0,0,0.0,False
WS-12172,0,0.0,0,0.0,False
LPT-12532,0,0.0,0,0.0,False
VDR-12490.corp.local,0,0.0,0,0.0,False
