user_id,username,department,global_behavior_score,dept_peer_behavior_score,peer_deviation_delta,global_vs_peer_behavior,peer_outlier_flag
EMP10652,ayush.srinivasan64,Customer Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10172,chakradhar.ravi22,R&D,0.5691,0.1264,0.0632,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10038,girik.palla99,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12946,faris.khosla82,Operations,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10713,azaan.luthra2,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10090,yashasvi.chacko19,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11205,Unknown,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12549,neel.chad33,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12664,chanchal.chandran29,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11827,aditya.krishnan20,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11155,andrew.sura23,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11324,yash.rattan31,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10216,nitesh.devi69,IT Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10510,waida.naik66,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11680,widisha.parikh34,Finance,1.5176,2.9219,1.096,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10499,umang.hans19,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12555,fitan.dada61,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11856,isha.nadkarni6,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11388,victor.dani26,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11519,jagvi.kar22,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12386,diya.vala41,IT Support,0.4707,0.506,0.1335,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12804,libni.guha87,Human Resources,1.0335,1.7666,0.6582,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12076,saumya.puri42,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11540,daksh.ravel78,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11217,harinakshi.bhatia16,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11416,ria.khare57,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12217,hiral.bobal16,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12596,hamsini.jayaraman36,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11676,balhaar.swaminathan14,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11197,oliver.venkataraman8,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11542,warinder.thakur28,Operations,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10953,laban.sankar95,Customer Support,0.8431,1.2143,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10750,wazir.bobal30,Human Resources,0.8431,1.2556,0.4678,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10234,kabir.dhawan31,Sales,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10732,peter.khatri9,Support,0.6408,0.5996,0.2699,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11156,ria.srivastava51,Procurement,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12652,oliver.seshadri52,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12445,madhavi.pandya32,Human Resources,0.4134,0.1023,0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11209,oscar.bumb13,IT,0.6576,0.3034,0.1517,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11065,benjamin.toor48,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12156,oscar.tak70,Legal,0.6745,1.3486,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11062,vedant.halder11,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11167,yagnesh.goswami58,R&D,1.0539,1.0961,0.548,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11492,vasudha.sridhar67,R&D,0.8853,0.7589,0.3794,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12550,charan.vora9,R&D,1.0118,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10884,ayushman.ravi61,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10143,rushil.chauhan74,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10850,faqid.char88,Human Resources,1.1804,2.1609,0.8051,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10717,nisha.nagarajan68,Human Resources,0.4515,0.2045,0.0762,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12927,quincy.toor85,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12502,bina.agate14,Human Resources,1.349,2.6134,0.9737,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10264,laban.mangat50,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10075,maanas.chanda72,IT,0.6745,0.3371,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12492,jonathan.krish81,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10395,charles.saini84,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12624,yahvi.oommen57,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12224,qushi.shenoy44,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12884,panini.gaba68,IT,0.0674,-0.8769,-0.4385,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10396,bhavini.bhakta53,Customer Support,0.5059,0.4049,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11365,osha.modi13,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12577,kala.rai4,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11903,amruta.modi14,Sales,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10595,chaitanya.sodhi25,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12109,nitesh.deol94,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11296,upma.warrior70,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11821,caleb.murty72,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10872,vanya.upadhyay82,R&D,1.349,1.6864,0.8431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12997,naksh.bal73,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12326,jonathan.prakash23,IT,1.0118,1.0116,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11548,suhani.kapur11,Legal,0.6745,1.3486,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10036,lipika.ahuja14,Call Center,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12924,nirja.dutt28,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12143,ubika.ranganathan44,Human Resources,0.1208,-0.6831,-0.2545,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12635,ikbal.sharaf98,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10977,udyati.trivedi33,Operations,0.8853,1.0963,0.5481,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11571,Unknown,R&D,0.3372,-0.3374,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11122,jacob.hayer63,IT Support,0.0,-1.2781,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12239,zilmil.minhas52,Brand,0.4834,0.0217,0.0101,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12504,jatin_das11,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11892,sudiksha.patil75,Human Resources,0.8649,1.3141,0.4896,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10675,jackson.lad85,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10728,harita.lall46,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10412,rohan.dada48,IT,1.1804,1.3488,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11516,ria.batra56,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11649,ekbal.dhar82,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10825,abeer.mishra34,Innovation,0.8103,0.6089,0.3044,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10616,isha.bir7,Customer Support,0.0562,-0.6745,-0.281,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10114,chatura.dube60,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10417,falguni.borde91,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11625,vansha.bhalla14,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10089,brijesh.din81,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12082,nikita.toor74,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10753,tanmayi.rai5,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12546,reva.nayak73,IT,11.2977,21.5801,10.7918,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11630,lakshmi.lalla82,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10011,wriddhish.dey59,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12444,raagini.bhakta93,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10284,nihal.kamdar76,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11066,ekansh.bawa43,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11191,ekbal.shah56,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11440,yutika.raju42,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12886,nathaniel.banerjee74,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12885,ekanta.bava97,R&D,0.0422,-0.9275,-0.4637,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12793,raksha.dugal5,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11568,oviya.shukla26,Operations,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12427,oviya.mannan17,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12656,amaira.nath55,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11687,wridesh.karpe22,IT,1.0118,1.0116,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10851,darpan.kapoor33,Brand,1.349,1.8835,0.8757,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12207,yutika.dugar86,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10895,hardik.basu90,Sales,0.7757,0.8771,0.4385,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10496,ati_chaudhary14,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12305,viraj.chandran86,Customer Support,0.3934,0.1349,0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11782,qadim.amble59,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10335,fariq.saxena84,Finance,1.0118,1.5735,0.5902,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10515,Unknown,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11348,amaira.karpe43,Legal,0.6745,1.3486,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11015,eiravati.dyal26,IT,0.951,0.8901,0.4451,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12893,anay.dubey90,Support,0.3372,-0.075,-0.0338,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11781,vivaan.sur44,Finance,1.5176,2.9219,1.096,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12569,mitali.bhardwaj73,Human Resources,0.1208,-0.6831,-0.2545,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11785,vidhi.banerjee77,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12070,Unknown,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10356,samaksh.munshi71,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12937,turvi.garg83,Supply Chain,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11312,lekha.raman10,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11635,varenya.gopal89,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10550,harini.chakrabarti74,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12388,edhitha.kurian21,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12479,abdul.nair65,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12521,jackson.sarma53,Brand,0.4632,-0.0217,-0.0101,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12265,charvi.saraf85,Supply Chain,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11227,omya.mutti75,Human Resources,0.6745,0.8031,0.2992,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12762,nathaniel.jhaveri55,Marketing,3.3725,8.9385,2.9791,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10957,gautami.chaudhry72,Innovation,0.3372,-0.3374,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11773,osha.purohit36,Innovation,1.1804,1.3492,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12141,darpan.keer78,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11008,jason.ravi20,Operations,0.2529,-0.1686,-0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11092,ati.kota16,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12756,karan.mohan54,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10996,oeshi.bal11,Finance,0.0562,-0.9741,-0.3654,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11679,jacob.devan87,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10153,arunima.lanka10,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12867,banjeet.singh7,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10580,anay.palan12,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11470,vansha.lalla24,Marketing,0.548,0.4639,0.1546,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10703,rachana_nath10,Support,0.7824,0.9142,0.4114,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11212,naksh.kalita55,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10896,omisha.raju69,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10487,aadi.hari72,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10559,elijah.mani33,R&D,0.3794,-0.253,-0.1265,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11141,champak.banerjee84,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11119,rajeshri.wagle66,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10512,chanchal.karan62,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10633,pahal_sidhu88,Sales,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11664,qabil.vig75,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11012,shivansh.korpal9,R&D,1.6862,2.3609,1.1803,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11931,tamanna.ravi2,IT,0.4452,-0.1214,-0.0607,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11150,nicholas.swaminathan78,Operations,0.0843,-0.5059,-0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12890,vedhika.sami86,R&D,0.7588,0.5059,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10116,wahab.bir90,Marketing,0.8768,1.4504,0.4834,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10740,devansh.raman6,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12846,waida.som50,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11974,wyatt.sibal38,IT Support,0.5059,0.6394,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11081,vanya.om40,Customer Support,0.1686,-0.4047,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11810,isaiah.merchant78,IT Support,1.6862,5.1132,1.349,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10830,warjas.wason49,Procurement,1.5176,2.3611,1.1804,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10119,orinder.sarraf83,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10656,daksh.pau74,Customer Support,0.3997,0.15,0.0625,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12815,balhaar.khosla43,IT,0.3035,-0.4047,-0.2024,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12774,baghyawati.kumer77,Human Resources,1.6862,3.5185,1.3109,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10635,lopa.sehgal19,IT,0.2361,-0.5395,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10369,jasmit.buch51,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10268,yagnesh.parikh71,Operations,0.7588,0.8433,0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10046,aadi.boase41,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10991,anthony.vora42,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10876,aashi.sridhar24,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10773,banjeet.trivedi73,Finance,0.5902,0.4495,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11219,nilima.nanda54,IT,0.8431,0.6743,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11126,liam.murthy21,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10004,ekalinga.balan13,Operations,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11595,xalak.sathe12,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12311,vasatika.vig48,Procurement,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12958,qadim.zachariah98,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12491,unni.salvi40,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11077,veer.sekhon76,Sales,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10837,Unknown,Customer Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10681,abdul.mannan92,Support,0.0,-0.8243,-0.371,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11715,harinakshi.kohli18,Support,0.8431,1.0491,0.4721,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12352,ojas.shere59,Operations,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12617,hemangini.sundaram15,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12361,ethan.jani95,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12197,qasim.rout20,Human Resources,0.5439,0.4525,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11148,bhanumati.mukhopadhyay71,Human Resources,0.8431,1.2556,0.4678,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10574,forum_devi62,Marketing,0.7869,1.1807,0.3935,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10050,zayan.pandit56,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10853,Unknown,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11982,parth.raval73,Human Resources,1.0118,1.7084,0.6365,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11823,maanas.mangal75,Human Resources,0.9954,1.6644,0.6201,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10833,jagdish.bhatia80,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11115,ishaan.prabhakar11,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11166,gauri.dass35,R&D,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12518,rushil.kuruvilla99,Compliance,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11906,abeer.palla55,Marketing,0.6745,0.8434,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10971,chavvi.loyal80,R&D,0.548,0.0842,0.0421,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12701,baghyawati.nori89,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10399,dipta.date61,Human Resources,1.349,2.6134,0.9737,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12559,tristan.agarwal66,Legal,1.1804,3.3713,0.8432,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12368,lohit.sarma91,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10019,vasana_bhasin70,Sales,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10684,kashish_sarin22,Brand,1.0118,1.1582,0.5385,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10035,tamanna.karan84,Call Center,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12914,timothy.doshi94,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10524,zarna.bora26,Call Center,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12455,devansh.deshmukh67,Operations,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10920,lakshit.divan84,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11841,gaurav.gala79,IT Support,0.2483,-0.337,-0.0889,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11890,zansi.baria53,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10537,kiaan.hari8,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11705,arin.bir11,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10245,netra.mitter48,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10784,charles.kohli47,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11409,anay.din8,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12537,girindra.peri83,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10154,gagan.pandey3,Operations,0.5902,0.5061,0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11686,ekani.bhat62,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10625,dominic.loyal90,Supply Chain,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12962,meghana.sethi13,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
