session_id,iam_event_count,has_failed_login,firewall_log_count,has_firewall_deny,has_threat_flag,present_in_iam,present_in_firewall,match_status,session_event_count,feature_confidence
sid643889,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid644446,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid644926,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid645378,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid646004,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid646570,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid646584,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid646689,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid646947,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid646978,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid647224,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid647234,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid647368,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid647453,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid647640,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid647786,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid648267,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid648542,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid648827,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid649011,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid649559,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid650389,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid650628,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid650813,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid651529,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid651786,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid651850,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid652093,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid652994,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid653110,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid653326,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid653831,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid654075,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid654258,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid654343,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid655114,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid655370,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid656275,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid656434,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid656527,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid656586,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid657769,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid658504,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid660741,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid661180,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid661287,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid662220,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid662275,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid662410,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid662621,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid663450,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid663705,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid665214,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid665338,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid665383,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid666346,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid666715,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid666733,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid666748,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid666931,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid667631,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid668113,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid668416,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid668467,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid668850,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid668969,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid669470,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid669735,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid669800,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid670308,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid670334,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid670596,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid670900,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid671899,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid672051,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid672129,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid672308,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid672310,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid672749,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid672981,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid673145,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid674232,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid674415,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid674508,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid674629,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid674684,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid674903,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid675135,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid676395,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid676882,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid677069,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid677602,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid677933,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid678064,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid678140,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid678498,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid678692,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid678750,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid679866,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid680434,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid680460,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid680535,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid680940,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid681392,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid681672,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid682695,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid682892,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid683813,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid684403,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid685100,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid685245,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid685401,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid685730,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid685800,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid685815,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid686871,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid687349,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid687511,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid688079,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid688255,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid688973,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid689140,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid689368,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid690224,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid690225,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid690817,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid691039,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid691408,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid692771,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid693496,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid693832,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid694453,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid694567,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid694660,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid696254,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid698126,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid698263,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid698811,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid699010,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid699380,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid700101,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid701668,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid701965,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid703326,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid703566,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid703756,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid704465,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid705084,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid706195,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid706434,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid706842,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid707664,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid707757,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid707824,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid709176,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid709210,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid709807,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid709991,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid710701,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid711077,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid711403,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid711541,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid711763,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid711966,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid712802,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid713003,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid713536,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid713921,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid714502,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid714676,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid714725,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid714788,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid714840,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid716028,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid716279,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid716290,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid717347,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid717352,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid718626,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid718768,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid718909,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid719345,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid720150,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid722998,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid723543,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid723902,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid724667,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid724794,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid726029,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
sid726276,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid726940,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid727311,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid727475,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid727713,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid728316,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid729185,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid729352,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid730293,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid731136,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid731287,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid731630,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid731961,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid732026,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid732084,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid732902,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid733159,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid733584,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid733772,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid733896,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid734631,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid735039,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid735638,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid735832,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid735878,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid736617,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid736743,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid737277,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid737316,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid737361,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid737814,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid737868,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid738647,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid739038,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid740085,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid740115,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid740286,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid740530,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid740684,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid740703,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid741336,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid741477,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid741694,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
sid741933,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid742086,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid742703,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid743299,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid743450,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid743776,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid745063,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid745711,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid746288,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid746394,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid746433,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid746521,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid746760,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid746907,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid747096,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid747182,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid747389,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid748363,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid748441,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid748537,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid748573,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid749363,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid750363,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid750458,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid750603,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid750815,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid750840,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid751354,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid751494,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid751801,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid751937,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid752150,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid753074,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid753221,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid753496,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid753506,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid755346,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid756322,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid757202,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid757631,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid757719,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid757903,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid758068,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid758366,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid758626,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid758801,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid759205,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid759781,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid759884,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid760290,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid760878,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid761297,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid761344,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid762325,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid762663,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid763194,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid763339,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid763883,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid764802,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid765065,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid765413,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid765529,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid765966,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid766229,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid767781,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid768936,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid768990,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid770320,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid771889,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid773256,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid774045,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid774088,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid774474,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid774911,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid775132,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
sid775637,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid776232,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid777050,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid777790,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid778473,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid779051,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid779515,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid779523,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid779716,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid779926,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid780057,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid780913,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid781186,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid781534,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
sid781963,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
sid782713,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
