hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence
vdr-10231,6.0,4.0,1.0,3.0,3.0,137863629.06,124749749.64,5.0,0.0,0.0,False,0.6666666666666666,6.0,PROBABLE
LPT-12829,13.0,2.0,2.0,8.0,7.0,344784110.08,346674033.96,11.0,0.0,0.0,True,0.15384615384615385,13.0,EXACT
LPT_12993,1.0,0.0,0.0,0.0,1.0,17846763.52,26167258.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12037,3.0,0.0,1.0,2.0,1.0,78498115.44,94411965.84,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
LPT_11511,1.0,0.0,0.0,0.0,1.0,42450035.0,17322577.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10724.corp.local,1.0,0.0,0.0,1.0,0.0,39048970.24,16703076.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12403,11.0,4.0,2.0,2.0,4.0,326678795.71999997,320880878.92,10.0,4.0,0.0,False,0.36363636363636365,15.0,PROBABLE
ws-10979,3.0,0.0,0.0,0.0,0.0,71851955.88,78769460.28,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
LPT-11060,5.0,0.0,0.0,4.0,4.0,90064487.16,99767085.6,4.0,0.0,0.0,True,0.0,5.0,EXACT
lpt-12323,1.0,0.0,0.0,0.0,0.0,766914.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12855.corp.local,3.0,1.0,0.0,0.0,2.0,90910906.92,96577263.0,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
vdr-12017,4.0,2.0,1.0,3.0,1.0,110202051.1,105360916.48,4.0,0.0,0.0,False,0.5,4.0,PROBABLE
vdr-11718,1.0,1.0,0.0,1.0,0.0,24819643.22,25340955.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-12853,1.0,0.0,0.0,0.0,0.0,24819643.22,13702238.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12509.corp.local,1.0,0.0,0.0,0.0,0.0,29753942.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-11378,2.0,0.0,1.0,1.0,0.0,25731346.22,35402864.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR_11375,1.0,0.0,0.0,0.0,1.0,24818196.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11986,14.0,0.0,1.0,8.0,6.0,349655315.32,333924434.76,12.0,1.0,0.0,True,0.0,15.0,EXACT
WS-11154.corp.local,1.0,0.0,0.0,1.0,0.0,15593646.0,39120305.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11443,11.0,2.0,2.0,6.0,4.0,301237940.18,262255557.2,11.0,5.0,1.0,True,0.18181818181818182,16.0,EXACT
VDR-11935,6.0,1.0,1.0,4.0,6.0,183579617.22,189060533.4,5.0,4.0,0.0,True,0.16666666666666666,10.0,EXACT
WS_10610,1.0,0.0,0.0,1.0,1.0,24819643.22,15309035.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11079,2.0,1.0,0.0,1.0,0.0,35319728.98,63369950.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS_12790,3.0,0.0,0.0,1.0,1.0,86617789.0,44236498.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS_11516,2.0,0.0,1.0,1.0,0.0,55093403.22,52226349.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
lpt-10104,1.0,1.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-10845,1.0,1.0,0.0,0.0,1.0,4047503.36,32976078.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-10355,5.0,1.0,0.0,3.0,3.0,137890931.22,106981607.28,4.0,4.0,0.0,True,0.2,9.0,EXACT
lpt-11679,1.0,0.0,0.0,0.0,0.0,28565313.0,13888203.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12715,10.0,1.0,1.0,5.0,6.0,251241960.3,190981551.56,8.0,0.0,0.0,False,0.1,10.0,PROBABLE
ws-11437,1.0,1.0,0.0,0.0,1.0,39348678.0,46295419.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-11041.corp.local,1.0,1.0,0.0,0.0,0.0,24819643.22,25630333.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-11266,1.0,0.0,0.0,0.0,0.0,46142601.0,25501538.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12162.corp.local,1.0,0.0,0.0,1.0,1.0,35316039.68,17356032.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11273.corp.local,1.0,0.0,0.0,0.0,1.0,11135853.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10312,9.0,1.0,1.0,5.0,6.0,218684330.78,252339046.4,9.0,1.0,0.0,True,0.1111111111111111,10.0,EXACT
vdr-10838,2.0,0.0,0.0,1.0,2.0,22037894.0,73725460.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11792,9.0,5.0,0.0,2.0,7.0,180735281.04,194402265.39999998,9.0,0.0,0.0,True,0.5555555555555556,9.0,EXACT
vdr-11095,2.0,0.0,0.0,1.0,1.0,49639286.44,54607315.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
vdr-11345,1.0,0.0,0.0,0.0,0.0,46440155.0,6179712.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10184,1.0,1.0,0.0,0.0,0.0,10413950.0,4808250.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-10091.corp.local,1.0,0.0,0.0,1.0,1.0,23411389.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10842.corp.local,1.0,1.0,0.0,0.0,0.0,7454999.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-10752,2.0,0.0,0.0,0.0,0.0,55008146.26,39636509.16,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_10719,1.0,0.0,0.0,1.0,0.0,4697620.48,32578753.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12896,2.0,0.0,0.0,1.0,1.0,18358588.0,82503867.68,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12279.corp.local,1.0,0.0,0.0,0.0,0.0,22571356.16,39425330.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12097.corp.local,3.0,1.0,0.0,1.0,1.0,63884234.98,78585487.03999999,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
ws-12988,2.0,1.0,0.0,1.0,1.0,50542320.72,55176761.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-10610.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-11128,1.0,0.0,0.0,0.0,1.0,268691.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10213,2.0,1.0,0.0,1.0,0.0,50044347.22,50962381.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-11015.corp.local,1.0,1.0,0.0,1.0,1.0,1468006.4,47575605.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-12518,2.0,1.0,0.0,1.0,1.0,27079455.0,24693964.8,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-10560,6.0,1.0,0.0,4.0,6.0,107338810.74,172776030.0,6.0,4.0,0.0,True,0.16666666666666666,10.0,EXACT
LPT-12616.corp.local,1.0,0.0,0.0,0.0,0.0,14569861.12,17229377.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10290,4.0,0.0,3.0,2.0,2.0,116827383.91999999,102970446.68,4.0,5.0,0.0,False,0.0,9.0,PROBABLE
LPT-10956,7.0,1.0,0.0,3.0,5.0,218627191.66,125452342.64,6.0,0.0,0.0,True,0.14285714285714285,7.0,EXACT
LPT_11373,1.0,0.0,0.0,1.0,0.0,10262077.44,49452975.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11870.corp.local,2.0,1.0,0.0,1.0,0.0,24091742.0,49052385.28,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-11476.corp.local,1.0,0.0,0.0,0.0,0.0,28292454.0,4724049.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10686.corp.local,1.0,0.0,0.0,1.0,1.0,40783881.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10944,8.0,3.0,1.0,3.0,3.0,174139846.44,211289703.32,7.0,5.0,0.0,True,0.375,13.0,EXACT
WS-10184,5.0,2.0,2.0,3.0,3.0,88544004.66,156470554.36,4.0,2.0,0.0,True,0.4,7.0,EXACT
ws-10865,1.0,0.0,0.0,0.0,1.0,46214482.0,2048142.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_10909,1.0,0.0,0.0,1.0,1.0,20806809.6,25649315.84,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11800,1.0,0.0,1.0,0.0,1.0,18514246.0,5542585.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12051,12.0,2.0,6.0,7.0,8.0,204312470.84,300620328.72,12.0,5.0,1.0,True,0.16666666666666666,17.0,EXACT
VDR-12781,8.0,1.0,0.0,3.0,5.0,198851138.6,170542563.92000002,8.0,3.0,0.0,True,0.125,11.0,EXACT
VDR_11225,2.0,0.0,0.0,0.0,0.0,70446232.22,47429205.4,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-12092,5.0,3.0,0.0,4.0,4.0,142989467.44,126584194.36,3.0,1.0,0.0,True,0.6,6.0,EXACT
VDR_10917,1.0,0.0,0.0,0.0,1.0,38490552.0,24815604.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11694,6.0,2.0,0.0,4.0,3.0,130221687.82,132823252.08,4.0,4.0,0.0,True,0.3333333333333333,10.0,EXACT
VDR_10673,1.0,0.0,0.0,0.0,0.0,24819643.22,36449458.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12009,7.0,1.0,1.0,2.0,3.0,179124436.44,165266499.84,7.0,2.0,0.0,True,0.14285714285714285,9.0,EXACT
WS-10436,5.0,1.0,0.0,4.0,2.0,182872327.0,77188768.48,3.0,3.0,0.0,True,0.2,8.0,EXACT
LPT-10985,13.0,1.0,1.0,6.0,6.0,292816468.2,299797501.52,12.0,3.0,0.0,True,0.07692307692307693,16.0,EXACT
WS-10574,6.0,2.0,0.0,2.0,2.0,179062370.98,203983423.76,5.0,4.0,0.0,True,0.3333333333333333,10.0,EXACT
vdr-10869,1.0,0.0,0.0,0.0,1.0,8509654.0,49204920.32,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10982,3.0,0.0,0.0,2.0,2.0,71543204.22,95914619.03999999,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS-10155,13.0,2.0,2.0,5.0,9.0,292695030.56,328414443.44,12.0,0.0,0.0,True,0.15384615384615385,13.0,EXACT
WS-10202.corp.local,3.0,0.0,0.0,1.0,2.0,24387152.0,36896930.92,1.0,0.0,0.0,False,0.0,3.0,PROBABLE
LPT-10565,11.0,2.0,0.0,5.0,5.0,244997640.76,330621066.56,10.0,4.0,1.0,True,0.18181818181818182,15.0,EXACT
ws-11317,2.0,0.0,0.0,2.0,0.0,31453772.0,44726790.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10301.corp.local,4.0,1.0,0.0,2.0,2.0,50943651.92,77932448.6,4.0,0.0,0.0,False,0.25,4.0,PROBABLE
LPT_11423,1.0,0.0,0.0,0.0,1.0,24819643.22,27593662.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10183,7.0,2.0,2.0,4.0,3.0,140944522.22,140074326.0,5.0,0.0,0.0,True,0.2857142857142857,7.0,EXACT
VDR-12038,10.0,1.0,0.0,7.0,6.0,218953091.18,296728528.56,8.0,0.0,0.0,True,0.1,10.0,EXACT
LPT_11704,1.0,0.0,1.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_11250,1.0,0.0,0.0,1.0,1.0,17617269.0,44399648.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12538,2.0,0.0,0.0,1.0,0.0,94121956.92,18352424.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10822,8.0,2.0,0.0,2.0,4.0,262956696.46,135941941.04,8.0,2.0,0.0,True,0.25,10.0,EXACT
VDR_12875,1.0,0.0,0.0,0.0,1.0,8561160.0,8110313.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_12467,1.0,1.0,0.0,1.0,1.0,33385343.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-10340,1.0,0.0,0.0,1.0,0.0,24819643.22,26277314.56,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12468.corp.local,1.0,0.0,1.0,1.0,0.0,11775857.0,47794166.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10812,14.0,1.0,1.0,9.0,7.0,276387865.65999997,425448462.96000004,9.0,1.0,0.0,True,0.07142857142857142,15.0,EXACT
VDR-12025.corp.local,2.0,0.0,1.0,1.0,2.0,70881188.0,71272909.32,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR_10346,2.0,0.0,0.0,1.0,2.0,63186180.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
lpt-11902,1.0,0.0,0.0,1.0,1.0,12735308.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11178,2.0,1.0,0.0,2.0,1.0,80427735.0,63712482.08,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-10672,9.0,2.0,0.0,7.0,2.0,225993080.5,225375732.28,8.0,3.0,1.0,True,0.2222222222222222,12.0,EXACT
ws-11738,1.0,0.0,0.0,0.0,0.0,36474784.0,48378418.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10737,1.0,0.0,0.0,1.0,0.0,5692214.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12635,9.0,3.0,1.0,8.0,5.0,235798692.94,213680067.0,6.0,5.0,1.0,True,0.3333333333333333,14.0,EXACT
ws-11064,3.0,0.0,0.0,1.0,1.0,62571842.22,83398639.0,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS_10683,1.0,0.0,0.0,1.0,1.0,9273989.12,21805232.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_11083,1.0,0.0,0.0,0.0,1.0,24819643.22,3939564.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12991,2.0,1.0,0.0,0.0,2.0,48215191.0,64762707.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12066,6.0,2.0,1.0,4.0,0.0,158219275.44,171590051.56,4.0,4.0,0.0,True,0.3333333333333333,10.0,EXACT
LPT-12427,8.0,3.0,1.0,5.0,4.0,223335818.94,189849213.8,6.0,2.0,0.0,True,0.375,10.0,EXACT
lpt-12993,1.0,0.0,0.0,0.0,0.0,22551957.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10517,2.0,1.0,0.0,1.0,2.0,67291474.0,49968076.96,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-10782.corp.local,1.0,1.0,0.0,0.0,1.0,7890964.48,3122592.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11163,11.0,1.0,1.0,5.0,3.0,179479697.01999998,300508736.52,8.0,4.0,0.0,True,0.09090909090909091,15.0,EXACT
ws-12878,1.0,1.0,0.0,0.0,0.0,3134543.0,40591140.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_10021,1.0,0.0,0.0,1.0,0.0,5942621.0,40378936.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10919.corp.local,1.0,0.0,0.0,0.0,1.0,42846279.68,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11186,9.0,2.0,2.0,3.0,4.0,156919618.66,204400762.44,7.0,5.0,0.0,False,0.2222222222222222,14.0,PROBABLE
WS-11108.corp.local,3.0,1.0,0.0,2.0,3.0,71732931.1,45014686.56,1.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
LPT-12432,12.0,1.0,0.0,9.0,5.0,285590375.64,321279876.04,7.0,5.0,0.0,True,0.08333333333333333,17.0,EXACT
lpt-11789,1.0,0.0,0.0,0.0,1.0,34912254.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_10842,2.0,0.0,0.0,1.0,1.0,11796991.92,72897575.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10509,8.0,1.0,1.0,1.0,3.0,253155073.66,101741452.44,8.0,2.0,1.0,True,0.125,10.0,EXACT
WS-12396,3.0,0.0,1.0,1.0,3.0,54770641.0,66071542.28,3.0,1.0,0.0,True,0.0,4.0,EXACT
LPT-12305,7.0,1.0,2.0,2.0,3.0,224925243.66,200769860.12,7.0,1.0,1.0,True,0.14285714285714285,8.0,EXACT
ws-10933,1.0,0.0,0.0,0.0,0.0,26448834.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10248,10.0,2.0,2.0,6.0,6.0,294270354.62,251170752.68,9.0,3.0,0.0,True,0.2,13.0,EXACT
WS-10264,8.0,3.0,0.0,6.0,4.0,183842460.66,206961209.64,8.0,4.0,0.0,True,0.375,12.0,EXACT
lpt-12182,2.0,0.0,0.0,1.0,1.0,15646017.0,81804614.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_11178,1.0,0.0,0.0,1.0,0.0,36313238.0,13019841.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11721,5.0,0.0,0.0,4.0,2.0,153981111.74,153029481.0,4.0,4.0,0.0,True,0.0,9.0,EXACT
WS-12050.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11281,1.0,0.0,0.0,0.0,1.0,18234736.64,29634494.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10155,1.0,0.0,0.0,0.0,1.0,24819643.22,32686489.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11406,5.0,2.0,1.0,2.0,4.0,105300196.46000001,145786048.52,5.0,2.0,0.0,True,0.4,7.0,EXACT
VDR-12284,8.0,1.0,0.0,4.0,4.0,231780816.1,175779662.92000002,7.0,2.0,0.0,True,0.125,10.0,EXACT
WS_11865,2.0,0.0,0.0,2.0,1.0,67525665.8,26282392.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11809,2.0,0.0,1.0,1.0,0.0,52099313.22,55561999.0,0.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10366,10.0,2.0,2.0,3.0,6.0,167642034.6,150008782.56,9.0,2.0,0.0,True,0.2,12.0,EXACT
LPT_11903,1.0,0.0,0.0,0.0,1.0,20639347.0,47857019.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12322,1.0,0.0,1.0,1.0,0.0,3605280.0,14351836.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12110,7.0,1.0,1.0,2.0,4.0,181417984.44,150486301.64,6.0,6.0,1.0,False,0.14285714285714285,13.0,PROBABLE
WS-12266.corp.local,1.0,0.0,0.0,0.0,0.0,36021421.0,16310057.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11101,6.0,1.0,2.0,4.0,4.0,167722908.22,120142258.0,6.0,2.0,0.0,True,0.16666666666666666,8.0,EXACT
LPT-12459.corp.local,2.0,0.0,0.0,0.0,0.0,82810658.0,51543606.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11438.corp.local,1.0,1.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-12361,3.0,2.0,0.0,1.0,1.0,54888806.0,88672215.03999999,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE
vdr-12732,2.0,1.0,1.0,2.0,1.0,30529813.0,31382970.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR_10743,1.0,0.0,0.0,1.0,1.0,16431185.92,28695808.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-10182,1.0,1.0,0.0,1.0,1.0,37134873.0,13101365.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-11329,2.0,0.0,0.0,0.0,1.0,27077817.22,71310724.88,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR_12131,2.0,1.0,1.0,1.0,0.0,50299162.22,75469559.64,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-10632,7.0,1.0,0.0,3.0,3.0,168656044.66,169243910.76,7.0,1.0,0.0,True,0.14285714285714285,8.0,EXACT
LPT-10976.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,46607228.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11693,7.0,2.0,0.0,3.0,7.0,211731305.66,179819450.24,6.0,3.0,0.0,False,0.2857142857142857,10.0,PROBABLE
VDR_11729,1.0,0.0,0.0,0.0,1.0,8493547.52,46581319.68,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12768.corp.local,1.0,0.0,1.0,0.0,0.0,17577237.0,37769707.52,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10885,1.0,0.0,0.0,1.0,0.0,35620126.72,13916316.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12040,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12741,4.0,1.0,0.0,2.0,2.0,101133025.03999999,117474376.64,4.0,0.0,0.0,False,0.25,4.0,PROBABLE
VDR-11157,9.0,0.0,1.0,5.0,5.0,268455520.46,197801091.84,6.0,2.0,0.0,True,0.0,11.0,EXACT
LPT_12652,1.0,0.0,0.0,1.0,0.0,25157120.0,35085352.96,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10329,1.0,0.0,0.0,0.0,0.0,42697755.0,35282296.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11985,1.0,0.0,0.0,1.0,1.0,24819643.22,9902510.08,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12685,7.0,1.0,1.0,1.0,1.0,202900152.82,172179524.56,7.0,1.0,0.0,True,0.14285714285714285,8.0,EXACT
lpt-12612,1.0,0.0,0.0,0.0,0.0,24819643.22,41052641.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-10008,1.0,0.0,0.0,1.0,1.0,32635671.0,9733487.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12972,1.0,0.0,0.0,0.0,0.0,24819643.22,38608568.32,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11333,10.0,2.0,0.0,4.0,5.0,257674446.0,244166961.04,9.0,2.0,0.0,False,0.2,12.0,PROBABLE
LPT-12321,5.0,1.0,0.0,1.0,3.0,147649581.01999998,91973635.4,4.0,1.0,0.0,True,0.2,6.0,EXACT
WS-12261,9.0,3.0,1.0,5.0,5.0,175046318.76,282429014.24,8.0,2.0,0.0,True,0.3333333333333333,11.0,EXACT
LPT-12528.corp.local,2.0,2.0,1.0,1.0,0.0,79679578.0,30328120.96,0.0,0.0,0.0,False,1.0,2.0,PROBABLE
VDR-11090.corp.local,3.0,2.0,1.0,2.0,2.0,59533746.5,83936399.28,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE
LPT-10199.corp.local,1.0,0.0,0.0,1.0,1.0,16893682.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11445.corp.local,1.0,0.0,1.0,0.0,1.0,24819643.22,11691047.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10562.corp.local,2.0,1.0,0.0,0.0,1.0,56787367.0,54051463.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-12602,6.0,1.0,0.0,1.0,3.0,168232993.56,192347024.24,6.0,5.0,0.0,True,0.16666666666666666,11.0,EXACT
WS-12742,9.0,2.0,1.0,6.0,5.0,242591119.16,215236691.72,7.0,1.0,1.0,True,0.2222222222222222,10.0,EXACT
LPT_11476,2.0,1.0,0.0,2.0,1.0,35800819.68,87762888.88,0.0,0.0,0.0,False,0.5,2.0,PROBABLE
ws-10918,2.0,0.0,0.0,0.0,2.0,48801659.22,22190112.52,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11481,2.0,1.0,0.0,1.0,1.0,48799299.0,35651584.0,2.0,1.0,0.0,True,0.5,3.0,EXACT
VDR-11404,7.0,2.0,0.0,5.0,3.0,178886181.07999998,171977570.28,5.0,3.0,0.0,True,0.2857142857142857,10.0,EXACT
LPT-12424,6.0,2.0,0.0,2.0,3.0,178049797.28,83522902.56,5.0,8.0,1.0,True,0.3333333333333333,14.0,EXACT
WS-10890,7.0,2.0,1.0,4.0,3.0,161226711.66,210267032.72,5.0,2.0,0.0,True,0.2857142857142857,9.0,EXACT
WS-12456,4.0,1.0,0.0,2.0,3.0,122563931.75999999,120772538.0,4.0,3.0,0.0,True,0.25,7.0,EXACT
ws-10505,2.0,1.0,0.0,1.0,2.0,47877829.45999999,30687604.64,0.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-11424.corp.local,1.0,0.0,0.0,0.0,1.0,25069811.0,42388778.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11580.corp.local,1.0,0.0,0.0,0.0,1.0,34836490.24,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12687.corp.local,2.0,0.0,1.0,2.0,2.0,51703380.82,18771578.88,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
ws-11073,2.0,1.0,0.0,2.0,1.0,37617917.22,49052385.28,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS_11430,3.0,0.0,0.0,2.0,2.0,75302454.44,57968862.08,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
VDR-10879,7.0,0.0,1.0,3.0,2.0,231931398.76,191416014.92000002,6.0,1.0,0.0,True,0.0,8.0,EXACT
ws-10151,3.0,0.0,0.0,2.0,1.0,56570989.45999999,54405534.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS_12226,1.0,0.0,0.0,1.0,1.0,36724299.0,32271765.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10861,3.0,0.0,0.0,1.0,1.0,81217130.22,97887787.64,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
LPT-10596,9.0,4.0,3.0,5.0,5.0,225936862.57999998,219618342.2,9.0,3.0,0.0,False,0.4444444444444444,12.0,PROBABLE
LPT-11678.corp.local,1.0,0.0,0.0,1.0,1.0,1445175.0,27887417.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10115.corp.local,2.0,0.0,0.0,1.0,1.0,69979659.22,57944225.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10419,5.0,0.0,0.0,2.0,4.0,117483509.28,108347551.28,5.0,1.0,0.0,True,0.0,6.0,EXACT
