user_id,username,department,status,hostname,authentication_event_count,failed_login_count,successful_login_count,mfa_failure_count,unique_source_ip_count,session_count,unknown_evidence_count,off_hours_activity_count,endpoint_alert_count,critical_endpoint_alert_count,high_endpoint_alert_count,medium_endpoint_alert_count,low_endpoint_alert_count,unique_host_count,authentication_failure_rate,mfa_failure_rate,evidence_count,valid_evidence_count,feature_confidence,department_failed_login_percentile
EMP12617,hemangini.sundaram15,Legal,Active,LPT-12617,5.0,1.0,4.0,0.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,30.08658008658009
EMP12361,ethan.jani95,Legal,Active,WS-12361,7.0,3.0,4.0,0.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.42857142857142855,0.0,9.0,6.0,EXACT,79.43722943722943
EMP12197,qasim.rout20,Human Resources,On Leave,LPT-12197,6.0,2.0,4.0,0.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.0,11.0,7.0,EXACT,61.38461538461538
EMP11148,bhanumati.mukhopadhyay71,Human Resources,Active,Unknown,7.0,1.0,6.0,0.0,5.0,6.0,4.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,0.14285714285714285,0.0,12.0,8.0,EXACT,32.76923076923077
EMP10574,forum_devi62,Marketing,Active,WS-10574,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.0,7.0,4.0,EXACT,62.10762331838565
EMP10050,zayan.pandit56,Procurement,Active,WS-10050,6.0,2.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.0,10.0,7.0,EXACT,58.723404255319146
EMP10853,Unknown,Legal,Active,LPT-10853.,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,4.0,3.0,EXACT,30.08658008658009
EMP11982,parth.raval73,Human Resources,Active,VDR-11982,8.0,2.0,6.0,0.0,5.0,6.0,3.0,5.0,4.0,0.0,2.0,2.0,0.0,1.0,0.25,0.0,12.0,9.0,EXACT,61.38461538461538
EMP11823,maanas.mangal75,Human Resources,Active,WS-11823,6.0,5.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,6.0,4.0,EXACT,95.23076923076923
EMP10833,jagdish.bhatia80,Human Resources,Active,VDR-10833.,7.0,2.0,5.0,0.0,3.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.0,9.0,5.0,EXACT,61.38461538461538
EMP11115,ishaan.prabhakar11,Marketing,Active,LPT-11115,3.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,EXACT,10.31390134529148
EMP11166,gauri.dass35,R&D,Disabled,VDR-11166,7.0,3.0,3.0,0.0,3.0,5.0,4.0,4.0,4.0,0.0,3.0,0.0,1.0,1.0,0.42857142857142855,0.0,11.0,7.0,EXACT,80.29045643153528
EMP12518,rushil.kuruvilla99,Compliance,Active,WS-12518,8.0,3.0,5.0,0.0,3.0,4.0,6.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.375,0.0,11.0,5.0,EXACT,89.2156862745098
EMP11906,abeer.palla55,Marketing,Active,LPT-11906,9.0,2.0,4.0,0.0,4.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2222222222222222,0.0,10.0,4.0,EXACT,62.10762331838565
EMP10971,chavvi.loyal80,R&D,Active,WS-10971,5.0,3.0,2.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.6,0.0,7.0,3.0,EXACT,80.29045643153528
EMP12701,baghyawati.nori89,R&D,Active,WS-12701,5.0,1.0,4.0,0.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,7.0,5.0,EXACT,30.49792531120332
EMP10399,dipta.date61,Human Resources,Active,WS-10399,10.0,2.0,8.0,0.0,6.0,6.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,11.0,7.0,EXACT,61.38461538461538
EMP12559,tristan.agarwal66,Legal,On Leave,WS-12559,9.0,5.0,4.0,0.0,4.0,6.0,5.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.5555555555555556,0.0,11.0,6.0,EXACT,95.45454545454545
EMP12368,lohit.sarma91,Marketing,Active,WS-12368,9.0,2.0,5.0,0.0,4.0,6.0,7.0,5.0,4.0,0.0,1.0,1.0,2.0,1.0,0.2222222222222222,0.0,13.0,6.0,EXACT,62.10762331838565
EMP10019,vasana_bhasin70,Sales,Active,VDR-10019.,5.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.4,0.0,9.0,7.0,EXACT,59.764309764309765
EMP10684,kashish_sarin22,Brand,Active,VDR-10684,8.0,3.0,5.0,0.0,6.0,5.0,2.0,4.0,4.0,0.0,0.0,1.0,3.0,1.0,0.375,0.0,12.0,10.0,EXACT,75.0
EMP10035,tamanna.karan84,Call Center,Terminated,VDR-10035,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,4.0,EXACT,10.576923076923077
EMP12914,timothy.doshi94,Sales,Active,WS-12914,5.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.2,0.0,7.0,5.0,EXACT,31.818181818181817
EMP10524,zarna.bora26,Call Center,Active,WS-10524,6.0,2.0,3.0,0.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,7.0,5.0,EXACT,65.38461538461539
EMP12455,devansh.deshmukh67,Operations,Active,VDR-12455,8.0,1.0,7.0,0.0,6.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,9.0,7.0,EXACT,29.510703363914377
EMP10920,lakshit.divan84,Legal,Active,LPT-10920.,4.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,7.0,3.0,EXACT,30.08658008658009
EMP11841,gaurav.gala79,IT Support,Blocked,LPT-11841,3.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.0,7.0,5.0,EXACT,37.93103448275862
EMP11890,zansi.baria53,Procurement,Disabled,LPT-11890,5.0,1.0,4.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.2,0.0,7.0,4.0,EXACT,32.340425531914896
EMP10537,kiaan.hari8,Finance,Disabled,LPT-10537,5.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.0,3.0,EXACT,63.90728476821192
EMP11705,arin.bir11,Operations,Active,LPT-11705,5.0,3.0,1.0,0.0,1.0,2.0,4.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.6,0.0,9.0,5.0,EXACT,81.65137614678899
EMP10245,netra.mitter48,Procurement,Active,LPT-10245.,9.0,3.0,5.0,0.0,4.0,8.0,5.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.0,12.0,7.0,EXACT,79.14893617021276
EMP10784,charles.kohli47,Legal,Active,WS-10784,5.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,6.0,0.0,1.0,0.2,0.0,11.0,8.0,EXACT,30.08658008658009
EMP11409,anay.din8,Procurement,Active,LPT-11409,6.0,0.0,5.0,0.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,6.0,EXACT,9.574468085106384
EMP12537,girindra.peri83,Human Resources,Active,WS-12537,5.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,0.2,0.0,10.0,7.0,EXACT,32.76923076923077
EMP10154,gagan.pandey3,Operations,Disabled,Unknown,5.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,7.0,4.0,EXACT,93.27217125382263
EMP11686,ekani.bhat62,Operations,Active,WS-11686,6.0,1.0,4.0,0.0,2.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.16666666666666666,0.0,8.0,3.0,EXACT,29.510703363914377
EMP10625,dominic.loyal90,Supply Chain,Terminated,WS-10625,8.0,2.0,6.0,0.0,6.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.25,0.0,11.0,9.0,EXACT,59.83606557377049
EMP12962,meghana.sethi13,Human Resources,Active,LPT-12962,7.0,2.0,3.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,7.0,2.0,EXACT,61.38461538461538
EMP11346,anirudh.ahuja57,Human Resources,Active,LPT-11346,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,6.0,EXACT,9.692307692307692
EMP10569,wridesh.bedi4,IT,Active,WS-10569,5.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.2,0.0,9.0,7.0,EXACT,34.33734939759036
EMP11758,naksh.madan88,Procurement,Disabled,VDR-11758,8.0,5.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.625,0.0,11.0,7.0,EXACT,94.04255319148936
EMP11816,alexander.dhar96,Finance,Active,LPT-11816,7.0,2.0,5.0,0.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.0,9.0,6.0,EXACT,63.90728476821192
EMP12065,dev.barad20,Procurement,Active,LPT-12065,8.0,4.0,3.0,0.0,3.0,5.0,6.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,11.0,5.0,EXACT,89.57446808510639
EMP10127,Unknown,Finance,Active,LPT-10127,5.0,0.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,5.0,EXACT,10.76158940397351
EMP12006,Unknown,Legal,Active,LPT-12006,6.0,2.0,4.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,7.0,4.0,EXACT,58.44155844155844
EMP10980,imaran.dayal67,Procurement,Disabled,LPT-10980,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,5.0,4.0,EXACT,32.340425531914896
EMP10190,anjali.ganesan67,Brand,Active,Unknown,8.0,2.0,5.0,0.0,2.0,3.0,6.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,0.25,0.0,14.0,8.0,EXACT,45.370370370370374
EMP11139,ranveer.rattan17,Operations,Active,WS-11139,5.0,1.0,4.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.2,0.0,7.0,3.0,EXACT,29.510703363914377
EMP10992,charita.kala61,Procurement,Active,VDR-10992,3.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.0,7.0,5.0,EXACT,32.340425531914896
EMP10699,yatan.randhawa50,Operations,Active,WS-10699,8.0,4.0,2.0,0.0,4.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,1.0,0.5,0.0,11.0,7.0,EXACT,93.27217125382263
EMP10606,hemani.bose33,Operations,Active,WS-10606.,7.0,1.0,5.0,0.0,4.0,6.0,3.0,3.0,5.0,1.0,0.0,3.0,1.0,1.0,0.14285714285714285,0.0,12.0,9.0,EXACT,29.510703363914377
EMP10180,bhavika.subramanian78,Support,Active,WS-10180,6.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,EXACT,9.375
EMP10301,abeer.bhatnagar33,Finance,Active,WS-10301.,8.0,1.0,5.0,0.0,4.0,6.0,5.0,5.0,6.0,0.0,2.0,2.0,2.0,1.0,0.125,0.0,14.0,9.0,EXACT,36.75496688741722
EMP12544,jason.memon54,Finance,Active,WS-12544.,4.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.25,0.0,6.0,2.0,EXACT,36.75496688741722
EMP12860,isha.mand56,Marketing,On Leave,LPT-12860,5.0,0.0,3.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,EXACT,10.31390134529148
EMP11060,charan.dua15,R&D,Active,LPT-11060,6.0,1.0,5.0,0.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,6.0,2.0,EXACT,30.49792531120332
EMP12964,samarth.patla52,Legal,Active,VDR-12964,7.0,5.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,9.0,5.0,EXACT,95.45454545454545
EMP12565,vanya.atwal53,Operations,Active,LPT-12565.,3.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.0,8.0,7.0,EXACT,29.510703363914377
EMP11069,vihaan.oak52,Procurement,On Leave,WS-11069,6.0,4.0,2.0,0.0,2.0,3.0,5.0,4.0,6.0,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.0,12.0,7.0,EXACT,89.57446808510639
EMP12524,dominic.talwar30,Supply Chain,Active,LPT-12524.,8.0,4.0,4.0,0.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,2.0,EXACT,94.26229508196722
EMP12205,avni.sani5,IT,Disabled,LPT-12205,4.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,5.0,3.0,EXACT,34.33734939759036
EMP11243,Unknown,Compliance,Active,WS-11243,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,2.0,EXACT,37.254901960784316
EMP10016,jacob.ranganathan48,Finance,Active,VDR-10016,8.0,5.0,3.0,0.0,5.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,0.625,0.0,11.0,8.0,EXACT,97.35099337748345
EMP10546,bhanumati.ranganathan44,Human Resources,Active,WS-10546,4.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,4.0,EXACT,9.692307692307692
EMP10658,nitesh.garg36,Operations,Active,VDR-10658,4.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.0,2.0,EXACT,29.510703363914377
EMP12787,sachi.sane26,Customer Support,Active,LPT-12787,5.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,8.0,5.0,EXACT,82.55813953488372
EMP12818,henry.nori8,Sales,Active,WS-12818,5.0,2.0,3.0,0.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,7.0,5.0,EXACT,59.764309764309765
EMP11504,qabil.sharma49,IT,Active,LPT-11504,6.0,1.0,4.0,0.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.16666666666666666,0.0,9.0,4.0,EXACT,34.33734939759036
EMP10959,ira.bhatnagar90,IT,Active,WS-10959,9.0,3.0,5.0,0.0,5.0,8.0,5.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,11.0,6.0,EXACT,79.31726907630522
EMP12331,janani.dugar16,Customer Support,Active,LPT-12331,11.0,1.0,9.0,0.0,6.0,8.0,5.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,0.09090909090909091,0.0,14.0,9.0,EXACT,37.7906976744186
EMP10797,harita.koshy69,Procurement,Active,LPT-10797,6.0,2.0,1.0,0.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,9.0,6.0,EXACT,58.723404255319146
EMP10225,aahana.rama22,Call Center,Disabled,WS-10225,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,4.0,3.0,EXACT,36.53846153846153
EMP12074,qadim.mallick75,Innovation,Active,VDR-12074,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,EXACT,7.758620689655173
EMP11799,kamya.ganesan47,Legal,Terminated,WS-11799,4.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.75,0.0,8.0,6.0,EXACT,79.43722943722943
EMP12485,kamya.deo83,Support,Active,Unknown,4.0,1.0,3.0,0.0,2.0,1.0,2.0,3.0,5.0,0.0,1.0,3.0,1.0,1.0,0.25,0.0,9.0,7.0,EXACT,31.25
EMP12277,luke.puri22,Human Resources,Active,VDR-12277.,4.0,0.0,4.0,0.0,2.0,4.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,7.0,EXACT,9.692307692307692
EMP12085,Unknown,Sales,Active,LPT-12085,9.0,4.0,4.0,0.0,6.0,5.0,3.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.4444444444444444,0.0,13.0,10.0,EXACT,93.43434343434343
EMP11693,madhav.murthy19,Sales,Active,Unknown,6.0,3.0,3.0,0.0,2.0,5.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,9.0,5.0,EXACT,81.64983164983165
EMP11045,anjali.bhalla61,R&D,Active,VDR-11045,6.0,1.0,5.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.0,7.0,3.0,EXACT,30.49792531120332
EMP10469,kavya.pandit75,R&D,Active,Unknown,5.0,2.0,2.0,0.0,2.0,3.0,3.0,5.0,4.0,0.0,2.0,1.0,1.0,1.0,0.4,0.0,9.0,6.0,EXACT,58.921161825726145
EMP10954,balendra.chada93,Support,Active,LPT-10954,7.0,2.0,4.0,0.0,6.0,5.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.2857142857142857,0.0,10.0,7.0,EXACT,60.15625
EMP12735,irya.mall82,Brand,Active,LPT-12735,11.0,3.0,6.0,0.0,6.0,6.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.0,14.0,9.0,EXACT,75.0
EMP10639,gabriel.dugal63,Innovation,Active,LPT-10639,4.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.25,0.0,7.0,5.0,EXACT,32.758620689655174
EMP12863,darsh_bera88,R&D,Active,VDR-12863,5.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.2,0.0,7.0,5.0,EXACT,30.49792531120332
EMP11218,karan.goda65,Marketing,Disabled,WS-11218,9.0,4.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,0.4444444444444444,0.0,14.0,9.0,EXACT,91.70403587443946
EMP11158,ikshita.sampath2,IT,Active,LPT-11158,4.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,7.0,4.0,EXACT,63.05220883534136
EMP11415,nihal.varkey79,Finance,Active,WS-11415,9.0,3.0,4.0,0.0,4.0,3.0,5.0,5.0,5.0,0.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.0,14.0,9.0,EXACT,83.44370860927152
EMP12934,gaurav.bains91,Procurement,Active,VDR-12934,3.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,EXACT,9.574468085106384
EMP11527,Unknown,Human Resources,Active,VDR-11527,6.0,2.0,2.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,7.0,6.0,EXACT,61.38461538461538
EMP11300,Unknown,IT,On Leave,LPT-11300,8.0,4.0,4.0,0.0,4.0,5.0,4.0,2.0,6.0,1.0,0.0,3.0,2.0,1.0,0.5,0.0,14.0,10.0,EXACT,89.35742971887551
EMP12952,chakrika.ratta76,Innovation,Disabled,WS-12952,7.0,4.0,2.0,0.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,7.0,1.0,EXACT,92.24137931034483
EMP11603,nicholas.tara41,Human Resources,Active,VDR-11603,5.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,6.0,3.0,EXACT,82.46153846153847
EMP10160,leena.dhar76,IT,Active,LPT-10160,8.0,1.0,4.0,0.0,6.0,4.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,1.0,0.125,0.0,12.0,9.0,EXACT,34.33734939759036
EMP11704,abeer.goel2,Marketing,Active,Unknown,5.0,1.0,4.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,36.32286995515695
EMP10956,devika.contractor43,IT Support,Active,LPT-10956,6.0,2.0,4.0,0.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6.0,2.0,EXACT,69.82758620689656
EMP10877,amara.sawhney88,Human Resources,Disabled,VDR-10877,6.0,1.0,4.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.0,7.0,4.0,EXACT,32.76923076923077
EMP11919,aachal.tara39,Legal,Active,LPT-11919,8.0,2.0,5.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.25,0.0,10.0,6.0,EXACT,58.44155844155844
EMP11884,ranbir.bobal52,IT Support,Active,LPT-11884,5.0,2.0,3.0,0.0,2.0,5.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,8.0,4.0,EXACT,69.82758620689656
EMP12200,yatan.panchal49,Human Resources,Active,VDR-12200,6.0,3.0,2.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,7.0,1.0,EXACT,82.46153846153847
EMP10098,maya.yadav97,Innovation,Active,LPT-10098,5.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,32.758620689655174
EMP12912,chaitaly.seshadri29,Marketing,Active,WS-12912,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,5.0,EXACT,10.31390134529148
EMP12557,brinda.sibal86,Human Resources,Active,VDR-12557,4.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,EXACT,9.692307692307692
EMP10253,forum.sharma83,Legal,Active,WS-10253,5.0,1.0,4.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.2,0.0,7.0,4.0,EXACT,30.08658008658009
EMP10103,ira.mohanty76,Procurement,Active,LPT-10103,5.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.0,3.0,EXACT,58.723404255319146
EMP11445,urvashi_dugar39,Procurement,Active,VDR-11445,4.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.25,0.0,7.0,6.0,EXACT,32.340425531914896
EMP11443,xavier.sarma77,Operations,Active,WS-11443,6.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.0,11.0,9.0,EXACT,60.24464831804281
EMP11648,parth.varma79,Marketing,Terminated,WS-11648,11.0,5.0,6.0,0.0,4.0,6.0,8.0,7.0,3.0,0.0,1.0,0.0,2.0,1.0,0.45454545454545453,0.0,14.0,6.0,EXACT,96.63677130044843
EMP10586,nicholas.tailor28,Human Resources,Active,WS-10586,7.0,4.0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.5714285714285714,0.0,9.0,5.0,EXACT,91.53846153846153
EMP10627,tara.devan13,Operations,Active,Unknown,8.0,4.0,3.0,0.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,11.0,8.0,EXACT,93.27217125382263
EMP11696,amrita.saran42,Sales,Active,WS-11696,6.0,3.0,1.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,8.0,4.0,EXACT,81.64983164983165
EMP12101,agastya.sule56,Legal,Active,WS-12101,3.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,6.0,3.0,EXACT,30.08658008658009
EMP12199,deepa.verma2,Finance,Active,LPT-12199,4.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,7.0,5.0,EXACT,63.90728476821192
EMP10403,ethan.setty54,Support,Active,LPT-10403,7.0,2.0,3.0,0.0,2.0,4.0,5.0,4.0,6.0,0.0,2.0,3.0,1.0,1.0,0.2857142857142857,0.0,13.0,8.0,EXACT,60.15625
EMP11154,rachita.peri30,Compliance,Active,WS-11154,5.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,37.254901960784316
EMP12255,ekbal.vaidya45,Finance,Active,WS-12255,8.0,2.0,6.0,0.0,4.0,6.0,4.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.25,0.0,10.0,6.0,EXACT,63.90728476821192
EMP11682,azad.sahota28,Compliance,Active,WS-11682,7.0,2.0,4.0,0.0,2.0,4.0,6.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.0,12.0,6.0,EXACT,67.64705882352942
EMP12056,Unknown,Compliance,Active,LPT-12056,5.0,2.0,2.0,0.0,0.0,2.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4,0.0,6.0,1.0,EXACT,67.64705882352942
EMP12929,triveni.prasad4,R&D,Disabled,WS-12929,5.0,4.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,0.0,6.0,3.0,EXACT,92.5311203319502
EMP10452,udyati.sangha89,Innovation,Active,LPT-10452,7.0,3.0,4.0,0.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,8.0,5.0,EXACT,80.17241379310344
