user_id,username,assigned_cluster,cluster_label,drift_distance,drift_score,drift_confidence,drift_category,cluster_changed
EMP10919,udyati_dugar83,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6164,24.25,0.8609,MODERATE_DRIFT,False
EMP10228,patrick.bajaj41,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0014,15.02,0.909,STABLE,False
EMP11063,osha.warrior98,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9918,29.88,0.8339,MODERATE_DRIFT,False
EMP10242,upma.wadhwa62,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2375,33.56,0.8172,MODERATE_DRIFT,False
EMP12351,zansi.batta30,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2833,19.25,0.8863,STABLE,False
EMP11160,neel.dass57,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3653,35.48,0.8087,MODERATE_DRIFT,False
EMP12591,gavin.golla57,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8192,27.29,0.8461,MODERATE_DRIFT,False
EMP11526,devansh.nazareth78,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8298,27.45,0.8453,MODERATE_DRIFT,False
EMP11605,chakrika.sharma22,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4734,37.1,0.8017,MODERATE_DRIFT,False
EMP12869,anika_parsa88,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2122,33.18,0.8189,MODERATE_DRIFT,False
EMP12399,osha.aggarwal57,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3427,20.14,0.8816,MODERATE_DRIFT,False
EMP12623,jalsa.krishna50,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1239,16.86,0.899,STABLE,False
EMP11989,jonathan.bail46,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5942,38.91,0.794,MODERATE_DRIFT,False
EMP12424,hamsini.chaudhry50,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,4.235,63.53,0.7025,HIGH_DRIFT,False
EMP11975,turvi.munshi25,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4197,21.3,0.8757,MODERATE_DRIFT,False
EMP11761,onveer.kohli9,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.3117,49.68,0.7512,MODERATE_DRIFT,False
EMP11305,aahana.shanker52,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2162,18.24,0.8916,STABLE,False
EMP11541,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3936,20.9,0.8777,MODERATE_DRIFT,False
EMP10622,yashoda.sur19,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7317,40.98,0.7854,MODERATE_DRIFT,False
EMP12836,avi.babu51,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2355,18.53,0.89,STABLE,False
EMP11493,amrita.shanker92,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6881,25.32,0.8556,MODERATE_DRIFT,False
EMP10110,chaitanya.atwal30,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4258,21.39,0.8752,MODERATE_DRIFT,False
EMP12977,aryan.korpal35,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4117,21.18,0.8763,MODERATE_DRIFT,False
EMP11169,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.942,14.13,0.9139,STABLE,False
EMP12535,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2115,18.17,0.8919,STABLE,False
EMP10232,reva.bansal99,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9807,29.71,0.8347,MODERATE_DRIFT,False
EMP10066,zinal.venkataraman17,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2261,18.39,0.8908,STABLE,False
EMP12942,harsh.sood79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4258,21.39,0.8752,MODERATE_DRIFT,False
EMP12072,vrinda_sankar60,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0647,45.97,0.7654,MODERATE_DRIFT,False
EMP12192,raksha.narain66,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9909,14.86,0.9098,STABLE,False
EMP10536,leela.ganesh78,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2949,34.42,0.8133,MODERATE_DRIFT,False
EMP10125,bishakha.varkey39,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.214,33.21,0.8187,MODERATE_DRIFT,False
EMP12133,kashvi_badal46,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8586,27.88,0.8433,MODERATE_DRIFT,False
EMP11254,siddharth.chadha92,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4955,22.43,0.8699,MODERATE_DRIFT,False
EMP12560,pooja.jani40,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4651,21.98,0.8722,MODERATE_DRIFT,False
EMP11976,jacob.viswanathan28,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0595,15.89,0.9042,STABLE,False
EMP12536,ojasvi.varkey76,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2206,18.31,0.8912,STABLE,False
EMP12398,advay.kari24,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2975,19.46,0.8852,STABLE,False
EMP12075,balendra.sathe86,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1991,32.99,0.8197,MODERATE_DRIFT,False
EMP10484,amol.natt81,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1634,17.45,0.8958,STABLE,False
EMP11654,rachita.nagi61,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9548,14.32,0.9128,STABLE,False
EMP12758,chasmum.vig85,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2043,18.06,0.8925,STABLE,False
EMP12337,yashica.kata81,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5702,38.55,0.7955,MODERATE_DRIFT,False
EMP11774,oliver.gokhale61,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2325,33.49,0.8175,MODERATE_DRIFT,False
EMP10918,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.155,32.32,0.8227,MODERATE_DRIFT,False
EMP11646,fariq.bajwa50,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.8503,12.75,0.9216,STABLE,False
EMP11026,daksha.narasimhan92,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4467,36.7,0.8034,MODERATE_DRIFT,False
EMP11030,saanvi.srinivasan42,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.5504,8.26,0.9478,STABLE,False
EMP10882,mason.varghese84,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.505,37.57,0.7997,MODERATE_DRIFT,False
EMP11335,warda.ghose34,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.8702,43.05,0.777,MODERATE_DRIFT,False
EMP12290,qadim.bedi12,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1139,31.71,0.8255,MODERATE_DRIFT,False
EMP10364,brijesh.golla51,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9257,28.89,0.8385,MODERATE_DRIFT,False
EMP12125,hemal.deo32,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8762,28.14,0.842,MODERATE_DRIFT,False
EMP10027,yahvi.tank8,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.309,34.64,0.8124,MODERATE_DRIFT,False
EMP10473,zarna.lalla38,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9073,13.61,0.9168,STABLE,False
EMP10525,sachi.sinha77,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5028,37.54,0.7998,MODERATE_DRIFT,False
EMP10725,tanveer.bhavsar20,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3817,20.73,0.8786,MODERATE_DRIFT,False
EMP10055,joshua_gera72,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9558,29.34,0.8364,MODERATE_DRIFT,False
EMP10638,onkar.vohra62,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1439,17.16,0.8974,STABLE,False
EMP10302,harrison_ramakrishnan69,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2018,18.03,0.8927,STABLE,False
EMP12688,jackson.parmer60,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.992,29.88,0.8339,MODERATE_DRIFT,False
EMP11276,tripti.cherian81,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0788,16.18,0.9026,STABLE,False
EMP12717,amara.ratti2,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0039,30.06,0.8331,MODERATE_DRIFT,False
EMP10624,sachi.pradhan19,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2162,18.24,0.8916,STABLE,False
EMP12055,ikbal.lanka15,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.5999,39.0,0.7937,MODERATE_DRIFT,False
EMP11280,forum.saran38,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1831,32.75,0.8208,MODERATE_DRIFT,False
EMP11049,qushi.acharya51,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4251,21.38,0.8753,MODERATE_DRIFT,False
EMP10336,umang.radhakrishnan12,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.839,27.59,0.8447,MODERATE_DRIFT,False
EMP10047,neel.acharya69,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9399,29.1,0.8375,MODERATE_DRIFT,False
EMP10106,charles.sharaf84,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.5382,38.07,0.7976,MODERATE_DRIFT,False
EMP11079,teerth.andra51,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8097,27.15,0.8468,MODERATE_DRIFT,False
EMP12286,nachiket.tripathi90,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8649,12.97,0.9204,STABLE,False
EMP12261,bhavya.borah17,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3228,19.84,0.8832,STABLE,False
EMP11144,lohit.sandhu68,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.724,25.86,0.853,MODERATE_DRIFT,False
EMP12458,pavani.kara6,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4483,21.72,0.8735,MODERATE_DRIFT,False
EMP12296,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5444,23.17,0.8662,MODERATE_DRIFT,False
EMP11836,siya.om16,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.5652,8.48,0.9465,STABLE,False
EMP11753,anay_sen58,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9824,14.74,0.9105,STABLE,False
EMP11101,harsh_dass6,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6964,25.45,0.855,MODERATE_DRIFT,False
EMP11968,ojasvi.keer69,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.808,57.12,0.7242,HIGH_DRIFT,False
EMP10523,naveen.bakshi88,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6237,24.36,0.8603,MODERATE_DRIFT,False
EMP12280,viraj.tripathi85,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.1847,47.77,0.7585,MODERATE_DRIFT,False
EMP11428,vidhi.gulati52,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9765,29.65,0.835,MODERATE_DRIFT,False
EMP12687,garima.narasimhan13,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.374,20.61,0.8792,MODERATE_DRIFT,False
EMP10603,jatin.baral71,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1569,17.35,0.8963,STABLE,False
EMP11489,anya.gandhi42,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0427,30.64,0.8304,MODERATE_DRIFT,False
EMP12423,prisha.mahal39,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.5233,52.85,0.7395,HIGH_DRIFT,False
EMP10060,aarna.gera50,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1266,31.9,0.8246,MODERATE_DRIFT,False
EMP12832,mason.raman91,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1512,32.27,0.823,MODERATE_DRIFT,False
EMP10671,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3714,20.57,0.8794,MODERATE_DRIFT,False
EMP10092,dakshesh.ramakrishnan56,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.9764,44.65,0.7706,MODERATE_DRIFT,False
EMP10666,vinaya.mutti83,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5787,23.68,0.8637,MODERATE_DRIFT,False
EMP11887,chavvi.bakshi90,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1374,17.06,0.8979,STABLE,False
EMP10280,naksh.wali11,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0554,45.83,0.766,MODERATE_DRIFT,False
EMP11719,jack_solanki21,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2474,33.71,0.8165,MODERATE_DRIFT,False
EMP10359,vidhi.saini39,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4229,21.34,0.8754,MODERATE_DRIFT,False
EMP10899,raagini.anne95,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0537,30.81,0.8296,MODERATE_DRIFT,False
EMP11935,pooja.sinha70,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5623,23.43,0.8649,MODERATE_DRIFT,False
EMP11994,gavin_bakshi66,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9494,29.24,0.8369,MODERATE_DRIFT,False
EMP12384,pushti_choudhary19,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3827,20.74,0.8785,MODERATE_DRIFT,False
EMP10760,yahvi.chhabra59,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1397,17.1,0.8977,STABLE,False
EMP12158,timothy.sahni34,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.97,29.55,0.8354,MODERATE_DRIFT,False
EMP12703,viraj.handa92,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4503,21.75,0.8733,MODERATE_DRIFT,False
EMP10042,mahika.pillay53,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4025,36.04,0.8063,MODERATE_DRIFT,False
EMP12173,yashica.seth2,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3786,20.68,0.8788,MODERATE_DRIFT,False
EMP10204,zaitra_cherian56,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1515,17.27,0.8967,STABLE,False
EMP11473,qushi.peri94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4077,21.12,0.8766,MODERATE_DRIFT,False
EMP12100,abdul.narain72,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7764,26.65,0.8492,MODERATE_DRIFT,False
EMP10068,bahadurjit.ganesan51,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6831,40.25,0.7885,MODERATE_DRIFT,False
EMP11875,chakrika.chacko84,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.8841,13.26,0.9188,STABLE,False
EMP12451,prisha.chhabra98,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4736,22.1,0.8716,MODERATE_DRIFT,False
EMP12231,bhavika.kala57,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8363,27.54,0.8449,MODERATE_DRIFT,False
EMP10137,varsha.prabhakar82,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3412,20.12,0.8817,MODERATE_DRIFT,False
EMP10796,veer.singh70,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4051,36.08,0.8061,MODERATE_DRIFT,False
EMP12180,anika.gill48,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.657,24.86,0.8579,MODERATE_DRIFT,False
EMP12128,anthony.cheema70,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.5449,8.17,0.9483,STABLE,False
EMP10758,vedika.sagar58,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2947,19.42,0.8854,STABLE,False
EMP10541,bhanumati.walla25,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6897,40.35,0.788,MODERATE_DRIFT,False
EMP11019,rudra.sood69,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.029,15.43,0.9067,STABLE,False
EMP12360,warinder.kunda5,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.8516,42.77,0.7781,MODERATE_DRIFT,False
EMP10165,leela.sankaran44,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4822,37.23,0.8011,MODERATE_DRIFT,False
EMP10248,yachana.sharaf71,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1591,17.39,0.8961,STABLE,False
EMP11331,harshil_seshadri19,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1805,32.71,0.821,MODERATE_DRIFT,False
EMP12017,abdul.anne24,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7397,26.1,0.8518,MODERATE_DRIFT,False
EMP10446,arunima.ramaswamy21,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8535,27.8,0.8436,MODERATE_DRIFT,False
EMP11358,lavanya.pillai59,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.9979,59.97,0.7144,HIGH_DRIFT,False
EMP12145,ekanta.ganguly29,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6616,39.92,0.7898,MODERATE_DRIFT,False
EMP11329,udarsh.bali65,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.731,10.96,0.9319,STABLE,False
EMP12996,pushti.pillay28,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7538,26.31,0.8508,MODERATE_DRIFT,False
EMP12150,ekta.pall13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7873,26.81,0.8484,MODERATE_DRIFT,False
EMP10434,wyatt.narang58,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9123,13.68,0.9164,STABLE,False
EMP12122,barkha.saini77,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4964,22.45,0.8698,MODERATE_DRIFT,False
EMP10577,divya.lalla88,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2506,33.76,0.8163,MODERATE_DRIFT,False
EMP12463,daksha_dube52,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7093,25.64,0.854,MODERATE_DRIFT,False
EMP11848,dev.nath83,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5124,22.69,0.8686,MODERATE_DRIFT,False
EMP10762,quincy.choudhary38,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.339,20.09,0.8819,MODERATE_DRIFT,False
EMP10388,kamala.kar94,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2773,19.16,0.8867,STABLE,False
EMP10235,zayan.sarin92,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9821,14.73,0.9106,STABLE,False
EMP12685,eshana.pant35,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8022,27.03,0.8473,MODERATE_DRIFT,False
EMP11984,imaran.sankar8,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1721,17.58,0.8951,STABLE,False
EMP10267,rohan.swaminathan95,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1766,32.65,0.8212,MODERATE_DRIFT,False
EMP10770,ryan.goel27,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2254,33.38,0.818,MODERATE_DRIFT,False
EMP12165,samesh.gopal34,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0651,15.98,0.9037,STABLE,False
EMP10437,wazir.parikh32,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3554,20.33,0.8806,MODERATE_DRIFT,False
EMP10673,robert.bandi13,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3411,20.12,0.8817,MODERATE_DRIFT,False
EMP10249,vasatika.loke27,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0371,30.56,0.8308,MODERATE_DRIFT,False
EMP12201,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1759,17.64,0.8948,STABLE,False
EMP11574,rajata.comar45,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2162,18.24,0.8916,STABLE,False
EMP12142,onveer.bumb55,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4925,22.39,0.8701,MODERATE_DRIFT,False
EMP12081,jeevika.bajwa97,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7403,26.1,0.8518,MODERATE_DRIFT,False
EMP12698,amol.gole85,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8177,12.27,0.9244,STABLE,False
EMP12647,ayush.tiwari76,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0487,15.73,0.9051,STABLE,False
EMP12822,neelima.verma76,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5704,23.56,0.8643,MODERATE_DRIFT,False
EMP10448,nikita.gala83,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7277,25.92,0.8527,MODERATE_DRIFT,False
EMP11469,janya.ganesh32,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3599,20.4,0.8803,MODERATE_DRIFT,False
EMP10716,orinder.pal67,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,3.1054,46.58,0.763,MODERATE_DRIFT,False
EMP12470,saanvi.manda62,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0608,30.91,0.8291,MODERATE_DRIFT,False
EMP12985,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5904,23.86,0.8628,MODERATE_DRIFT,False
EMP12048,lopa.dewan97,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3496,35.24,0.8097,MODERATE_DRIFT,False
EMP11901,radha.acharya83,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4724,22.09,0.8717,MODERATE_DRIFT,False
EMP11168,daksh.maharaj17,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6379,39.57,0.7913,MODERATE_DRIFT,False
EMP10082,gabriel.tailor63,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.633,24.5,0.8596,MODERATE_DRIFT,False
EMP12497,ethan.dave63,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8695,13.04,0.92,STABLE,False
EMP11460,meera.ranganathan94,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5919,23.88,0.8627,MODERATE_DRIFT,False
EMP11893,damyanti.sha10,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.904,43.56,0.775,MODERATE_DRIFT,False
EMP11668,jeremiah.salvi4,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1597,17.4,0.8961,STABLE,False
EMP12000,indali.korpal18,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5877,23.82,0.863,MODERATE_DRIFT,False
EMP10475,nachiket.bhatia55,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7354,26.03,0.8521,MODERATE_DRIFT,False
EMP10517,rishi.tiwari28,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.2165,48.25,0.7566,MODERATE_DRIFT,False
EMP10404,yochana.kannan92,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4556,21.83,0.8729,MODERATE_DRIFT,False
EMP10384,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.062,15.93,0.904,STABLE,False
EMP12507,anusha.doshi69,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2289,18.43,0.8906,STABLE,False
EMP12152,suhani.sinha90,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9677,14.52,0.9118,STABLE,False
EMP11633,nakul.sodhi53,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3647,35.47,0.8088,MODERATE_DRIFT,False
EMP12944,sai.barad47,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9889,29.83,0.8341,MODERATE_DRIFT,False
EMP10688,keya.solanki95,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3613,20.42,0.8802,MODERATE_DRIFT,False
EMP11240,mekhala.shenoy46,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2864,19.3,0.886,STABLE,False
EMP10062,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3378,20.07,0.882,MODERATE_DRIFT,False
EMP10852,janani_sen81,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3257,19.89,0.8829,STABLE,False
EMP12834,falan.suri68,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1693,32.54,0.8217,MODERATE_DRIFT,False
EMP12552,pooja.suresh19,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.6336,9.5,0.9404,STABLE,False
EMP11262,devansh.ganguly55,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7585,26.38,0.8504,MODERATE_DRIFT,False
EMP10223,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2207,18.31,0.8912,STABLE,False
EMP12193,raagini.palla68,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0624,30.94,0.829,MODERATE_DRIFT,False
EMP10373,teerth.sandal43,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7134,25.7,0.8537,MODERATE_DRIFT,False
EMP11824,pranav.kunda94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3699,35.55,0.8084,MODERATE_DRIFT,False
EMP12614,anusha.bhargava60,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9085,13.63,0.9167,STABLE,False
