session_id,present_in_iam,present_in_firewall,match_status
SID512207,True,False,UNMATCHED
SID514385,True,False,UNMATCHED
SID902424,False,True,UNMATCHED
SID136052,True,False,UNMATCHED
SID719983,False,True,UNMATCHED
SID484830,True,False,UNMATCHED
SID750779,False,True,UNMATCHED
SID904707,False,True,UNMATCHED
SID907765,False,True,UNMATCHED
SID518738,False,True,UNMATCHED
SID845373,False,True,UNMATCHED
SID329404,True,False,UNMATCHED
SID749508,False,True,UNMATCHED
SID889032,False,True,UNMATCHED
SID-901240,False,True,UNMATCHED
SID-146289,False,True,UNMATCHED
SID289426,False,True,UNMATCHED
SID810743,False,True,UNMATCHED
SID414196,True,False,UNMATCHED
SID982265,True,False,UNMATCHED
SID-364644,False,True,UNMATCHED
SID242856,True,False,UNMATCHED
SID-471099,False,True,UNMATCHED
SID611239,False,True,UNMATCHED
SID488369,False,True,UNMATCHED
SID444308,False,True,UNMATCHED
SID257082,True,False,UNMATCHED
SID832446,False,True,UNMATCHED
SID718497,False,True,UNMATCHED
SID187936,False,True,UNMATCHED
SID766516,False,True,UNMATCHED
SID329919,False,True,UNMATCHED
SID997601,True,False,UNMATCHED
SID938656,False,True,UNMATCHED
sid331543,False,True,UNMATCHED
SID325191,False,True,UNMATCHED
SID832962,True,True,EXACT
SID667759,False,True,UNMATCHED
SID403131,False,True,UNMATCHED
SID-527104,False,True,UNMATCHED
SID701032,True,False,UNMATCHED
SID615307,False,True,UNMATCHED
SID944161,False,True,UNMATCHED
SID708716,False,True,UNMATCHED
SID234658,False,True,UNMATCHED
SID886284,False,True,UNMATCHED
SID944535,True,False,UNMATCHED
SID980561,False,True,UNMATCHED
SID811912,True,False,UNMATCHED
SID316036,False,True,UNMATCHED
SID100478,False,True,UNMATCHED
SID-316076,False,True,UNMATCHED
SID554881,False,True,UNMATCHED
SID992697,True,False,UNMATCHED
SID962796,False,True,UNMATCHED
SID923932,True,False,UNMATCHED
SID708157,True,False,UNMATCHED
SID268223,True,False,UNMATCHED
SID451893,False,True,UNMATCHED
SID570993,False,True,UNMATCHED
SID365201,False,True,UNMATCHED
SID117810,False,True,UNMATCHED
SID776562,False,True,UNMATCHED
SID642209,False,True,UNMATCHED
SID430297,True,False,UNMATCHED
SID301698,False,True,UNMATCHED
SID148647,True,False,UNMATCHED
SID458986,False,True,UNMATCHED
SID766982,True,False,UNMATCHED
SID646902,False,True,UNMATCHED
SID603603,False,True,UNMATCHED
SID466727,True,False,UNMATCHED
SID595443,False,True,UNMATCHED
SID528466,False,True,UNMATCHED
SID262413,False,True,UNMATCHED
SID284726,True,False,UNMATCHED
sid921535,False,True,UNMATCHED
SID860361,False,True,UNMATCHED
SID893371,False,True,UNMATCHED
SID607199,False,True,UNMATCHED
SID833510,False,True,UNMATCHED
sid709807,False,True,UNMATCHED
SID153785,False,True,UNMATCHED
SID191773,False,True,UNMATCHED
SID503017,False,True,UNMATCHED
SID772731,False,True,UNMATCHED
SID683495,True,False,UNMATCHED
SID237366,False,True,UNMATCHED
SID247600,True,False,UNMATCHED
SID196787,False,True,UNMATCHED
SID139208,False,True,UNMATCHED
SID952872,False,True,UNMATCHED
SID232762,False,True,UNMATCHED
SID758600,False,True,UNMATCHED
SID921924,False,True,UNMATCHED
SID454097,True,False,UNMATCHED
SID143230,False,True,UNMATCHED
SID146307,False,True,UNMATCHED
SID233794,True,False,UNMATCHED
SID899674,False,True,UNMATCHED
SID432311,False,True,UNMATCHED
SID656453,False,True,UNMATCHED
SID472048,False,True,UNMATCHED
SID969441,False,True,UNMATCHED
SID885447,False,True,UNMATCHED
SID650615,True,False,UNMATCHED
SID362640,False,True,UNMATCHED
SID448630,True,False,UNMATCHED
SID982471,True,False,UNMATCHED
SID716753,True,False,UNMATCHED
SID942846,False,True,UNMATCHED
SID-630893,True,False,UNMATCHED
SID373952,True,False,UNMATCHED
SID615903,False,True,UNMATCHED
SID-149506,False,True,UNMATCHED
SID-128289,False,True,UNMATCHED
SID683478,False,True,UNMATCHED
SID635947,True,False,UNMATCHED
SID858712,False,True,UNMATCHED
SID485748,False,True,UNMATCHED
sid245261,False,True,UNMATCHED
SID241938,False,True,UNMATCHED
SID818822,False,True,UNMATCHED
SID869721,True,False,UNMATCHED
SID-932866,False,True,UNMATCHED
SID994339,False,True,UNMATCHED
SID756230,False,True,UNMATCHED
SID265833,False,True,UNMATCHED
SID632974,False,True,UNMATCHED
SID319703,False,True,UNMATCHED
SID454480,False,True,UNMATCHED
SID744439,False,True,UNMATCHED
SID292478,False,True,UNMATCHED
SID384821,False,True,UNMATCHED
SID806409,False,True,UNMATCHED
SID693296,False,True,UNMATCHED
SID806921,True,False,UNMATCHED
SID166891,False,True,UNMATCHED
SID614141,False,True,UNMATCHED
SID149356,False,True,UNMATCHED
SID161728,False,True,UNMATCHED
SID232353,False,True,UNMATCHED
SID565806,True,False,UNMATCHED
SID511471,False,True,UNMATCHED
SID-641273,False,True,UNMATCHED
SID720835,False,True,UNMATCHED
SID640635,False,True,UNMATCHED
SID178505,False,True,UNMATCHED
SID267182,False,True,UNMATCHED
SID-518246,False,True,UNMATCHED
SID521087,True,False,UNMATCHED
SID566178,False,True,UNMATCHED
SID374357,True,False,UNMATCHED
SID-440956,False,True,UNMATCHED
SID936694,False,True,UNMATCHED
SID883524,True,False,UNMATCHED
SID507543,False,True,UNMATCHED
SID705549,False,True,UNMATCHED
SID775634,True,False,UNMATCHED
SID858245,True,False,UNMATCHED
SID530122,False,True,UNMATCHED
SID910431,True,False,UNMATCHED
SID661121,False,True,UNMATCHED
SID-462522,False,True,UNMATCHED
SID521048,True,False,UNMATCHED
SID530438,True,False,UNMATCHED
SID807648,True,False,UNMATCHED
SID550392,False,True,UNMATCHED
SID990928,False,True,UNMATCHED
SID929534,True,False,UNMATCHED
SID164861,True,False,UNMATCHED
SID613821,True,False,UNMATCHED
SID604100,False,True,UNMATCHED
SID487449,False,True,UNMATCHED
SID936979,False,True,UNMATCHED
SID541825,False,True,UNMATCHED
SID944210,True,False,UNMATCHED
SID168474,True,False,UNMATCHED
SID280471,False,True,UNMATCHED
SID769326,True,False,UNMATCHED
SID986905,False,True,UNMATCHED
SID247045,False,True,UNMATCHED
SID256309,True,False,UNMATCHED
SID848827,True,False,UNMATCHED
SID481537,True,False,UNMATCHED
SID553960,False,True,UNMATCHED
SID516807,True,False,UNMATCHED
SID647849,False,True,UNMATCHED
SID291087,True,False,UNMATCHED
SID812746,True,False,UNMATCHED
sid338702,False,True,UNMATCHED
SID412818,False,True,UNMATCHED
SID744700,True,False,UNMATCHED
SID-491016,True,False,UNMATCHED
SID110614,False,True,UNMATCHED
SID585901,False,True,UNMATCHED
sid535291,False,True,UNMATCHED
SID780323,True,False,UNMATCHED
SID165964,False,True,UNMATCHED
SID419844,False,True,UNMATCHED
SID737163,False,True,UNMATCHED
sid745063,False,True,UNMATCHED
SID961130,False,True,UNMATCHED
SID655664,False,True,UNMATCHED
SID967185,False,True,UNMATCHED
SID409715,True,False,UNMATCHED
SID535128,False,True,UNMATCHED
SID712016,False,True,UNMATCHED
SID451103,False,True,UNMATCHED
SID679691,False,True,UNMATCHED
SID988274,True,False,UNMATCHED
SID562107,True,False,UNMATCHED
SID264664,False,True,UNMATCHED
SID-938091,False,True,UNMATCHED
SID-888928,False,True,UNMATCHED
SID118923,False,True,UNMATCHED
SID-622329,False,True,UNMATCHED
SID713521,True,False,UNMATCHED
SID500295,False,True,UNMATCHED
SID236282,True,False,UNMATCHED
SID172048,True,False,UNMATCHED
SID186524,True,False,UNMATCHED
SID687557,True,False,UNMATCHED
SID510974,True,False,UNMATCHED
SID963878,True,False,UNMATCHED
SID249499,False,True,UNMATCHED
SID-176672,False,True,UNMATCHED
SID280026,False,True,UNMATCHED
SID-174688,True,False,UNMATCHED
SID143728,True,True,EXACT
SID535491,False,True,UNMATCHED
SID512326,False,True,UNMATCHED
SID330297,True,False,UNMATCHED
SID700101,False,True,UNMATCHED
sid682695,False,True,UNMATCHED
SID206061,False,True,UNMATCHED
SID422615,False,True,UNMATCHED
SID-467405,False,True,UNMATCHED
SID982255,False,True,UNMATCHED
SID389783,True,False,UNMATCHED
sid156321,False,True,UNMATCHED
SID683169,False,True,UNMATCHED
SID584295,True,False,UNMATCHED
SID600414,False,True,UNMATCHED
SID-833745,False,True,UNMATCHED
SID664645,True,False,UNMATCHED
SID754074,True,False,UNMATCHED
SID500188,True,False,UNMATCHED
SID136039,False,True,UNMATCHED
SID483615,False,True,UNMATCHED
SID401356,True,False,UNMATCHED
SID180426,True,False,UNMATCHED
SID523568,True,False,UNMATCHED
SID483803,False,True,UNMATCHED
SID625088,True,False,UNMATCHED
SID746664,False,True,UNMATCHED
SID980558,False,True,UNMATCHED
SID328175,False,True,UNMATCHED
SID-240275,False,True,UNMATCHED
SID733639,False,True,UNMATCHED
SID598231,True,False,UNMATCHED
SID750641,True,False,UNMATCHED
SID342672,False,True,UNMATCHED
SID212055,False,True,UNMATCHED
SID234094,True,False,UNMATCHED
SID341125,False,True,UNMATCHED
SID305119,False,True,UNMATCHED
SID366158,True,False,UNMATCHED
sid554299,False,True,UNMATCHED
SID836180,False,True,UNMATCHED
SID695161,True,False,UNMATCHED
SID739340,True,False,UNMATCHED
SID348743,False,True,UNMATCHED
SID244335,False,True,UNMATCHED
SID594724,False,True,UNMATCHED
sid288070,False,True,UNMATCHED
SID-531225,False,True,UNMATCHED
SID-482435,False,True,UNMATCHED
SID905087,False,True,UNMATCHED
SID730022,False,True,UNMATCHED
SID926828,False,True,UNMATCHED
SID-976110,False,True,UNMATCHED
SID442334,False,True,UNMATCHED
SID674947,False,True,UNMATCHED
SID384106,False,True,UNMATCHED
SID898749,False,True,UNMATCHED
SID809323,False,True,UNMATCHED
SID447486,True,False,UNMATCHED
SID203199,False,True,UNMATCHED
SID-941895,False,True,UNMATCHED
SID997749,True,False,UNMATCHED
SID324513,False,True,UNMATCHED
SID478250,False,True,UNMATCHED
SID118757,False,True,UNMATCHED
sid433767,False,True,UNMATCHED
SID724413,False,True,UNMATCHED
SID422481,True,False,UNMATCHED
SID285831,False,True,UNMATCHED
SID569677,False,True,UNMATCHED
SID-914844,False,True,UNMATCHED
SID412603,False,True,UNMATCHED
SID524488,False,True,UNMATCHED
SID941908,True,False,UNMATCHED
SID945335,True,False,UNMATCHED
SID901428,False,True,UNMATCHED
SID544047,False,True,UNMATCHED
SID344254,True,False,UNMATCHED
SID879548,True,False,UNMATCHED
SID662245,False,True,UNMATCHED
SID-336745,False,True,UNMATCHED
SID562813,True,False,UNMATCHED
SID178662,False,True,UNMATCHED
SID685586,False,True,UNMATCHED
SID-980947,False,True,UNMATCHED
SID670203,True,False,UNMATCHED
sid127282,False,True,UNMATCHED
SID369457,False,True,UNMATCHED
SID769289,True,False,UNMATCHED
SID243867,False,True,UNMATCHED
SID148950,False,True,UNMATCHED
SID631118,True,False,UNMATCHED
SID128690,False,True,UNMATCHED
SID349891,True,False,UNMATCHED
SID473357,False,True,UNMATCHED
SID459885,True,False,UNMATCHED
SID949028,False,True,UNMATCHED
SID639111,True,False,UNMATCHED
SID761494,True,False,UNMATCHED
SID669073,False,True,UNMATCHED
SID323682,False,True,UNMATCHED
SID650705,False,True,UNMATCHED
SID952628,False,True,UNMATCHED
SID779691,False,True,UNMATCHED
SID820201,True,False,UNMATCHED
SID561509,True,False,UNMATCHED
SID791224,False,True,UNMATCHED
SID997926,False,True,UNMATCHED
SID439632,True,False,UNMATCHED
SID482514,True,False,UNMATCHED
SID449111,False,True,UNMATCHED
SID579717,False,True,UNMATCHED
SID603075,False,True,UNMATCHED
SID563295,False,True,UNMATCHED
SID830164,True,False,UNMATCHED
SID882606,False,True,UNMATCHED
SID478155,True,False,UNMATCHED
SID530207,False,True,UNMATCHED
SID937517,True,False,UNMATCHED
SID-425866,False,True,UNMATCHED
SID226943,False,True,UNMATCHED
SID790248,False,True,UNMATCHED
SID670141,False,True,UNMATCHED
SID185964,True,False,UNMATCHED
SID263027,False,True,UNMATCHED
SID577017,False,True,UNMATCHED
SID735590,True,False,UNMATCHED
SID815067,False,True,UNMATCHED
SID897819,False,True,UNMATCHED
SID756943,False,True,UNMATCHED
SID420930,True,False,UNMATCHED
SID-848538,False,True,UNMATCHED
SID935734,True,False,UNMATCHED
SID212743,False,True,UNMATCHED
SID539890,True,False,UNMATCHED
SID708655,True,False,UNMATCHED
SID743026,False,True,UNMATCHED
sid525610,False,True,UNMATCHED
SID572433,True,False,UNMATCHED
SID158162,False,True,UNMATCHED
SID210142,False,True,UNMATCHED
SID519496,True,False,UNMATCHED
SID669332,False,True,UNMATCHED
SID527691,True,False,UNMATCHED
sid202312,False,True,UNMATCHED
SID290361,True,False,UNMATCHED
SID880803,False,True,UNMATCHED
SID490476,True,False,UNMATCHED
SID645678,False,True,UNMATCHED
SID113313,True,False,UNMATCHED
SID879262,False,True,UNMATCHED
SID741387,True,False,UNMATCHED
SID167276,False,True,UNMATCHED
SID906575,True,False,UNMATCHED
SID561812,False,True,UNMATCHED
SID679831,False,True,UNMATCHED
SID616975,False,True,UNMATCHED
SID191388,False,True,UNMATCHED
SID919782,False,True,UNMATCHED
SID692118,True,False,UNMATCHED
SID661660,False,True,UNMATCHED
SID229185,False,True,UNMATCHED
sid786472,False,True,UNMATCHED
SID378297,True,False,UNMATCHED
SID407356,True,False,UNMATCHED
SID590053,True,False,UNMATCHED
SID446577,False,True,UNMATCHED
SID938002,False,True,UNMATCHED
SID102051,True,False,UNMATCHED
SID456105,False,True,UNMATCHED
SID130210,False,True,UNMATCHED
SID202768,False,True,UNMATCHED
SID-538226,False,True,UNMATCHED
SID865430,True,False,UNMATCHED
SID606363,True,False,UNMATCHED
SID131476,False,True,UNMATCHED
SID249739,True,False,UNMATCHED
SID983018,True,False,UNMATCHED
SID460722,True,False,UNMATCHED
SID366808,True,False,UNMATCHED
SID819518,False,True,UNMATCHED
SID308816,False,True,UNMATCHED
SID643436,True,False,UNMATCHED
SID134533,True,False,UNMATCHED
SID461543,False,True,UNMATCHED
SID345606,False,True,UNMATCHED
SID652676,True,False,UNMATCHED
SID691180,False,True,UNMATCHED
SID133320,False,True,UNMATCHED
SID542083,False,True,UNMATCHED
sid876831,False,True,UNMATCHED
SID977346,True,False,UNMATCHED
SID642175,False,True,UNMATCHED
SID969519,False,True,UNMATCHED
SID853697,False,True,UNMATCHED
SID-580800,False,True,UNMATCHED
SID950080,True,False,UNMATCHED
SID-118290,False,True,UNMATCHED
SID775116,False,True,UNMATCHED
SID773537,True,False,UNMATCHED
SID793176,True,False,UNMATCHED
SID182241,True,False,UNMATCHED
SID585874,False,True,UNMATCHED
SID980838,False,True,UNMATCHED
SID631592,False,True,UNMATCHED
SID457521,False,True,UNMATCHED
SID611421,False,True,UNMATCHED
sid551252,False,True,UNMATCHED
SID178918,True,False,UNMATCHED
SID-387930,False,True,UNMATCHED
SID-228841,False,True,UNMATCHED
sid960355,False,True,UNMATCHED
SID128112,True,False,UNMATCHED
SID555568,False,True,UNMATCHED
SID280052,True,False,UNMATCHED
SID421141,False,True,UNMATCHED
SID480217,False,True,UNMATCHED
SID771680,False,True,UNMATCHED
SID421505,False,True,UNMATCHED
SID-787902,False,True,UNMATCHED
SID959062,False,True,UNMATCHED
SID478886,False,True,UNMATCHED
SID774699,True,False,UNMATCHED
SID617016,True,False,UNMATCHED
SID942428,True,False,UNMATCHED
SID383998,True,False,UNMATCHED
SID520652,True,False,UNMATCHED
SID650988,False,True,UNMATCHED
SID757026,True,False,UNMATCHED
SID-408424,False,True,UNMATCHED
SID323831,True,False,UNMATCHED
SID640324,True,False,UNMATCHED
SID974050,False,True,UNMATCHED
SID-983109,False,True,UNMATCHED
SID992018,True,False,UNMATCHED
sid326725,False,True,UNMATCHED
SID862851,False,True,UNMATCHED
SID770133,False,True,UNMATCHED
SID898477,False,True,UNMATCHED
SID596964,False,True,UNMATCHED
SID256777,True,False,UNMATCHED
SID829508,True,False,UNMATCHED
SID135160,True,False,UNMATCHED
SID687885,True,False,UNMATCHED
SID441837,False,True,UNMATCHED
SID-683621,False,True,UNMATCHED
SID127854,False,True,UNMATCHED
SID257025,False,True,UNMATCHED
sid926307,False,True,UNMATCHED
SID135979,True,False,UNMATCHED
SID124304,False,True,UNMATCHED
SID329236,False,True,UNMATCHED
SID866679,False,True,UNMATCHED
SID745931,True,False,UNMATCHED
SID-585843,True,False,UNMATCHED
SID431831,False,True,UNMATCHED
SID150589,True,False,UNMATCHED
SID285039,False,True,UNMATCHED
SID933608,False,True,UNMATCHED
SID703928,False,True,UNMATCHED
SID449082,False,True,UNMATCHED
SID680699,True,False,UNMATCHED
SID379631,True,False,UNMATCHED
SID173771,False,True,UNMATCHED
SID504170,False,True,UNMATCHED
SID882558,True,False,UNMATCHED
SID193902,False,True,UNMATCHED
sid493311,False,True,UNMATCHED
SID508155,False,True,UNMATCHED
SID917680,True,False,UNMATCHED
SID530526,True,False,UNMATCHED
SID715156,True,False,UNMATCHED
SID465758,False,True,UNMATCHED
SID742001,False,True,UNMATCHED
SID-526954,False,True,UNMATCHED
SID298779,True,False,UNMATCHED
SID731235,False,True,UNMATCHED
SID433225,False,True,UNMATCHED
SID124239,False,True,UNMATCHED
SID825710,False,True,UNMATCHED
sid606099,False,True,UNMATCHED
SID935572,True,False,UNMATCHED
SID-464903,True,False,UNMATCHED
SID574725,True,False,UNMATCHED
SID449864,False,True,UNMATCHED
SID189029,False,True,UNMATCHED
SID-522744,False,True,UNMATCHED
SID882394,False,True,UNMATCHED
SID804269,True,False,UNMATCHED
SID555595,True,False,UNMATCHED
SID869063,False,True,UNMATCHED
SID995175,False,True,UNMATCHED
SID359330,False,True,UNMATCHED
SID698118,True,False,UNMATCHED
SID466571,True,False,UNMATCHED
SID803037,False,True,UNMATCHED
SID196152,True,False,UNMATCHED
SID-924496,False,True,UNMATCHED
SID-845709,False,True,UNMATCHED
SID202979,True,False,UNMATCHED
SID486951,False,True,UNMATCHED
SID100225,False,True,UNMATCHED
SID383174,True,False,UNMATCHED
SID146485,False,True,UNMATCHED
SID552507,False,True,UNMATCHED
SID233350,True,False,UNMATCHED
SID475856,False,True,UNMATCHED
SID617913,False,True,UNMATCHED
SID559932,False,True,UNMATCHED
SID-476081,False,True,UNMATCHED
SID249958,True,False,UNMATCHED
sid508101,False,True,UNMATCHED
SID280330,True,False,UNMATCHED
SID270497,True,False,UNMATCHED
SID193985,False,True,UNMATCHED
SID187427,True,False,UNMATCHED
SID764731,False,True,UNMATCHED
SID810101,False,True,UNMATCHED
SID768738,False,True,UNMATCHED
SID754934,True,False,UNMATCHED
SID555317,True,False,UNMATCHED
SID265498,True,False,UNMATCHED
SID427849,False,True,UNMATCHED
SID452076,True,False,UNMATCHED
SID952560,False,True,UNMATCHED
SID661002,False,True,UNMATCHED
SID791965,True,False,UNMATCHED
SID374694,True,False,UNMATCHED
SID911922,True,False,UNMATCHED
SID775574,False,True,UNMATCHED
SID901524,True,False,UNMATCHED
SID188881,False,True,UNMATCHED
SID958639,False,True,UNMATCHED
SID467985,True,False,UNMATCHED
SID206781,False,True,UNMATCHED
SID601157,False,True,UNMATCHED
SID836789,True,False,UNMATCHED
SID493791,False,True,UNMATCHED
SID408815,False,True,UNMATCHED
SID924999,True,False,UNMATCHED
SID207191,True,False,UNMATCHED
SID237834,False,True,UNMATCHED
sid441187,False,True,UNMATCHED
SID744956,False,True,UNMATCHED
SID-640013,False,True,UNMATCHED
SID-309748,False,True,UNMATCHED
SID566048,False,True,UNMATCHED
SID918610,False,True,UNMATCHED
SID925848,True,False,UNMATCHED
SID858299,False,True,UNMATCHED
SID325953,False,True,UNMATCHED
SID955476,False,True,UNMATCHED
SID809195,False,True,UNMATCHED
SID173242,True,False,UNMATCHED
SID992418,False,True,UNMATCHED
SID427702,False,True,UNMATCHED
sid231195,False,True,UNMATCHED
SID-308385,False,True,UNMATCHED
SID228686,True,False,UNMATCHED
SID797902,False,True,UNMATCHED
SID501737,False,True,UNMATCHED
SID222154,True,False,UNMATCHED
SID428725,False,True,UNMATCHED
SID616488,False,True,UNMATCHED
SID270895,False,True,UNMATCHED
SID675612,True,False,UNMATCHED
SID532669,False,True,UNMATCHED
SID130378,False,True,UNMATCHED
SID401244,False,True,UNMATCHED
SID972320,False,True,UNMATCHED
SID965829,True,False,UNMATCHED
SID595143,False,True,UNMATCHED
SID-801829,True,False,UNMATCHED
SID531776,True,False,UNMATCHED
SID153527,True,False,UNMATCHED
SID705501,False,True,UNMATCHED
SID712062,False,True,UNMATCHED
SID466742,False,True,UNMATCHED
SID703111,False,True,UNMATCHED
SID198498,True,False,UNMATCHED
SID500222,False,True,UNMATCHED
SID130198,False,True,UNMATCHED
SID492346,True,False,UNMATCHED
SID803527,False,True,UNMATCHED
SID644386,False,True,UNMATCHED
SID234757,False,True,UNMATCHED
SID392064,False,True,UNMATCHED
sid962149,False,True,UNMATCHED
SID397665,False,True,UNMATCHED
SID368770,False,True,UNMATCHED
SID249992,True,False,UNMATCHED
SID636247,False,True,UNMATCHED
SID703048,True,False,UNMATCHED
SID576083,False,True,UNMATCHED
SID931221,False,True,UNMATCHED
SID981975,False,True,UNMATCHED
SID229845,False,True,UNMATCHED
SID119532,False,True,UNMATCHED
SID-578082,False,True,UNMATCHED
SID219504,False,True,UNMATCHED
SID163987,True,False,UNMATCHED
SID777091,False,True,UNMATCHED
SID108325,True,False,UNMATCHED
SID-527455,False,True,UNMATCHED
SID475398,False,True,UNMATCHED
SID206166,False,True,UNMATCHED
SID872751,False,True,UNMATCHED
SID726957,False,True,UNMATCHED
SID545198,False,True,UNMATCHED
SID895966,False,True,UNMATCHED
SID536927,True,False,UNMATCHED
SID724230,True,False,UNMATCHED
SID704023,True,False,UNMATCHED
SID464835,False,True,UNMATCHED
SID951618,False,True,UNMATCHED
SID797555,False,True,UNMATCHED
SID363716,False,True,UNMATCHED
SID623070,True,False,UNMATCHED
SID708433,False,True,UNMATCHED
SID612396,False,True,UNMATCHED
SID-994669,False,True,UNMATCHED
SID495386,False,True,UNMATCHED
SID676065,True,False,UNMATCHED
SID370252,True,False,UNMATCHED
SID790840,False,True,UNMATCHED
SID226716,False,True,UNMATCHED
SID397837,True,True,EXACT
sid505439,False,True,UNMATCHED
SID861811,True,False,UNMATCHED
SID308043,True,False,UNMATCHED
SID803704,False,True,UNMATCHED
SID794435,False,True,UNMATCHED
SID810920,False,True,UNMATCHED
SID882778,False,True,UNMATCHED
SID-769323,True,False,UNMATCHED
SID419847,False,True,UNMATCHED
sid626234,False,True,UNMATCHED
SID961032,False,True,UNMATCHED
SID839408,False,True,UNMATCHED
SID486394,True,False,UNMATCHED
sid518273,False,True,UNMATCHED
sid271122,False,True,UNMATCHED
SID983501,False,True,UNMATCHED
SID402691,False,True,UNMATCHED
SID997986,False,True,UNMATCHED
SID514019,False,True,UNMATCHED
SID335940,True,False,UNMATCHED
SID667312,False,True,UNMATCHED
SID424678,False,True,UNMATCHED
SID991956,False,True,UNMATCHED
SID865999,False,True,UNMATCHED
SID364857,False,True,UNMATCHED
SID577953,True,False,UNMATCHED
SID895977,False,True,UNMATCHED
SID-421466,True,False,UNMATCHED
sid126571,False,True,UNMATCHED
SID515022,False,True,UNMATCHED
SID871535,False,True,UNMATCHED
SID126180,True,False,UNMATCHED
SID855845,True,False,UNMATCHED
SID951553,True,False,UNMATCHED
SID667963,True,False,UNMATCHED
sid900606,False,True,UNMATCHED
SID658524,False,True,UNMATCHED
SID-536803,False,True,UNMATCHED
SID649756,True,False,UNMATCHED
SID475116,False,True,UNMATCHED
SID731176,False,True,UNMATCHED
SID499913,False,True,UNMATCHED
SID929081,False,True,UNMATCHED
SID820939,True,False,UNMATCHED
SID880622,True,False,UNMATCHED
sid362382,False,True,UNMATCHED
SID801330,True,False,UNMATCHED
SID-268454,False,True,UNMATCHED
SID323965,False,True,UNMATCHED
SID955409,False,True,UNMATCHED
SID389668,True,False,UNMATCHED
SID204220,True,False,UNMATCHED
SID948512,False,True,UNMATCHED
SID819954,True,False,UNMATCHED
SID471647,True,False,UNMATCHED
SID445551,False,True,UNMATCHED
SID947790,True,False,UNMATCHED
SID641884,True,False,UNMATCHED
SID220132,True,False,UNMATCHED
SID577917,True,False,UNMATCHED
SID830487,False,True,UNMATCHED
SID355804,False,True,UNMATCHED
SID164708,True,False,UNMATCHED
SID625450,False,True,UNMATCHED
SID319427,True,False,UNMATCHED
SID613257,False,True,UNMATCHED
SID-715322,False,True,UNMATCHED
sid108446,False,True,UNMATCHED
SID928323,False,True,UNMATCHED
SID696632,True,False,UNMATCHED
SID882437,False,True,UNMATCHED
SID762143,False,True,UNMATCHED
SID206379,False,True,UNMATCHED
SID505078,True,False,UNMATCHED
SID484318,False,True,UNMATCHED
SID-463882,False,True,UNMATCHED
SID411621,False,True,UNMATCHED
SID468473,False,True,UNMATCHED
SID110235,False,True,UNMATCHED
SID-614431,False,True,UNMATCHED
SID263111,True,False,UNMATCHED
SID205930,False,True,UNMATCHED
SID769835,True,False,UNMATCHED
SID850928,False,True,UNMATCHED
SID761429,False,True,UNMATCHED
SID379234,False,True,UNMATCHED
SID322348,False,True,UNMATCHED
SID502025,False,True,UNMATCHED
SID705943,True,False,UNMATCHED
SID500727,False,True,UNMATCHED
SID407683,False,True,UNMATCHED
SID387268,True,False,UNMATCHED
SID808251,False,True,UNMATCHED
SID657107,False,True,UNMATCHED
SID512551,True,False,UNMATCHED
SID300597,True,False,UNMATCHED
SID934790,False,True,UNMATCHED
SID128624,False,True,UNMATCHED
SID275059,False,True,UNMATCHED
SID685318,False,True,UNMATCHED
SID764898,False,True,UNMATCHED
SID101823,False,True,UNMATCHED
SID-876367,False,True,UNMATCHED
SID607318,False,True,UNMATCHED
SID774952,False,True,UNMATCHED
SID520914,False,True,UNMATCHED
SID450808,True,False,UNMATCHED
SID-675836,False,True,UNMATCHED
SID945883,False,True,UNMATCHED
SID949444,False,True,UNMATCHED
SID819236,False,True,UNMATCHED
SID349668,False,True,UNMATCHED
SID-152931,True,False,UNMATCHED
SID829791,False,True,UNMATCHED
SID-787249,False,True,UNMATCHED
SID290712,False,True,UNMATCHED
SID691186,False,True,UNMATCHED
SID194701,True,False,UNMATCHED
SID378652,False,True,UNMATCHED
SID781454,False,True,UNMATCHED
SID620907,False,True,UNMATCHED
SID884016,True,False,UNMATCHED
SID223232,False,True,UNMATCHED
SID120546,False,True,UNMATCHED
SID568776,True,False,UNMATCHED
SID154839,False,True,UNMATCHED
SID861604,True,False,UNMATCHED
SID150675,True,False,UNMATCHED
SID-928192,True,False,UNMATCHED
SID124776,False,True,UNMATCHED
SID113856,False,True,UNMATCHED
SID735225,True,True,EXACT
SID506836,False,True,UNMATCHED
SID876482,False,True,UNMATCHED
SID661239,True,False,UNMATCHED
SID491802,False,True,UNMATCHED
sid786144,False,True,UNMATCHED
SID302991,False,True,UNMATCHED
SID605740,False,True,UNMATCHED
SID884965,False,True,UNMATCHED
SID210818,False,True,UNMATCHED
SID399231,False,True,UNMATCHED
SID150356,True,False,UNMATCHED
SID475806,True,False,UNMATCHED
SID141122,False,True,UNMATCHED
SID971357,False,True,UNMATCHED
SID-256312,False,True,UNMATCHED
SID852407,False,True,UNMATCHED
SID339822,False,True,UNMATCHED
SID762293,True,False,UNMATCHED
SID724779,False,True,UNMATCHED
SID396587,True,False,UNMATCHED
SID342954,True,False,UNMATCHED
SID162076,False,True,UNMATCHED
SID630959,False,True,UNMATCHED
SID725646,True,False,UNMATCHED
SID393820,True,False,UNMATCHED
SID305434,True,False,UNMATCHED
SID213741,False,True,UNMATCHED
SID474321,False,True,UNMATCHED
SID833120,False,True,UNMATCHED
SID712424,False,True,UNMATCHED
