user_id,username,department,status,hostname,authentication_event_count,failed_login_count,successful_login_count,mfa_failure_count,unique_source_ip_count,session_count,unknown_evidence_count,off_hours_activity_count,endpoint_alert_count,critical_endpoint_alert_count,high_endpoint_alert_count,medium_endpoint_alert_count,low_endpoint_alert_count,unique_host_count,authentication_failure_rate,mfa_failure_rate,evidence_count,valid_evidence_count,feature_confidence,department_failed_login_percentile,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,peer_group_size,peer_failed_login_median,peer_failed_login_mad,peer_auth_failure_rate_median,peer_auth_failure_rate_mad,peer_off_hours_median,peer_off_hours_mad,peer_endpoint_alert_median,peer_endpoint_alert_mad,failed_login_abs_dev,failed_login_rel_dev,failed_login_zscore,auth_failure_rate_abs_dev,auth_failure_rate_rel_dev,auth_failure_rate_zscore,off_hours_abs_dev,off_hours_rel_dev,off_hours_zscore,endpoint_alert_abs_dev,endpoint_alert_rel_dev,endpoint_alert_zscore,unique_source_ip_zscore,unique_host_zscore,authentication_deviation,network_deviation,endpoint_deviation,off_hours_deviation,behavior_deviation_score,authentication_deviation_status,network_deviation_status,endpoint_deviation_status,off_hours_deviation_status,overall_deviation_status,multi_signal_deviation_count
EMP11686,ekani.bhat62,Operations,Active,WS-11686,6.0,1.0,4.0,0.0,2.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1666666666666666,0.0,8.0,3.0,EXACT,29.510703363914377,8,6,5,5,2026-08-15 02:41:00,2026-09-05 07:03:42,2,21.18,0.75,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.8431,0.0,0.0,-0.6745,0.0,0.0,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10625,dominic.loyal90,Supply Chain,Terminated,WS-10625,8.0,2.0,6.0,0.0,6.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.25,0.0,11.0,9.0,EXACT,59.83606557377049,11,10,10,9,2026-03-09 12:01:00,2026-09-06 10:13:24,1,180.93,0.9091,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,61,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4216,0.0,0.0,0.0,1.0,0.3333,0.6745,2.0235,0.0,0.0,2.0235,0.6745,0.0,0.6745,NORMAL,UNUSUAL,NORMAL,NORMAL,NORMAL,0
EMP12962,meghana.sethi13,Human Resources,Active,LPT-12962,7.0,2.0,3.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,7.0,2.0,EXACT,61.38461538461538,7,6,6,6,2026-08-02 11:59:31,2026-09-07 12:25:41,1,36.02,0.8571,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0839,0.0,0.0,0.0,0.0,0.0,-1.349,-0.6745,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11346,anirudh.ahuja57,Human Resources,Active,LPT-11346,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,6.0,EXACT,9.692307692307692,7,7,6,3,2026-08-01 00:00:00,2026-09-02 12:23:17,0,32.52,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.5013,0.0,0.0,-1.349,4.0,1.3333,2.698,-2.0235,0.0,0.0,0.0,2.698,0.0,0.6745,NORMAL,NORMAL,ELEVATED,NORMAL,NORMAL,1
EMP10569,wridesh.bedi4,IT,Active,WS-10569,5.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.2,0.0,9.0,7.0,EXACT,34.33734939759036,9,7,7,5,2026-03-09 00:00:00,2026-09-09 05:24:30,2,184.23,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4856,0.0,0.0,0.0,2.0,0.6667,1.349,0.0,0.0,0.0,0.0,1.349,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11758,naksh.madan88,Procurement,Disabled,VDR-11758,8.0,5.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.625,0.0,11.0,7.0,EXACT,94.04255319148936,11,8,8,8,2026-08-09 01:48:18,2026-09-04 06:32:01,3,26.2,0.7273,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,3.0,1.0,2.0235,0.2916666666666667,0.2188,1.1804,0.0,0.0,0.0,1.0,0.3333,0.6745,1.349,0.0,2.0235,1.349,0.6745,0.0,1.0118,UNUSUAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11816,alexander.dhar96,Finance,Active,LPT-11816,7.0,2.0,5.0,0.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.0,9.0,6.0,EXACT,63.90728476821192,9,9,8,9,2026-08-09 08:15:55,2026-09-03 17:19:55,0,25.38,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,1.0,0.5,0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745,0.0,0.6745,0.6745,0.0,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12065,dev.barad20,Procurement,Active,LPT-12065,8.0,4.0,3.0,0.0,3.0,5.0,6.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,11.0,5.0,EXACT,89.57446808510639,11,9,9,7,2026-03-09 00:00:00,2026-09-06 19:55:37,2,181.83,0.8182,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,2.0,0.6667,1.349,0.16666666666666669,0.125,0.6745,2.0,0.5,1.349,1.0,0.3333,0.6745,0.0,0.0,1.349,0.0,0.6745,1.349,0.8431,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10127,Unknown,Finance,Active,LPT-10127,5.0,0.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,5.0,EXACT,10.76158940397351,7,6,6,5,2026-08-12 15:17:30,2026-09-08 07:47:57,1,26.69,0.8571,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12006,Unknown,Legal,Active,LPT-12006,6.0,2.0,4.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,7.0,4.0,EXACT,58.44155844155844,7,7,6,7,2026-03-08 01:02:00,2026-08-30 23:03:15,0,175.92,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6745,0.0,0.0,-1.349,0.0,0.0,0.0,0.0,0.0,0.6745,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10980,imaran.dayal67,Procurement,Disabled,LPT-10980,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,5.0,4.0,EXACT,32.340425531914896,5,4,4,3,2026-08-08 15:59:52,2026-09-08 00:00:00,1,30.33,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.16666666666666669,0.125,0.6745,0.0,0.0,-1.349,1.0,0.3333,0.6745,-0.6745,0.0,0.6745,0.0,0.6745,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10190,anjali.ganesan67,Brand,Active,Unknown,8.0,2.0,5.0,0.0,2.0,3.0,6.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,0.25,0.0,14.0,8.0,EXACT,45.37037037037037,14,13,11,7,2026-07-08 00:00:00,2026-09-07 10:50:35,1,61.45,0.9286,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,54,2.0,1.0,0.3333333333333333,0.08928571428571425,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6295,2.0,0.5,1.349,3.0,0.75,2.0235,-0.6745,0.0,0.0,0.0,2.0235,1.349,0.8431,NORMAL,NORMAL,UNUSUAL,NORMAL,NORMAL,0
EMP11139,ranveer.rattan17,Operations,Active,WS-11139,5.0,1.0,4.0,0.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.2,0.0,7.0,3.0,EXACT,29.510703363914377,7,6,6,5,2026-08-03 06:33:57,2026-12-08 18:46:00,1,127.51,0.8571,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,-0.6745,-1.349,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10992,charita.kala61,Procurement,Active,VDR-10992,3.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.0,7.0,5.0,EXACT,32.340425531914896,7,6,5,5,2026-03-08 04:11:00,2026-09-06 20:11:44,1,182.67,0.8571,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6667,1.349,-1.349,0.0,0.0,0.0,1.349,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10699,yatan.randhawa50,Operations,Active,WS-10699,8.0,4.0,2.0,0.0,4.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,1.0,0.5,0.0,11.0,7.0,EXACT,93.27217125382263,11,11,10,10,2026-01-09 02:10:00,2026-09-08 23:06:14,0,242.87,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,2.0,0.6667,1.349,0.16666666666666669,0.125,0.8431,4.0,1.0,2.698,0.0,0.0,0.0,0.6745,0.0,1.349,0.6745,0.0,2.698,1.1804,NORMAL,NORMAL,NORMAL,ELEVATED,NORMAL,1
EMP10606,hemani.bose33,Operations,Active,WS-10606.,7.0,1.0,5.0,0.0,4.0,6.0,3.0,3.0,5.0,1.0,0.0,3.0,1.0,1.0,0.1428571428571428,0.0,12.0,9.0,EXACT,29.510703363914377,12,11,9,8,2026-02-08 06:19:00,2026-08-31 05:56:02,1,203.98,0.9167,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.9636,0.0,0.0,0.0,2.0,0.5,1.349,0.6745,0.0,0.0,0.6745,1.349,0.0,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10180,bhavika.subramanian78,Support,Active,WS-10180,6.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,EXACT,9.375,6,5,5,4,2026-07-09 00:00:00,2026-08-30 19:56:00,1,52.83,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,64,2.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.6188,0.0,0.0,0.0,0.0,0.0,-1.349,-0.6745,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10301,abeer.bhatnagar33,Finance,Active,WS-10301.,8.0,1.0,5.0,0.0,4.0,6.0,5.0,5.0,6.0,0.0,2.0,2.0,2.0,1.0,0.125,0.0,14.0,9.0,EXACT,36.75496688741722,14,12,10,9,2026-04-09 00:00:00,2026-09-08 23:32:19,2,152.98,0.8571,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7588,2.0,0.5,1.349,4.0,1.3333,2.698,0.6745,0.0,0.0,0.6745,2.698,1.349,1.1804,NORMAL,NORMAL,ELEVATED,NORMAL,NORMAL,1
EMP12544,jason.memon54,Finance,Active,WS-12544.,4.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.25,0.0,6.0,2.0,EXACT,36.75496688741722,6,5,5,4,2026-08-02 21:19:23,2026-08-27 05:52:25,1,24.36,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1686,0.0,0.0,0.0,0.0,0.0,0.0,-1.349,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12860,isha.mand56,Marketing,On Leave,LPT-12860,5.0,0.0,3.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,EXACT,10.31390134529148,6,5,3,4,2026-08-06 14:09:36,2026-08-22 21:30:18,1,16.31,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.349,1.0,0.25,0.6745,0.0,0.0,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.6745,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11060,charan.dua15,R&D,Active,LPT-11060,6.0,1.0,5.0,0.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,6.0,2.0,EXACT,30.49792531120332,6,6,6,4,2026-05-09 05:16:00,2026-09-06 00:00:00,0,119.78,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,-1.349,-0.6745,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12964,samarth.patla52,Legal,Active,VDR-12964,7.0,5.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.0,9.0,5.0,EXACT,95.45454545454544,9,8,8,7,2026-08-11 13:41:10,2026-09-07 00:00:00,1,26.43,0.8889,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,3.0,1.0,2.0235,0.380952380952381,0.2857,1.5417,0.0,0.0,0.0,0.0,0.0,-0.6745,0.0,0.0,2.0235,0.0,0.0,0.0,0.5059,UNUSUAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12565,vanya.atwal53,Operations,Active,LPT-12565.,3.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.0,8.0,7.0,EXACT,29.510703363914377,8,8,7,3,2026-08-10 23:49:32,2026-08-31 00:00:00,0,20.01,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.349,-0.6745,0.0,0.0,0.0,1.349,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11069,vihaan.oak52,Procurement,On Leave,WS-11069,6.0,4.0,2.0,0.0,2.0,3.0,5.0,4.0,6.0,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.0,12.0,7.0,EXACT,89.57446808510639,12,9,8,6,2026-05-09 08:08:00,2026-09-09 17:51:47,3,123.41,0.75,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,2.0,0.6667,1.349,0.3333333333333333,0.25,1.349,1.0,0.25,0.6745,4.0,1.3333,2.698,-0.6745,0.0,1.349,0.0,2.698,0.6745,1.1804,NORMAL,NORMAL,ELEVATED,NORMAL,NORMAL,1
EMP12524,dominic.talwar30,Supply Chain,Active,LPT-12524.,8.0,4.0,4.0,0.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,2.0,EXACT,94.26229508196722,8,6,6,6,2026-01-08 00:00:00,2026-09-02 12:33:18,2,237.52,0.75,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,61,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,2.0,1.0,2.0,0.6667,1.349,0.16666666666666669,0.125,0.8431,0.0,0.0,0.0,0.0,0.0,-1.349,0.6745,-1.0,1.349,0.6745,0.0,0.0,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12205,avni.sani5,IT,Disabled,LPT-12205,4.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,5.0,3.0,EXACT,34.33734939759036,5,5,5,3,2026-08-01 00:00:00,2026-08-21 04:19:30,0,20.18,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11243,Unknown,Compliance,Active,WS-11243,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,2.0,EXACT,37.25490196078432,2,2,1,2,2026-08-20 07:32:34,2026-08-20 19:37:59,0,0.5,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,51,1.0,1.0,0.2857142857142857,0.2142857142857143,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.2142857142857143,0.1667,0.6745,0.0,0.0,-0.6745,0.0,0.0,-2.0235,-0.6745,-1.0,0.6745,0.0,0.0,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10016,jacob.ranganathan48,Finance,Active,VDR-10016,8.0,5.0,3.0,0.0,5.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,0.625,0.0,11.0,8.0,EXACT,97.35099337748343,11,11,9,9,2026-08-08 05:11:55,2026-09-07 23:16:30,0,30.75,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,4.0,2.0,2.698,0.3392857142857143,0.2639,1.6019,3.0,0.75,2.0235,1.0,0.3333,0.6745,1.349,0.0,2.698,1.349,0.6745,2.0235,1.6862,ELEVATED,NORMAL,NORMAL,UNUSUAL,UNUSUAL,1
EMP10546,bhanumati.ranganathan44,Human Resources,Active,WS-10546,4.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,4.0,EXACT,9.692307692307692,6,5,4,4,2026-08-18 09:42:00,2026-09-04 19:39:48,1,17.42,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.5013,0.0,0.0,-0.6745,0.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10658,nitesh.garg36,Operations,Active,VDR-10658,4.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.0,2.0,EXACT,29.510703363914377,4,3,3,2,2026-08-08 19:12:13,2026-09-04 00:17:40,1,26.21,0.75,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.4216,0.0,0.0,0.0,0.0,0.0,-2.0235,-0.6745,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12787,sachi.sane26,Customer Support,Active,LPT-12787,5.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.6,0.0,8.0,5.0,EXACT,82.55813953488372,8,8,7,7,2026-01-08 22:49:00,2026-09-09 08:44:37,0,243.41,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,2.0,1.0,1.349,0.3142857142857143,0.2444,1.319,0.0,0.0,-0.6745,0.5,0.1429,0.2248,-0.6745,0.0,1.349,0.0,0.2248,0.0,0.3934,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12818,henry.nori8,Sales,Active,WS-12818,5.0,2.0,3.0,0.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,7.0,5.0,EXACT,59.764309764309765,7,6,6,5,2026-07-09 21:43:00,2026-09-09 16:39:01,1,61.79,0.8571,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,297,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.06666666666666671,0.05,0.2698,1.0,0.25,0.6745,0.0,0.0,-0.6745,0.0,0.0,0.2698,0.0,0.0,0.6745,0.2361,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11504,qabil.sharma49,IT,Active,LPT-11504,6.0,1.0,4.0,0.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.1666666666666666,0.0,9.0,4.0,EXACT,34.33734939759036,9,6,6,5,2026-08-09 23:32:16,2026-08-31 08:09:27,3,21.36,0.6667,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6745,0.0,0.0,0.0,1.0,0.3333,0.6745,-1.349,0.0,0.0,0.0,0.6745,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10959,ira.bhatnagar90,IT,Active,WS-10959,9.0,3.0,5.0,0.0,5.0,8.0,5.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,11.0,6.0,EXACT,79.31726907630522,11,8,8,6,2026-08-09 16:03:20,2026-11-08 18:49:00,3,91.12,0.7273,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,2.0,1.0,1.349,0.047619047619047616,0.037,0.2698,3.0,0.75,2.0235,0.0,0.0,0.0,1.349,0.0,1.349,1.349,0.0,2.0235,1.1804,NORMAL,NORMAL,NORMAL,UNUSUAL,NORMAL,0
EMP12331,janani.dugar16,Customer Support,Active,LPT-12331,11.0,1.0,9.0,0.0,6.0,8.0,5.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0909090909090909,0.0,14.0,9.0,EXACT,37.7906976744186,14,14,13,11,2026-08-08 23:05:03,2026-11-08 11:42:00,0,91.53,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,-0.8176,4.0,1.0,2.698,0.5,0.1429,0.2248,2.0235,0.0,0.0,2.0235,0.2248,2.698,1.2366,NORMAL,UNUSUAL,NORMAL,ELEVATED,NORMAL,1
EMP10797,harita.koshy69,Procurement,Active,LPT-10797,6.0,2.0,1.0,0.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,9.0,6.0,EXACT,58.723404255319146,9,8,7,5,2026-08-03 04:43:25,2026-09-07 19:21:24,1,35.61,0.8889,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.6745,0.6745,0.0,0.0,0.6745,0.6745,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10225,aahana.rama22,Call Center,Disabled,WS-10225,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,4.0,3.0,EXACT,36.53846153846153,4,3,3,3,2026-08-06 20:06:42,2026-08-25 12:14:46,1,18.67,0.75,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,52,1.0,1.0,0.25,0.1484126984126984,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.25,0.2,1.1362,0.0,0.0,-2.0235,0.0,0.0,-0.6745,-0.6745,0.0,1.1362,0.0,0.0,0.0,0.2841,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
