entity_id,failed_login_zscore,auth_failure_rate_zscore,off_hours_zscore,endpoint_alert_zscore,unique_source_ip_zscore,unique_host_zscore,behavior_deviation_score,multi_signal_deviation_count,entity_type,firewall_deny_zscore,firewall_deny_ratio_zscore,bytes_sent_zscore,bytes_received_zscore
ws-11233,0.0,0.0,0.0,0.0,0.0,0.0,0.7607,0,HOST,2.0,1.0,0.2822,-0.1605
VDR-11765.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-11195,0.0,0.0,0.0,1.0,0.0,0.0,1.1056,0,HOST,0.0,0.0,0.876,0.9678
VDR-12074,0.0,0.0,0.0,1.0,0.0,0.0,3.2078,2,HOST,2.0,0.1818,5.2508,4.9464
LPT-10441,0.0,0.0,0.0,2.0,0.0,0.0,2.8429,2,HOST,4.0,0.8,2.0189,2.5286
vdr-11963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
VDR-10754,0.0,0.0,0.0,3.0,0.0,0.0,2.4628,1,HOST,0.0,0.0,2.0661,2.365
LPT-11140,0.0,0.0,0.0,2.0,0.0,0.0,2.9724,2,HOST,2.0,0.2,4.2191,3.8208
WS-10338.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.1236,-0.9321
WS-12035.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR_11746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
VDR_10033,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.8319,-0.9047
LPT-10144,0.0,0.0,0.0,4.0,0.0,0.0,2.2434,1,HOST,1.0,0.25,-0.1451,1.3813
WS-10918.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.7803,0,HOST,2.0,0.6667,0.3409,0.0823
WS-10564.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0996,-0.5409
VDR_11147,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.5001,-0.2478
vdr-11969,0.0,0.0,0.0,0.0,0.0,0.0,0.4661,0,HOST,1.0,0.3333,0.3983,0.2312
VDR_10703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.6677,-1.0377
LPT_10262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.6732
ws-12082,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.0836,-0.1696
VDR-11297.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-12073.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.4115,0,HOST,0.0,0.0,0.939,1.2345
VDR-12127,0.0,0.0,0.0,3.0,0.0,0.0,3.1529,2,HOST,2.0,0.2222,4.4351,4.2309
WS-11230,0.0,0.0,0.0,3.0,0.0,0.0,3.0262,3,HOST,1.0,0.125,2.9355,3.3806
vdr-10350,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0,HOST,0.0,0.0,-0.1811,0.1686
LPT_11285,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0,HOST,0.0,0.0,-0.5419,-0.0882
ws-11695,0.0,0.0,0.0,0.0,0.0,0.0,0.844,0,HOST,2.0,0.6667,0.5319,-0.1276
VDR_10621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0832,-0.6422
VDR-12022,0.0,0.0,0.0,2.0,0.0,0.0,2.3741,1,HOST,0.0,0.0,1.7621,3.0989
LPT-12743,0.0,0.0,0.0,3.0,0.0,0.0,3.1741,3,HOST,3.0,0.375,3.0821,3.5223
ws-11620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0612,-0.3863
WS-12439,0.0,0.0,0.0,3.0,0.0,0.0,3.7347,3,HOST,1.0,0.0909,5.506,5.383
VDR-11122,0.0,0.0,0.0,1.0,0.0,0.0,4.0487,2,HOST,3.0,0.2308,5.7502,4.455
vdr-12567,0.0,0.0,0.0,0.0,0.0,0.0,0.5486,0,HOST,1.0,0.3333,0.5301,0.6459
WS-12887.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.7621,-0.7736
vdr-11940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
lpt-12260,0.0,0.0,0.0,0.0,0.0,0.0,0.3572,0,HOST,0.0,0.0,0.7158,1.0717
LPT-10755,0.0,0.0,0.0,2.0,0.0,0.0,2.827,2,HOST,2.0,0.2222,3.7831,2.9801
VDR-10285.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.0886
LPT-11072,0.0,0.0,0.0,2.0,0.0,0.0,1.0624,0,HOST,0.0,0.0,1.1516,1.1872
WS-12050.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
lpt-11837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0165,-0.0272
VDR-11634.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3529,0,HOST,1.0,0.5,0.0588,-0.2014
WS-11361,0.0,0.0,0.0,3.0,0.0,0.0,1.8115,1,HOST,0.0,0.0,-0.0162,0.4111
LPT-12783,0.0,0.0,0.0,3.0,0.0,0.0,4.2316,3,HOST,1.0,0.0769,6.9969,6.7911
LPT-12582.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.8208,0,HOST,1.0,0.3333,1.4625,0.2035
VDR-12200,0.0,0.0,0.0,1.0,0.0,0.0,1.5921,0,HOST,2.0,0.5,1.7762,0.9957
VDR-11314.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.3892
vdr-11652,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.0104,-0.5409
VDR_11996,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.3982,-1.0146
lpt-11984,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0,HOST,0.0,0.0,0.0014,-0.1534
ws-10178,0.0,0.0,0.0,0.0,0.0,0.0,0.1888,0,HOST,0.0,0.0,0.5664,0.0
lpt-12587,0.0,0.0,0.0,0.0,0.0,0.0,0.4757,0,HOST,1.0,0.3333,-0.0634,0.4272
lpt-10176,0.0,0.0,0.0,0.0,0.0,0.0,0.2118,0,HOST,0.0,0.0,0.0831,0.6354
LPT_11862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-1.0034
VDR_10528,0.0,0.0,0.0,0.0,0.0,0.0,0.3522,0,HOST,1.0,0.5,0.0567,-0.3929
lpt-12138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9976,-0.5409
LPT-10081,0.0,0.0,0.0,2.0,0.0,0.0,1.576,0,HOST,1.0,0.25,1.439,1.728
VDR-12369.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
LPT_12043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.2721,-0.5783
VDR-11913.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.4563,0,HOST,1.0,0.5,0.3688,0.3307
LPT_11181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0599,-0.5475
VDR-10138.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9945,-0.3992
lpt-12730,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.2977,-0.9057
WS-12062.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.9607,-0.4609
LPT-10852.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.0699,-0.1002
VDR-11479,0.0,0.0,0.0,3.0,0.0,0.0,3.8121,3,HOST,4.0,0.4444,3.1507,4.4362
LPT-11833,0.0,0.0,0.0,2.0,0.0,0.0,2.1049,1,HOST,1.0,0.1429,2.8122,2.9658
WS_10978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
VDR-12789.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.6151
VDR_12357,0.0,0.0,0.0,0.0,0.0,0.0,0.1857,0,HOST,0.0,0.0,-0.6782,0.557
LPT-11668.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
lpt-11640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.8781,-0.8511
WS-11221,0.0,0.0,0.0,3.0,0.0,0.0,1.6318,1,HOST,1.0,0.25,0.546,0.8955
VDR-11363.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
WS-11043,0.0,0.0,0.0,1.0,0.0,0.0,2.9827,2,HOST,5.0,0.8333,2.5484,2.9481
LPT_12211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5038
ws-12246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.4012
ws-11974,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.2984,-0.3339
VDR-10889,0.0,0.0,0.0,1.0,0.0,0.0,1.1245,0,HOST,1.0,0.25,0.9158,1.3734
vdr-12527,0.0,0.0,0.0,0.0,0.0,0.0,0.3808,0,HOST,0.0,0.0,0.9573,1.1424
LPT-10065.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.3348
VDR-12982,0.0,0.0,0.0,1.0,0.0,0.0,0.6258,0,HOST,0.0,0.0,0.2158,0.8773
ws-11194,0.0,0.0,0.0,0.0,0.0,0.0,0.5093,0,HOST,0.0,0.0,0.8534,0.2806
LPT-10186.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-11091,0.0,0.0,0.0,4.0,0.0,0.0,2.3721,1,HOST,1.0,0.2,1.7672,1.7182
VDR-12075,0.0,0.0,0.0,0.0,0.0,0.0,1.8296,1,HOST,1.0,0.125,2.7251,3.4654
lpt-12268,0.0,0.0,0.0,0.0,0.0,0.0,0.7425,0,HOST,2.0,1.0,-0.5165,0.2275
VDR-10293,0.0,0.0,0.0,2.0,0.0,0.0,1.7619,0,HOST,1.0,0.25,2.2856,1.3626
LPT-10963.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR_12498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.3769,-0.9725
vdr-12403,0.0,0.0,0.0,0.0,0.0,0.0,0.4967,0,HOST,0.0,0.0,1.1862,1.49
LPT-10227,0.0,0.0,0.0,2.0,0.0,0.0,3.4073,2,HOST,2.0,0.2,4.7896,4.8493
LPT_12575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9831,-0.7541
WS_11502,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0,HOST,0.0,0.0,0.3524,-0.1251
ws-10470,0.0,0.0,0.0,0.0,0.0,0.0,0.3104,0,HOST,0.0,0.0,-0.2532,0.2568
LPT-12662.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.7886,-0.5409
ws-11795,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0,HOST,0.0,0.0,-0.4932,0.1656
VDR-12276,0.0,0.0,0.0,1.0,0.0,0.0,2.7255,2,HOST,1.0,0.125,2.5315,3.804
VDR-10033,0.0,0.0,0.0,0.0,0.0,0.0,1.5087,1,HOST,1.0,0.125,2.6694,3.5261
vdr-12281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0852,-0.0648
vdr-10684,0.0,0.0,0.0,0.0,0.0,0.0,0.2653,0,HOST,0.0,0.0,-0.4497,0.1213
ws-11120,0.0,0.0,0.0,0.0,0.0,0.0,0.5497,0,HOST,0.0,0.0,0.9046,0.9747
LPT-10705.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
WS-12449.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-10465,0.0,0.0,0.0,1.0,0.0,0.0,1.4338,0,HOST,2.0,0.6667,1.3015,0.2641
WS-10809.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3845,0,HOST,1.0,0.5,-0.2817,0.1535
WS-11856,0.0,0.0,0.0,1.0,0.0,0.0,3.2533,2,HOST,0.0,0.0,4.7129,3.3585
WS-11776,0.0,0.0,0.0,3.0,0.0,0.0,2.9106,2,HOST,2.0,0.25,3.6197,3.7084
LPT-10738,0.0,0.0,0.0,2.0,0.0,0.0,3.0743,2,HOST,3.0,0.3,4.223,4.0417
LPT_12578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.1976,-0.3408
LPT-11187,0.0,0.0,0.0,0.0,0.0,0.0,0.8746,0,HOST,1.0,0.25,1.6239,0.6032
lpt-12305,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.4383
VDR-10816,0.0,0.0,0.0,3.0,0.0,0.0,2.8232,2,HOST,2.0,0.25,3.0835,3.4695
VDR-11268.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5937
lpt-12503,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0,HOST,0.0,0.0,0.0004,0.1212
WS-11502.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.1745
VDR-11344,0.0,0.0,0.0,2.0,0.0,0.0,2.6078,1,HOST,2.0,0.2857,2.9502,3.8233
ws-11724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0726,-0.5409
WS-12669,0.0,0.0,0.0,3.0,0.0,0.0,4.0776,3,HOST,4.0,0.4,4.5254,5.2327
WS-12166.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-10388,0.0,0.0,0.0,1.0,0.0,0.0,2.8828,2,HOST,2.0,0.2222,4.9504,3.3049
vdr-10501,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.8487,-0.1159
WS-11915.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3898,0,HOST,0.0,0.0,0.4949,-0.4794
VDR-11421,0.0,0.0,0.0,4.0,0.0,0.0,3.2886,3,HOST,2.0,0.3333,3.1679,1.7125
vdr-11318,0.0,0.0,0.0,0.0,0.0,0.0,0.5125,0,HOST,1.0,0.3333,0.5376,0.1848
VDR-12005.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.5044,0,HOST,1.0,0.5,0.5131,0.0
ws-12433,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.0281,-0.2695
WS-11563.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.9336
WS-10151,0.0,0.0,0.0,2.0,0.0,0.0,4.4778,2,HOST,1.0,0.0769,3.6855,6.0374
VDR_12484,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-1.0312,-0.5409
LPT-10894.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.5054,0,HOST,1.0,0.5,-0.741,0.5162
lpt-12864,0.0,0.0,0.0,0.0,0.0,0.0,0.2476,0,HOST,0.0,0.0,0.0,0.7427
WS_10039,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0,HOST,0.0,0.0,0.1163,0.1902
WS-10534.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7476,-0.3424
ws-12901,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.5862,-0.2895
ws-11192,0.0,0.0,0.0,0.0,0.0,0.0,0.1291,0,HOST,0.0,0.0,0.3874,0.0761
lpt-12990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5453,-0.9894
lpt-10670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5242,-1.0513
VDR-11068,0.0,0.0,0.0,2.0,0.0,0.0,2.7695,2,HOST,1.0,0.1429,2.1011,3.6105
VDR-11328.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.6112,-0.597
WS-11923,0.0,0.0,0.0,6.0,0.0,0.0,2.9093,1,HOST,0.0,0.0,0.7044,0.7031
LPT-12575,0.0,0.0,0.0,1.0,0.0,0.0,2.3743,2,HOST,0.0,0.0,1.2609,2.7505
WS_11286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0757,-0.9237
VDR-11455.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.3537
vdr-11618,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.0817,-0.3267
WS_12368,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.3369,-0.9638
LPT-12649,0.0,0.0,0.0,2.0,0.0,0.0,2.9499,2,HOST,3.0,0.3333,2.9719,3.8496
vdr-10481,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.1902,-0.5056
ws-10694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5814,-0.3477
VDR-12841,0.0,0.0,0.0,1.0,0.0,0.0,3.1842,2,HOST,3.0,0.25,5.5525,5.357
WS-12340,0.0,0.0,0.0,2.0,0.0,0.0,1.3558,0,HOST,0.0,0.0,0.777,1.3929
WS-10023.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.7891,0,HOST,2.0,1.0,-0.2635,0.3673
VDR-11213.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0,HOST,0.0,0.0,-0.3679,0.1383
LPT-12229.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.5616,0,HOST,1.0,0.3333,0.6849,0.6626
lpt-12636,0.0,0.0,0.0,0.0,0.0,0.0,0.8025,0,HOST,0.0,0.0,-0.6592,1.0585
WS-10844,0.0,0.0,0.0,2.0,0.0,0.0,1.8909,0,HOST,0.0,0.0,2.1647,2.3238
LPT_10418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9425,-0.3628
VDR-11217,0.0,0.0,0.0,2.0,0.0,0.0,2.4645,1,HOST,2.0,0.25,3.3701,1.8975
VDR_10164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.7878
lpt-10646,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.2009,-0.379
LPT-11031,0.0,0.0,0.0,1.0,0.0,0.0,2.3573,1,HOST,4.0,0.6667,1.8123,2.072
VDR-10869.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0315,-0.8066
WS-10407,0.0,0.0,0.0,3.0,0.0,0.0,2.4451,1,HOST,2.0,0.4,2.3353,1.6738
VDR-11351.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,0,HOST,0.0,0.0,0.3425,0.2782
lpt-10347,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0,HOST,0.0,0.0,0.6065,1.0831
lpt-10858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4152,-0.5409
LPT-12508.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-1.0712,-0.0829
WS_12992,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.327
WS-12219,0.0,0.0,0.0,5.0,0.0,0.0,3.9757,3,HOST,3.0,0.2727,3.5988,3.927
LPT-10290.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
WS-12213,0.0,0.0,0.0,4.0,0.0,0.0,2.7394,2,HOST,0.0,0.0,2.8691,1.6682
VDR-11531,0.0,0.0,0.0,2.0,0.0,0.0,2.265,1,HOST,2.0,0.25,2.275,2.7715
VDR_12017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0519,-0.7911
ws-11141,0.0,0.0,0.0,0.0,0.0,0.0,0.3308,0,HOST,0.0,0.0,0.916,0.9924
VDR-12212,0.0,0.0,0.0,1.0,0.0,0.0,3.3716,2,HOST,4.0,0.4,4.0159,5.1147
WS-12262,0.0,0.0,0.0,1.0,0.0,0.0,2.3865,1,HOST,0.0,0.0,3.3205,4.136
LPT-12421.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0569,0,HOST,0.0,0.0,0.1708,-0.4001
ws-10591,0.0,0.0,0.0,0.0,0.0,0.0,0.5287,0,HOST,1.0,0.3333,0.3073,0.586
WS_12711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.226,-0.6887
WS-12996.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0,HOST,1.0,0.5,0.5479,-0.0617
WS-10641,0.0,0.0,0.0,4.0,0.0,0.0,2.8953,2,HOST,2.0,0.3333,1.9014,2.6623
vdr-11600,0.0,0.0,0.0,0.0,0.0,0.0,0.7002,0,HOST,0.0,0.0,0.7517,0.2243
LPT_12780,0.0,0.0,0.0,0.0,0.0,0.0,0.1672,0,HOST,0.0,0.0,-0.7778,0.5017
VDR_10902,0.0,0.0,0.0,0.0,0.0,0.0,0.0935,0,HOST,0.0,0.0,-0.2026,0.2804
ws-12232,0.0,0.0,0.0,0.0,0.0,0.0,0.5298,0,HOST,0.0,0.0,0.2935,0.9149
VDR-11720,0.0,0.0,0.0,2.0,0.0,0.0,2.3751,1,HOST,3.0,0.6,2.1253,1.301
vdr-12696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5117,-0.4002
lpt-11031,0.0,0.0,0.0,0.0,0.0,0.0,0.1297,0,HOST,0.0,0.0,0.0617,0.3892
LPT-12867,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.264,-0.0681
ws-12256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.7276
LPT-11028.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.418,-0.4677
VDR-11136.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
LPT_12937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.3263,-0.6045
VDR-10519,0.0,0.0,0.0,3.0,0.0,0.0,2.5088,2,HOST,2.0,0.3333,2.5263,2.4977
VDR-12090.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.6716,0,HOST,1.0,0.3333,0.7249,1.0147
VDR-10495.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.0402,-0.5409
VDR_11426,0.0,0.0,0.0,0.0,0.0,0.0,0.5443,0,HOST,1.0,0.5,-0.7077,0.633
WS-12454.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.4319,0,HOST,0.0,0.0,0.375,0.6213
vdr-10790,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.3923,-0.8493
LPT-10741,0.0,0.0,0.0,4.0,0.0,0.0,3.1656,2,HOST,2.0,0.25,3.3838,3.4969
lpt-10087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4412,-1.0571
VDR-10623.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
ws-10938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4859,-0.5409
WS-12164,0.0,0.0,0.0,7.0,0.0,0.0,4.0282,2,HOST,0.0,0.0,3.7356,2.2375
VDR-11599,0.0,0.0,0.0,6.0,0.0,0.0,2.3521,1,HOST,0.0,0.0,0.4258,1.0563
LPT-10655,0.0,0.0,0.0,4.0,0.0,0.0,3.2791,2,HOST,2.0,0.25,3.6617,3.8139
lpt-10054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7868,-0.8972
WS-11785,0.0,0.0,0.0,1.0,0.0,0.0,2.463,2,HOST,1.0,0.1667,3.0166,1.8955
vdr-10644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.5409
WS-10868.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
WS-12881,0.0,0.0,0.0,1.0,0.0,0.0,2.2688,1,HOST,0.0,0.0,2.7111,3.7829
LPT-12211.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-11600.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.3951,-0.1748
WS_10874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7631,-0.5409
LPT_10122,0.0,0.0,0.0,0.0,0.0,0.0,0.1677,0,HOST,0.0,0.0,0.2335,0.5032
WS-12264,0.0,0.0,0.0,1.0,0.0,0.0,3.3067,2,HOST,1.0,0.1111,4.8732,4.3298
lpt-12416,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.5409
ws-10048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.1311,-0.4537
LPT-11945,0.0,0.0,0.0,7.0,0.0,0.0,4.2322,2,HOST,2.0,0.25,3.673,3.0565
VDR-12140,0.0,0.0,0.0,4.0,0.0,0.0,1.6581,1,HOST,0.0,0.0,0.3285,0.9742
LPT-10459.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.8201,-0.5991
WS_12682,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.0717,-0.7384
VDR-10346,0.0,0.0,0.0,3.0,0.0,0.0,2.7983,2,HOST,0.0,0.0,1.8185,3.3713
VDR-11201.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.7804,-0.5409
