source_node,source_type,relationship,target_node,target_type,confidence,provenance
ws-11080,HOST,COMMUNICATED_WITH,40.211.54.128,IP,PROBABLE,Firewall_Logs
WS-11192,HOST,COMMUNICATED_WITH,192.168.228.241,IP,PROBABLE,Firewall_Logs
VDR_11392,HOST,COMMUNICATED_WITH,192.168.132.94,IP,PROBABLE,Firewall_Logs
VDR-10843,HOST,COMMUNICATED_WITH,122.148.176.28,IP,PROBABLE,Firewall_Logs
VDR-10914,HOST,COMMUNICATED_WITH,178.57.157.53,IP,PROBABLE,Firewall_Logs
VDR-12388,HOST,COMMUNICATED_WITH,160.205.175.174,IP,PROBABLE,Firewall_Logs
WS-10513,HOST,COMMUNICATED_WITH,129.149.123.124,IP,PROBABLE,Firewall_Logs
VDR-12313,HOST,COMMUNICATED_WITH,192.168.196.99,IP,PROBABLE,Firewall_Logs
LPT-10382,HOST,COMMUNICATED_WITH,192.168.219.221,IP,PROBABLE,Firewall_Logs
LPT-11368,HOST,COMMUNICATED_WITH,52.38.161.248,IP,PROBABLE,Firewall_Logs
LPT-12921,HOST,COMMUNICATED_WITH,192.168.51.109,IP,PROBABLE,Firewall_Logs
LPT-12752,HOST,COMMUNICATED_WITH,184.236.131.232,IP,PROBABLE,Firewall_Logs
LPT-12739,HOST,COMMUNICATED_WITH,126.72.66.213,IP,PROBABLE,Firewall_Logs
LPT-12612,HOST,COMMUNICATED_WITH,120.148.177.99,IP,PROBABLE,Firewall_Logs
VDR-11189,HOST,COMMUNICATED_WITH,47.188.244.189,IP,PROBABLE,Firewall_Logs
WS-10376,HOST,COMMUNICATED_WITH,38.47.122.43,IP,PROBABLE,Firewall_Logs
LPT-11333,HOST,COMMUNICATED_WITH,62.178.104.174,IP,PROBABLE,Firewall_Logs
WS_12439,HOST,COMMUNICATED_WITH,31.156.185.240,IP,PROBABLE,Firewall_Logs
VDR-12238,HOST,COMMUNICATED_WITH,16.240.55.93,IP,PROBABLE,Firewall_Logs
VDR-12330,HOST,COMMUNICATED_WITH,172.116.246.132,IP,PROBABLE,Firewall_Logs
VDR-10478,HOST,COMMUNICATED_WITH,10.210.42.0,IP,PROBABLE,Firewall_Logs
LPT_12641,HOST,COMMUNICATED_WITH,172.16.44.46,IP,PROBABLE,Firewall_Logs
VDR-11292,HOST,COMMUNICATED_WITH,32.112.161.166,IP,PROBABLE,Firewall_Logs
VDR-11976,HOST,COMMUNICATED_WITH,12.18.149.114,IP,PROBABLE,Firewall_Logs
WS-11159,HOST,COMMUNICATED_WITH,204.99.173.140,IP,PROBABLE,Firewall_Logs
LPT-12133,HOST,COMMUNICATED_WITH,41.74.13.211,IP,PROBABLE,Firewall_Logs
ws-11876,HOST,COMMUNICATED_WITH,181.223.239.221,IP,PROBABLE,Firewall_Logs
LPT-12378,HOST,COMMUNICATED_WITH,208.142.100.251,IP,PROBABLE,Firewall_Logs
LPT-11103,HOST,COMMUNICATED_WITH,172.16.137.227,IP,PROBABLE,Firewall_Logs
WS-10332,HOST,COMMUNICATED_WITH,192.168.196.46,IP,PROBABLE,Firewall_Logs
WS-10773,HOST,COMMUNICATED_WITH,53.222.44.166,IP,PROBABLE,Firewall_Logs
VDR-10069,HOST,COMMUNICATED_WITH,141.50.82.252,IP,PROBABLE,Firewall_Logs
WS-10926,HOST,COMMUNICATED_WITH,100.105.222.177,IP,PROBABLE,Firewall_Logs
LPT-12885,HOST,COMMUNICATED_WITH,180.47.188.226,IP,PROBABLE,Firewall_Logs
WS-11379,HOST,COMMUNICATED_WITH,85.74.220.101,IP,PROBABLE,Firewall_Logs
WS-11233,HOST,COMMUNICATED_WITH,192.168.205.202,IP,PROBABLE,Firewall_Logs
WS-10214,HOST,COMMUNICATED_WITH,172.16.169.155,IP,PROBABLE,Firewall_Logs
lpt-12937,HOST,COMMUNICATED_WITH,192.168.189.152,IP,PROBABLE,Firewall_Logs
VDR_12934,HOST,COMMUNICATED_WITH,10.154.143.0,IP,PROBABLE,Firewall_Logs
WS-10095,HOST,COMMUNICATED_WITH,192.168.223.149,IP,PROBABLE,Firewall_Logs
WS-12230,HOST,COMMUNICATED_WITH,142.112.33.42,IP,PROBABLE,Firewall_Logs
LPT-12457,HOST,COMMUNICATED_WITH,172.16.177.161,IP,PROBABLE,Firewall_Logs
lpt-12355,HOST,COMMUNICATED_WITH,16.200.170.38,IP,PROBABLE,Firewall_Logs
lpt-12252,HOST,COMMUNICATED_WITH,172.16.95.49,IP,PROBABLE,Firewall_Logs
VDR-10914,HOST,COMMUNICATED_WITH,116.251.200.186,IP,PROBABLE,Firewall_Logs
WS-10009,HOST,COMMUNICATED_WITH,172.16.189.20,IP,PROBABLE,Firewall_Logs
LPT-12321,HOST,COMMUNICATED_WITH,172.16.199.65,IP,PROBABLE,Firewall_Logs
ws-12456,HOST,COMMUNICATED_WITH,127.146.233.124,IP,PROBABLE,Firewall_Logs
WS-11760,HOST,COMMUNICATED_WITH,128.188.79.209,IP,PROBABLE,Firewall_Logs
WS-11418,HOST,COMMUNICATED_WITH,192.168.35.75,IP,PROBABLE,Firewall_Logs
LPT-11319,HOST,COMMUNICATED_WITH,172.16.97.175,IP,PROBABLE,Firewall_Logs
WS-10266,HOST,COMMUNICATED_WITH,86.25.229.21,IP,PROBABLE,Firewall_Logs
WS-11424,HOST,COMMUNICATED_WITH,72.253.101.180,IP,PROBABLE,Firewall_Logs
LPT_11506,HOST,COMMUNICATED_WITH,134.128.53.145,IP,PROBABLE,Firewall_Logs
WS-10534,HOST,COMMUNICATED_WITH,172.16.45.120,IP,PROBABLE,Firewall_Logs
VDR-11122,HOST,COMMUNICATED_WITH,192.168.34.76,IP,PROBABLE,Firewall_Logs
WS_12179,HOST,COMMUNICATED_WITH,65.161.49.173,IP,PROBABLE,Firewall_Logs
VDR-11068,HOST,COMMUNICATED_WITH,63.215.229.37,IP,PROBABLE,Firewall_Logs
WS-12307,HOST,COMMUNICATED_WITH,192.113.166.17,IP,PROBABLE,Firewall_Logs
ws-11064,HOST,COMMUNICATED_WITH,192.168.238.213,IP,PROBABLE,Firewall_Logs
WS-11361,HOST,COMMUNICATED_WITH,172.16.33.45,IP,PROBABLE,Firewall_Logs
LPT-11710,HOST,COMMUNICATED_WITH,192.168.1.1,IP,PROBABLE,Firewall_Logs
VDR-12956,HOST,COMMUNICATED_WITH,192.168.115.39,IP,PROBABLE,Firewall_Logs
vdr-12129,HOST,COMMUNICATED_WITH,195.218.47.18,IP,PROBABLE,Firewall_Logs
VDR-12075,HOST,COMMUNICATED_WITH,192.168.242.39,IP,PROBABLE,Firewall_Logs
LPT-11485,HOST,COMMUNICATED_WITH,192.168.67.99,IP,PROBABLE,Firewall_Logs
VDR-11606,HOST,COMMUNICATED_WITH,96.219.191.204,IP,PROBABLE,Firewall_Logs
lpt-11869,HOST,COMMUNICATED_WITH,192.168.30.250,IP,PROBABLE,Firewall_Logs
LPT-12962,HOST,COMMUNICATED_WITH,42.89.155.120,IP,PROBABLE,Firewall_Logs
WS-10540,HOST,COMMUNICATED_WITH,192.168.73.145,IP,PROBABLE,Firewall_Logs
LPT-10311,HOST,COMMUNICATED_WITH,192.168.108.88,IP,PROBABLE,Firewall_Logs
VDR-11145,HOST,COMMUNICATED_WITH,12.124.109.79,IP,PROBABLE,Firewall_Logs
ws-11126,HOST,COMMUNICATED_WITH,192.168.120.8,IP,PROBABLE,Firewall_Logs
VDR-11495,HOST,COMMUNICATED_WITH,192.168.252.6,IP,PROBABLE,Firewall_Logs
WS_10419,HOST,COMMUNICATED_WITH,172.16.173.250,IP,PROBABLE,Firewall_Logs
VDR-11273,HOST,COMMUNICATED_WITH,192.168.190.12,IP,PROBABLE,Firewall_Logs
vdr-11327,HOST,COMMUNICATED_WITH,157.132.53.8,IP,PROBABLE,Firewall_Logs
WS-10882,HOST,COMMUNICATED_WITH,42.217.202.239,IP,PROBABLE,Firewall_Logs
LPT-12171.corp.local,HOST,COMMUNICATED_WITH,189.232.51.181,IP,PROBABLE,Firewall_Logs
VDR-12276,HOST,COMMUNICATED_WITH,172.16.85.116,IP,PROBABLE,Firewall_Logs
VDR-12330,HOST,COMMUNICATED_WITH,10.237.55.0,IP,PROBABLE,Firewall_Logs
WS-10213,HOST,COMMUNICATED_WITH,69.240.222.192,IP,PROBABLE,Firewall_Logs
VDR-10233,HOST,COMMUNICATED_WITH,161.122.0.60,IP,PROBABLE,Firewall_Logs
LPT-12754,HOST,COMMUNICATED_WITH,192.168.249.136,IP,PROBABLE,Firewall_Logs
LPT-10775,HOST,COMMUNICATED_WITH,192.168.34.234,IP,PROBABLE,Firewall_Logs
VDR-12655,HOST,COMMUNICATED_WITH,93.161.23.64,IP,PROBABLE,Firewall_Logs
WS-12391,HOST,COMMUNICATED_WITH,172.16.11.131,IP,PROBABLE,Firewall_Logs
WS-10432,HOST,COMMUNICATED_WITH,130.160.177.216,IP,PROBABLE,Firewall_Logs
VDR-10143,HOST,COMMUNICATED_WITH,172.16.253.103,IP,PROBABLE,Firewall_Logs
VDR-12270,HOST,COMMUNICATED_WITH,104.90.126.248,IP,PROBABLE,Firewall_Logs
WS-11492.corp.local,HOST,COMMUNICATED_WITH,172.16.109.234,IP,PROBABLE,Firewall_Logs
LPT-11691,HOST,COMMUNICATED_WITH,36.65.88.121,IP,PROBABLE,Firewall_Logs
LPT-11226,HOST,COMMUNICATED_WITH,131.118.105.52,IP,PROBABLE,Firewall_Logs
WS-12072,HOST,COMMUNICATED_WITH,23.73.193.161,IP,PROBABLE,Firewall_Logs
WS-11108.corp.local,HOST,COMMUNICATED_WITH,180.26.214.179,IP,PROBABLE,Firewall_Logs
VDR-12153,HOST,COMMUNICATED_WITH,192.168.55.254,IP,PROBABLE,Firewall_Logs
LPT-11488.corp.local,HOST,COMMUNICATED_WITH,172.16.106.232,IP,PROBABLE,Firewall_Logs
VDR-11757,HOST,COMMUNICATED_WITH,192.168.144.193,IP,PROBABLE,Firewall_Logs
LPT_12001,HOST,COMMUNICATED_WITH,179.123.188.109,IP,PROBABLE,Firewall_Logs
LPT-12257,HOST,COMMUNICATED_WITH,77.142.68.249,IP,PROBABLE,Firewall_Logs
WS-12592,HOST,COMMUNICATED_WITH,118.8.146.94,IP,PROBABLE,Firewall_Logs
LPT-10651.corp.local,HOST,COMMUNICATED_WITH,172.16.34.73,IP,PROBABLE,Firewall_Logs
LPT_12167,HOST,COMMUNICATED_WITH,111.157.65.160,IP,PROBABLE,Firewall_Logs
ws-11139,HOST,COMMUNICATED_WITH,59.41.128.239,IP,PROBABLE,Firewall_Logs
LPT-12634,HOST,COMMUNICATED_WITH,172.16.190.58,IP,PROBABLE,Firewall_Logs
WS-12677,HOST,COMMUNICATED_WITH,192.168.91.58,IP,PROBABLE,Firewall_Logs
vdr-11768,HOST,COMMUNICATED_WITH,65.59.33.184,IP,PROBABLE,Firewall_Logs
VDR-11312,HOST,COMMUNICATED_WITH,172.16.218.203,IP,PROBABLE,Firewall_Logs
ws-12295,HOST,COMMUNICATED_WITH,171.58.88.206,IP,PROBABLE,Firewall_Logs
ws-12232,HOST,COMMUNICATED_WITH,28.49.18.232,IP,PROBABLE,Firewall_Logs
LPT-12704,HOST,COMMUNICATED_WITH,172.16.232.225,IP,PROBABLE,Firewall_Logs
vdr-12357,HOST,COMMUNICATED_WITH,45.24.27.73,IP,PROBABLE,Firewall_Logs
LPT-12783,HOST,COMMUNICATED_WITH,33.50.186.74,IP,PROBABLE,Firewall_Logs
LPT-12961,HOST,COMMUNICATED_WITH,165.95.236.40,IP,PROBABLE,Firewall_Logs
VDR-12856,HOST,COMMUNICATED_WITH,36.151.105.172,IP,PROBABLE,Firewall_Logs
VDR-12712,HOST,COMMUNICATED_WITH,12.167.171.225,IP,PROBABLE,Firewall_Logs
LPT-11459,HOST,COMMUNICATED_WITH,172.16.81.45,IP,PROBABLE,Firewall_Logs
WS-11110,HOST,COMMUNICATED_WITH,66.106.15.215,IP,PROBABLE,Firewall_Logs
VDR-11167,HOST,COMMUNICATED_WITH,192.168.95.182,IP,PROBABLE,Firewall_Logs
WS-12661,HOST,COMMUNICATED_WITH,34.40.189.22,IP,PROBABLE,Firewall_Logs
WS-10228,HOST,COMMUNICATED_WITH,56.7.89.109,IP,PROBABLE,Firewall_Logs
WS-11009,HOST,COMMUNICATED_WITH,172.16.32.113,IP,PROBABLE,Firewall_Logs
WS-11719,HOST,COMMUNICATED_WITH,184.77.72.188,IP,PROBABLE,Firewall_Logs
WS-10351,HOST,COMMUNICATED_WITH,191.68.202.179,IP,PROBABLE,Firewall_Logs
LPT-12378,HOST,COMMUNICATED_WITH,172.16.185.183,IP,PROBABLE,Firewall_Logs
WS_11468,HOST,COMMUNICATED_WITH,192.168.63.77,IP,PROBABLE,Firewall_Logs
VDR-12725,HOST,COMMUNICATED_WITH,186.20.226.210,IP,PROBABLE,Firewall_Logs
LPT-12634.corp.local,HOST,COMMUNICATED_WITH,192.168.251.119,IP,PROBABLE,Firewall_Logs
LPT-11246,HOST,COMMUNICATED_WITH,76.109.220.135,IP,PROBABLE,Firewall_Logs
VDR-10801,HOST,COMMUNICATED_WITH,98.28.183.85,IP,PROBABLE,Firewall_Logs
vdr-10923,HOST,COMMUNICATED_WITH,198.41.127.69,IP,PROBABLE,Firewall_Logs
WS-12694,HOST,COMMUNICATED_WITH,55.156.49.179,IP,PROBABLE,Firewall_Logs
WS-11896,HOST,COMMUNICATED_WITH,192.168.254.213,IP,PROBABLE,Firewall_Logs
LPT-12089,HOST,COMMUNICATED_WITH,207.140.27.43,IP,PROBABLE,Firewall_Logs
VDR-12890,HOST,COMMUNICATED_WITH,150.166.69.130,IP,PROBABLE,Firewall_Logs
LPT_10858,HOST,COMMUNICATED_WITH,44.16.217.132,IP,PROBABLE,Firewall_Logs
LPT_10423,HOST,COMMUNICATED_WITH,192.168.199.243,IP,PROBABLE,Firewall_Logs
LPT-11371,HOST,COMMUNICATED_WITH,172.16.122.130,IP,PROBABLE,Firewall_Logs
LPT-10859,HOST,COMMUNICATED_WITH,38.16.2.82,IP,PROBABLE,Firewall_Logs
WS-11261.corp.local,HOST,COMMUNICATED_WITH,172.16.97.106,IP,PROBABLE,Firewall_Logs
LPT-12649,HOST,COMMUNICATED_WITH,92.243.179.36,IP,PROBABLE,Firewall_Logs
LPT_10122,HOST,COMMUNICATED_WITH,192.168.170.31,IP,PROBABLE,Firewall_Logs
VDR-11625,HOST,COMMUNICATED_WITH,16.193.116.49,IP,PROBABLE,Firewall_Logs
WS-11230,HOST,COMMUNICATED_WITH,192.168.176.233,IP,PROBABLE,Firewall_Logs
WS-11686.corp.local,HOST,COMMUNICATED_WITH,10.137.57.0,IP,PROBABLE,Firewall_Logs
VDR-11946.corp.local,HOST,COMMUNICATED_WITH,218.1.140.135,IP,PROBABLE,Firewall_Logs
VDR-11122,HOST,COMMUNICATED_WITH,172.16.92.72,IP,PROBABLE,Firewall_Logs
LPT-12924,HOST,COMMUNICATED_WITH,172.16.111.48,IP,PROBABLE,Firewall_Logs
WS-12576,HOST,COMMUNICATED_WITH,198.167.71.184,IP,PROBABLE,Firewall_Logs
VDR-11157,HOST,COMMUNICATED_WITH,172.16.209.53,IP,PROBABLE,Firewall_Logs
VDR-11843,HOST,COMMUNICATED_WITH,192.168.179.135,IP,PROBABLE,Firewall_Logs
WS-12108,HOST,COMMUNICATED_WITH,172.16.8.74,IP,PROBABLE,Firewall_Logs
ws-10629,HOST,COMMUNICATED_WITH,150.202.233.180,IP,PROBABLE,Firewall_Logs
WS-12833,HOST,COMMUNICATED_WITH,172.16.140.117,IP,PROBABLE,Firewall_Logs
LPT-10194,HOST,COMMUNICATED_WITH,172.16.143.35,IP,PROBABLE,Firewall_Logs
LPT-10002.corp.local,HOST,COMMUNICATED_WITH,131.181.184.97,IP,PROBABLE,Firewall_Logs
VDR-12980,HOST,COMMUNICATED_WITH,152.255.19.168,IP,PROBABLE,Firewall_Logs
WS-11355,HOST,COMMUNICATED_WITH,10.228.37.0,IP,PROBABLE,Firewall_Logs
WS-11374,HOST,COMMUNICATED_WITH,11.81.193.62,IP,PROBABLE,Firewall_Logs
LPT-11781,HOST,COMMUNICATED_WITH,192.168.203.247,IP,PROBABLE,Firewall_Logs
LPT-11057,HOST,COMMUNICATED_WITH,192.168.117.123,IP,PROBABLE,Firewall_Logs
WS-11953,HOST,COMMUNICATED_WITH,16.145.239.124,IP,PROBABLE,Firewall_Logs
VDR-10478,HOST,COMMUNICATED_WITH,10.114.43.0,IP,PROBABLE,Firewall_Logs
WS-10933.corp.local,HOST,COMMUNICATED_WITH,81.195.99.227,IP,PROBABLE,Firewall_Logs
VDR_12527,HOST,COMMUNICATED_WITH,107.228.95.188,IP,PROBABLE,Firewall_Logs
LPT-10349,HOST,COMMUNICATED_WITH,165.27.118.227,IP,PROBABLE,Firewall_Logs
LPT-11501,HOST,COMMUNICATED_WITH,10.247.130.0,IP,PROBABLE,Firewall_Logs
VDR-12033,HOST,COMMUNICATED_WITH,192.168.203.23,IP,PROBABLE,Firewall_Logs
VDR-12455,HOST,COMMUNICATED_WITH,139.114.143.195,IP,PROBABLE,Firewall_Logs
VDR-10648,HOST,COMMUNICATED_WITH,192.168.88.144,IP,PROBABLE,Firewall_Logs
LPT-12275,HOST,COMMUNICATED_WITH,192.168.130.93,IP,PROBABLE,Firewall_Logs
VDR_12983,HOST,COMMUNICATED_WITH,42.46.220.224,IP,PROBABLE,Firewall_Logs
VDR-10588,HOST,COMMUNICATED_WITH,102.115.173.225,IP,PROBABLE,Firewall_Logs
VDR-11532,HOST,COMMUNICATED_WITH,181.127.99.135,IP,PROBABLE,Firewall_Logs
VDR-10917.corp.local,HOST,COMMUNICATED_WITH,197.183.104.129,IP,PROBABLE,Firewall_Logs
vdr-10684,HOST,COMMUNICATED_WITH,172.16.197.8,IP,PROBABLE,Firewall_Logs
vdr-11093,HOST,COMMUNICATED_WITH,39.152.86.102,IP,PROBABLE,Firewall_Logs
WS-12360,HOST,COMMUNICATED_WITH,153.141.206.51,IP,PROBABLE,Firewall_Logs
WS-10467,HOST,COMMUNICATED_WITH,48.151.117.233,IP,PROBABLE,Firewall_Logs
VDR-11746,HOST,COMMUNICATED_WITH,172.16.157.118,IP,PROBABLE,Firewall_Logs
VDR-11684,HOST,COMMUNICATED_WITH,172.0.31.66,IP,PROBABLE,Firewall_Logs
VDR-12688,HOST,COMMUNICATED_WITH,192.168.70.123,IP,PROBABLE,Firewall_Logs
LPT-12611,HOST,COMMUNICATED_WITH,207.169.81.15,IP,PROBABLE,Firewall_Logs
LPT-12968,HOST,COMMUNICATED_WITH,67.237.161.27,IP,PROBABLE,Firewall_Logs
WS-10554,HOST,COMMUNICATED_WITH,172.16.208.17,IP,PROBABLE,Firewall_Logs
lpt-10855,HOST,COMMUNICATED_WITH,172.16.223.72,IP,PROBABLE,Firewall_Logs
WS-11393,HOST,COMMUNICATED_WITH,172.16.128.18,IP,PROBABLE,Firewall_Logs
VDR-10796,HOST,COMMUNICATED_WITH,172.16.204.26,IP,PROBABLE,Firewall_Logs
VDR-11375,HOST,COMMUNICATED_WITH,172.16.195.110,IP,PROBABLE,Firewall_Logs
lpt-10853,HOST,COMMUNICATED_WITH,68.181.114.10,IP,PROBABLE,Firewall_Logs
VDR-10005,HOST,COMMUNICATED_WITH,10.92.37.0,IP,PROBABLE,Firewall_Logs
WS-10660,HOST,COMMUNICATED_WITH,163.53.4.59,IP,PROBABLE,Firewall_Logs
WS-10470,HOST,COMMUNICATED_WITH,100.23.9.74,IP,PROBABLE,Firewall_Logs
VDR-10587,HOST,COMMUNICATED_WITH,40.244.93.21,IP,PROBABLE,Firewall_Logs
VDR-11494,HOST,COMMUNICATED_WITH,192.168.166.254,IP,PROBABLE,Firewall_Logs
LPT-11488.corp.local,HOST,COMMUNICATED_WITH,192.168.147.154,IP,PROBABLE,Firewall_Logs
WS-10351,HOST,COMMUNICATED_WITH,172.16.103.9,IP,PROBABLE,Firewall_Logs
LPT-12722,HOST,COMMUNICATED_WITH,47.135.213.4,IP,PROBABLE,Firewall_Logs
vdr-12734,HOST,COMMUNICATED_WITH,63.112.245.30,IP,PROBABLE,Firewall_Logs
WS-12716,HOST,COMMUNICATED_WITH,171.253.252.28,IP,PROBABLE,Firewall_Logs
ws-12914,HOST,COMMUNICATED_WITH,10.131.211.0,IP,PROBABLE,Firewall_Logs
LPT-10171,HOST,COMMUNICATED_WITH,172.16.82.195,IP,PROBABLE,Firewall_Logs
WS-12175,HOST,COMMUNICATED_WITH,147.23.158.54,IP,PROBABLE,Firewall_Logs
VDR-11363,HOST,COMMUNICATED_WITH,127.111.245.193,IP,PROBABLE,Firewall_Logs
LPT-10548,HOST,COMMUNICATED_WITH,192.168.104.234,IP,PROBABLE,Firewall_Logs
LPT-12065,HOST,COMMUNICATED_WITH,11.23.105.165,IP,PROBABLE,Firewall_Logs
VDR_11302,HOST,COMMUNICATED_WITH,192.168.148.254,IP,PROBABLE,Firewall_Logs
VDR-11493,HOST,COMMUNICATED_WITH,172.16.221.4,IP,PROBABLE,Firewall_Logs
WS-10470,HOST,COMMUNICATED_WITH,172.16.138.61,IP,PROBABLE,Firewall_Logs
VDR-10768,HOST,COMMUNICATED_WITH,197.138.90.225,IP,PROBABLE,Firewall_Logs
WS-12224,HOST,COMMUNICATED_WITH,99.87.29.35,IP,PROBABLE,Firewall_Logs
VDR-12126,HOST,COMMUNICATED_WITH,167.103.118.42,IP,PROBABLE,Firewall_Logs
WS-10085,HOST,COMMUNICATED_WITH,172.16.16.13,IP,PROBABLE,Firewall_Logs
WS-11876.corp.local,HOST,COMMUNICATED_WITH,143.32.168.69,IP,PROBABLE,Firewall_Logs
LPT-12817,HOST,COMMUNICATED_WITH,172.16.160.40,IP,PROBABLE,Firewall_Logs
VDR-11796,HOST,COMMUNICATED_WITH,10.91.81.0,IP,PROBABLE,Firewall_Logs
LPT-12300.corp.local,HOST,COMMUNICATED_WITH,192.168.170.185,IP,PROBABLE,Firewall_Logs
LPT-11762,HOST,COMMUNICATED_WITH,116.139.113.47,IP,PROBABLE,Firewall_Logs
WS-10191,HOST,COMMUNICATED_WITH,192.168.160.128,IP,PROBABLE,Firewall_Logs
WS-11194,HOST,COMMUNICATED_WITH,16.47.19.51,IP,PROBABLE,Firewall_Logs
LPT-12227,HOST,COMMUNICATED_WITH,210.13.157.143,IP,PROBABLE,Firewall_Logs
LPT-11028,HOST,COMMUNICATED_WITH,192.168.193.113,IP,PROBABLE,Firewall_Logs
LPT-12600,HOST,COMMUNICATED_WITH,151.56.205.36,IP,PROBABLE,Firewall_Logs
VDR-11061,HOST,COMMUNICATED_WITH,189.128.12.221,IP,PROBABLE,Firewall_Logs
WS-12698,HOST,COMMUNICATED_WITH,113.215.181.52,IP,PROBABLE,Firewall_Logs
LPT-11826.corp.local,HOST,COMMUNICATED_WITH,147.61.109.122,IP,PROBABLE,Firewall_Logs
lpt-10557,HOST,COMMUNICATED_WITH,165.75.207.20,IP,PROBABLE,Firewall_Logs
WS-12594,HOST,COMMUNICATED_WITH,196.201.208.113,IP,PROBABLE,Firewall_Logs
WS-10982,HOST,COMMUNICATED_WITH,192.168.155.144,IP,PROBABLE,Firewall_Logs
WS-11450,HOST,COMMUNICATED_WITH,21.170.20.139,IP,PROBABLE,Firewall_Logs
LPT-10483.corp.local,HOST,COMMUNICATED_WITH,41.134.243.84,IP,PROBABLE,Firewall_Logs
WS-11713,HOST,COMMUNICATED_WITH,105.44.68.210,IP,PROBABLE,Firewall_Logs
WS-12846,HOST,COMMUNICATED_WITH,192.168.208.225,IP,PROBABLE,Firewall_Logs
LPT-12699,HOST,COMMUNICATED_WITH,172.16.223.210,IP,PROBABLE,Firewall_Logs
vdr-12126,HOST,COMMUNICATED_WITH,192.168.78.228,IP,PROBABLE,Firewall_Logs
vdr-12896,HOST,COMMUNICATED_WITH,192.168.73.86,IP,PROBABLE,Firewall_Logs
ws-10505,HOST,COMMUNICATED_WITH,91.70.62.163,IP,PROBABLE,Firewall_Logs
WS-12765,HOST,COMMUNICATED_WITH,172.16.92.129,IP,PROBABLE,Firewall_Logs
LPT-11263,HOST,COMMUNICATED_WITH,172.32.206.76,IP,PROBABLE,Firewall_Logs
ws-10050,HOST,COMMUNICATED_WITH,172.16.191.163,IP,PROBABLE,Firewall_Logs
ws-12531,HOST,COMMUNICATED_WITH,14.209.163.189,IP,PROBABLE,Firewall_Logs
ws-12230,HOST,COMMUNICATED_WITH,190.14.112.52,IP,PROBABLE,Firewall_Logs
ws-11795,HOST,COMMUNICATED_WITH,87.116.157.67,IP,PROBABLE,Firewall_Logs
LPT-11321.corp.local,HOST,COMMUNICATED_WITH,96.147.240.9,IP,PROBABLE,Firewall_Logs
ws-10136,HOST,COMMUNICATED_WITH,172.16.211.215,IP,PROBABLE,Firewall_Logs
ws-11089,HOST,COMMUNICATED_WITH,172.16.92.110,IP,PROBABLE,Firewall_Logs
WS-11365,HOST,COMMUNICATED_WITH,172.16.97.112,IP,PROBABLE,Firewall_Logs
WS-10694,HOST,COMMUNICATED_WITH,99.112.4.183,IP,PROBABLE,Firewall_Logs
WS-11120,HOST,COMMUNICATED_WITH,207.13.183.1,IP,PROBABLE,Firewall_Logs
vdr-11980,HOST,COMMUNICATED_WITH,67.152.96.197,IP,PROBABLE,Firewall_Logs
WS-11756.corp.local,HOST,COMMUNICATED_WITH,199.80.88.37,IP,PROBABLE,Firewall_Logs
VDR-10388,HOST,COMMUNICATED_WITH,206.151.26.218,IP,PROBABLE,Firewall_Logs
LPT-12615,HOST,COMMUNICATED_WITH,29.5.70.66,IP,PROBABLE,Firewall_Logs
lpt-11506,HOST,COMMUNICATED_WITH,197.242.223.198,IP,PROBABLE,Firewall_Logs
LPT_10654,HOST,COMMUNICATED_WITH,180.17.24.109,IP,PROBABLE,Firewall_Logs
LPT-12171.corp.local,HOST,COMMUNICATED_WITH,118.107.130.240,IP,PROBABLE,Firewall_Logs
LPT-11693,HOST,COMMUNICATED_WITH,125.172.63.206,IP,PROBABLE,Firewall_Logs
LPT_11300,HOST,COMMUNICATED_WITH,13.147.87.239,IP,PROBABLE,Firewall_Logs
ws-10574,HOST,COMMUNICATED_WITH,101.26.19.219,IP,PROBABLE,Firewall_Logs
lpt-11054,HOST,COMMUNICATED_WITH,140.124.110.155,IP,PROBABLE,Firewall_Logs
WS-10470,HOST,COMMUNICATED_WITH,40.95.14.2,IP,PROBABLE,Firewall_Logs
LPT-10423,HOST,COMMUNICATED_WITH,192.168.204.181,IP,PROBABLE,Firewall_Logs
VDR-12030,HOST,COMMUNICATED_WITH,27.136.83.35,IP,PROBABLE,Firewall_Logs
VDR-12145,HOST,COMMUNICATED_WITH,217.135.104.31,IP,PROBABLE,Firewall_Logs
VDR-11774,HOST,COMMUNICATED_WITH,134.189.212.151,IP,PROBABLE,Firewall_Logs
ws-10982,HOST,COMMUNICATED_WITH,172.16.132.165,IP,PROBABLE,Firewall_Logs
VDR-10977.corp.local,HOST,COMMUNICATED_WITH,16.180.160.118,IP,PROBABLE,Firewall_Logs
LPT-10403,HOST,COMMUNICATED_WITH,192.168.145.55,IP,PROBABLE,Firewall_Logs
VDR-11746,HOST,COMMUNICATED_WITH,24.253.219.34,IP,PROBABLE,Firewall_Logs
VDR-11752.corp.local,HOST,COMMUNICATED_WITH,72.127.128.165,IP,PROBABLE,Firewall_Logs
VDR-12613,HOST,COMMUNICATED_WITH,200.110.110.201,IP,PROBABLE,Firewall_Logs
LPT-10176,HOST,COMMUNICATED_WITH,136.17.113.3,IP,PROBABLE,Firewall_Logs
WS-12694,HOST,COMMUNICATED_WITH,29.97.140.172,IP,PROBABLE,Firewall_Logs
