node_id,node_type,label,department,status,source_dataset,source_record_id
SEQ-HST-1658,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1658
SEQ-HST-1659,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1659
SEQ-HST-1660,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1660
SEQ-HST-1661,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1661
SEQ-HST-1662,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1662
SEQ-HST-1663,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1663
SEQ-HST-1664,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1664
SEQ-HST-1665,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1665
SEQ-HST-1666,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1666
SEQ-HST-1667,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1667
SEQ-HST-1668,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1668
SEQ-HST-1669,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1669
SEQ-HST-1670,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1670
SEQ-HST-1671,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1671
SEQ-HST-1672,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1672
SEQ-HST-1673,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1673
SEQ-HST-1674,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1674
SEQ-HST-1675,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1675
SEQ-HST-1676,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1676
SEQ-HST-1677,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1677
SEQ-HST-1678,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1678
SEQ-HST-1679,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1679
SEQ-HST-1680,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1680
SEQ-HST-1681,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1681
SEQ-HST-1682,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1682
SEQ-HST-1683,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1683
SEQ-HST-1684,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1684
SEQ-HST-1685,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1685
SEQ-HST-1686,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1686
SEQ-HST-1687,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1687
SEQ-HST-1688,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1688
SEQ-HST-1689,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1689
SEQ-HST-1690,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1690
SEQ-HST-1691,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1691
SEQ-HST-1692,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1692
SEQ-HST-1693,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1693
SEQ-HST-1694,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1694
SEQ-HST-1695,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1695
SEQ-HST-1696,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1696
SEQ-HST-1697,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1697
SEQ-HST-1698,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1698
SEQ-HST-1699,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1699
SEQ-HST-1700,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1700
SEQ-HST-1701,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1701
SEQ-HST-1702,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1702
SEQ-HST-1703,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1703
SEQ-HST-1704,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1704
SEQ-HST-1705,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1705
SEQ-HST-1706,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1706
SEQ-HST-1707,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1707
SEQ-HST-1708,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1708
SEQ-HST-1709,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1709
SEQ-HST-1710,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1710
SEQ-HST-1711,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1711
SEQ-HST-1712,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1712
SEQ-HST-1713,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1713
SEQ-HST-1714,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1714
SEQ-HST-1715,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1715
SEQ-HST-1716,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1716
SEQ-HST-1717,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1717
SEQ-HST-1718,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1718
SEQ-HST-1719,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1719
SEQ-HST-1720,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1720
SEQ-HST-1721,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1721
SEQ-HST-1722,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1722
SEQ-HST-1723,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1723
SEQ-HST-1724,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1724
SEQ-HST-1725,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1725
SEQ-HST-1726,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1726
SEQ-HST-1727,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1727
SEQ-HST-1728,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1728
SEQ-HST-1729,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1729
SEQ-HST-1730,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1730
SEQ-HST-1731,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 90.0),Unknown,Detected,temporal_sequences,SEQ-HST-1731
SEQ-HST-1732,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1732
SEQ-HST-1733,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1733
SEQ-HST-1734,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1734
SEQ-HST-1735,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1735
SEQ-HST-1736,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1736
SEQ-HST-1737,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1737
SEQ-HST-1738,TEMPORAL_SEQUENCE,CROSS_SOURCE_HOST_CHAIN (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1738
SEQ-HST-1739,TEMPORAL_SEQUENCE,FIREWALL_DENY_TO_ENDPOINT_ALERT (Strength: 100.0),Unknown,Detected,temporal_sequences,SEQ-HST-1739
SEQ-HST-1740,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1740
SEQ-HST-1741,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1741
SEQ-HST-1742,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1742
SEQ-HST-1743,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1743
SEQ-HST-1744,TEMPORAL_SEQUENCE,HOST_ACTIVITY_SEQUENCE (Strength: 75.0),Unknown,Detected,temporal_sequences,SEQ-HST-1744
IAM00008974,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Compliance,High,IAM,IAM00008974
IAM00017969,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,High,IAM,IAM00017969
IAM00015700,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,High,IAM,IAM00015700
IAM00016756,EVENT,AUTHENTICATION: OTHER,Legal,High,IAM,IAM00016756
IAM00009357,EVENT,AUTHENTICATION: LOGIN_FAILED,Legal,Medium,IAM,IAM00009357
IAM00014775,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Operations,Info,IAM,IAM00014775
IAM00004189,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Low,IAM,IAM00004189
IAM00006152,EVENT,AUTHENTICATION: LOGIN_FAILED,Supply Chain,High,IAM,IAM00006152
IAM00007817,EVENT,AUTHENTICATION: LOGIN_FAILED,R&D,Info,IAM,IAM00007817
IAM00019438,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,Medium,IAM,IAM00019438
IAM00019877,EVENT,AUTHENTICATION: LOGIN_FAILED,Marketing,Info,IAM,IAM00019877
IAM00010429,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Operations,High,IAM,IAM00010429
IAM00019043,EVENT,AUTHENTICATION: LOGIN_FAILED,Sales,Medium,IAM,IAM00019043
IAM00012228,EVENT,AUTHENTICATION: OTHER,Procurement,Medium,IAM,IAM00012228
IAM00018081,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,High,IAM,IAM00018081
IAM00015178,EVENT,AUTHENTICATION: LOGIN_FAILED,Procurement,Medium,IAM,IAM00015178
IAM00001123,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,High,IAM,IAM00001123
IAM00008713,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Info,IAM,IAM00008713
IAM00007968,EVENT,AUTHENTICATION: LOGIN_FAILED,Human Resources,High,IAM,IAM00007968
IAM00000908,EVENT,AUTHENTICATION: LOGIN_FAILED,Brand,Low,IAM,IAM00000908
IAM00013125,EVENT,AUTHENTICATION: OTHER,Legal,Low,IAM,IAM00013125
IAM00014481,EVENT,AUTHENTICATION: LOGIN_FAILED,Call Center,Info,IAM,IAM00014481
IAM00001695,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Medium,IAM,IAM00001695
IAM00008500,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Brand,High,IAM,IAM00008500
IAM00016398,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Procurement,High,IAM,IAM00016398
IAM00006344,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,High,IAM,IAM00006344
IAM00019876,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Finance,Medium,IAM,IAM00019876
IAM00016832,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Supply Chain,High,IAM,IAM00016832
IAM00017893,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Medium,IAM,IAM00017893
IAM00011019,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Marketing,Info,IAM,IAM00011019
IAM00002644,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,Info,IAM,IAM00002644
IAM00018557,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Low,IAM,IAM00018557
IAM00000277,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,High,IAM,IAM00000277
IAM00000759,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Supply Chain,Info,IAM,IAM00000759
IAM00004991,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Low,IAM,IAM00004991
IAM00003438,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Medium,IAM,IAM00003438
IAM00000401,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Finance,Low,IAM,IAM00000401
IAM00017849,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Sales,Medium,IAM,IAM00017849
IAM00010888,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,High,IAM,IAM00010888
IAM00005264,EVENT,AUTHENTICATION: LOGIN_FAILED,Supply Chain,High,IAM,IAM00005264
IAM00013994,EVENT,AUTHENTICATION: LOGIN_FAILED,Innovation,High,IAM,IAM00013994
IAM00019608,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Low,IAM,IAM00019608
IAM00004561,EVENT,AUTHENTICATION: LOGIN_SUCCESS,R&D,High,IAM,IAM00004561
IAM00000365,EVENT,AUTHENTICATION: LOGIN_FAILED,Call Center,Low,IAM,IAM00000365
IAM00000883,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,Medium,IAM,IAM00000883
IAM00005465,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Operations,Medium,IAM,IAM00005465
IAM00010074,EVENT,AUTHENTICATION: LOGIN_SUCCESS,R&D,High,IAM,IAM00010074
IAM00006398,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Legal,Info,IAM,IAM00006398
IAM00007012,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Medium,IAM,IAM00007012
IAM00014128,EVENT,AUTHENTICATION: LOGIN_SUCCESS,R&D,High,IAM,IAM00014128
IAM00003459,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Sales,Info,IAM,IAM00003459
IAM00014663,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT Support,Info,IAM,IAM00014663
IAM00014377,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,High,IAM,IAM00014377
IAM00004374,EVENT,AUTHENTICATION: OTHER,Marketing,Low,IAM,IAM00004374
IAM00015556,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Medium,IAM,IAM00015556
IAM00008339,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Marketing,Low,IAM,IAM00008339
IAM00015981,EVENT,AUTHENTICATION: LOGIN_FAILED,Sales,Low,IAM,IAM00015981
IAM00016222,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Low,IAM,IAM00016222
IAM00008614,EVENT,AUTHENTICATION: OTHER,Marketing,High,IAM,IAM00008614
IAM00019041,EVENT,AUTHENTICATION: LOGIN_FAILED,Human Resources,Medium,IAM,IAM00019041
IAM00016213,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Finance,High,IAM,IAM00016213
IAM00013290,EVENT,AUTHENTICATION: OTHER,Unknown,Medium,IAM,IAM00013290
IAM00019419,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,High,IAM,IAM00019419
IAM00005379,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,Info,IAM,IAM00005379
IAM00012904,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Low,IAM,IAM00012904
IAM00000582,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,Info,IAM,IAM00000582
IAM00019344,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,High,IAM,IAM00019344
IAM00015925,EVENT,AUTHENTICATION: LOGIN_FAILED,Sales,High,IAM,IAM00015925
IAM00006142,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Medium,IAM,IAM00006142
IAM00009370,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Marketing,Low,IAM,IAM00009370
IAM00000213,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Medium,IAM,IAM00000213
IAM00008999,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Info,IAM,IAM00008999
IAM00016908,EVENT,AUTHENTICATION: OTHER,Legal,Low,IAM,IAM00016908
IAM00003394,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Supply Chain,High,IAM,IAM00003394
IAM00003763,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Procurement,Medium,IAM,IAM00003763
IAM00016155,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Low,IAM,IAM00016155
IAM00011170,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,Medium,IAM,IAM00011170
IAM00009429,EVENT,AUTHENTICATION: LOGIN_FAILED,Finance,Medium,IAM,IAM00009429
IAM00010398,EVENT,AUTHENTICATION: LOGIN_FAILED,Human Resources,Low,IAM,IAM00010398
IAM00007301,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Marketing,High,IAM,IAM00007301
IAM00016325,EVENT,AUTHENTICATION: LOGIN_FAILED,Human Resources,Low,IAM,IAM00016325
IAM00001033,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Supply Chain,Info,IAM,IAM00001033
IAM00000157,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,High,IAM,IAM00000157
IAM00007419,EVENT,AUTHENTICATION: LOGIN_FAILED,Customer Support,Low,IAM,IAM00007419
IAM00010497,EVENT,AUTHENTICATION: LOGIN_FAILED,R&D,High,IAM,IAM00010497
IAM00016239,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Customer Support,Info,IAM,IAM00016239
IAM00018740,EVENT,AUTHENTICATION: LOGIN_SUCCESS,R&D,Low,IAM,IAM00018740
IAM00016326,EVENT,AUTHENTICATION: LOGIN_FAILED,Marketing,Low,IAM,IAM00016326
IAM00011419,EVENT,AUTHENTICATION: OTHER,Human Resources,Medium,IAM,IAM00011419
IAM00010772,EVENT,AUTHENTICATION: LOGIN_FAILED,Sales,Medium,IAM,IAM00010772
IAM00009085,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,High,IAM,IAM00009085
IAM00009746,EVENT,AUTHENTICATION: LOGIN_FAILED,IT,High,IAM,IAM00009746
IAM00013526,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,Low,IAM,IAM00013526
IAM00015649,EVENT,AUTHENTICATION: LOGIN_FAILED,Sales,Low,IAM,IAM00015649
IAM00004008,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Low,IAM,IAM00004008
IAM00002207,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Info,IAM,IAM00002207
IAM00006711,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Operations,High,IAM,IAM00006711
IAM00009398,EVENT,AUTHENTICATION: OTHER,Operations,Medium,IAM,IAM00009398
IAM00012268,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Sales,High,IAM,IAM00012268
IAM00003544,EVENT,AUTHENTICATION: LOGIN_FAILED,Procurement,Medium,IAM,IAM00003544
IAM00016535,EVENT,AUTHENTICATION: LOGIN_FAILED,Marketing,Low,IAM,IAM00016535
IAM00010319,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Low,IAM,IAM00010319
IAM00007409,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Support,Low,IAM,IAM00007409
IAM00012194,EVENT,AUTHENTICATION: LOGIN_FAILED,IT,High,IAM,IAM00012194
IAM00018701,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Low,IAM,IAM00018701
IAM00013939,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,High,IAM,IAM00013939
IAM00008498,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT Support,High,IAM,IAM00008498
IAM00010607,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Finance,Info,IAM,IAM00010607
IAM00014355,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Medium,IAM,IAM00014355
IAM00000446,EVENT,AUTHENTICATION: LOGIN_FAILED,IT,Info,IAM,IAM00000446
IAM00000697,EVENT,AUTHENTICATION: OTHER,Finance,High,IAM,IAM00000697
IAM00006570,EVENT,AUTHENTICATION: LOGIN_FAILED,Human Resources,Medium,IAM,IAM00006570
IAM00003891,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Legal,Medium,IAM,IAM00003891
IAM00003044,EVENT,AUTHENTICATION: LOGIN_SUCCESS,R&D,Medium,IAM,IAM00003044
IAM00012467,EVENT,AUTHENTICATION: LOGIN_FAILED,Operations,Medium,IAM,IAM00012467
IAM00016256,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Unknown,Low,IAM,IAM00016256
IAM00019549,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Finance,Medium,IAM,IAM00019549
IAM00011225,EVENT,AUTHENTICATION: LOGIN_SUCCESS,IT,Medium,IAM,IAM00011225
IAM00005537,EVENT,AUTHENTICATION: LOGIN_SUCCESS,R&D,Medium,IAM,IAM00005537
IAM00005730,EVENT,AUTHENTICATION: LOGIN_FAILED,Unknown,Medium,IAM,IAM00005730
IAM00005565,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Human Resources,Info,IAM,IAM00005565
IAM00002079,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Procurement,Medium,IAM,IAM00002079
IAM00007021,EVENT,AUTHENTICATION: OTHER,Unknown,Info,IAM,IAM00007021
IAM00013532,EVENT,AUTHENTICATION: LOGIN_FAILED,IT,High,IAM,IAM00013532
IAM00007826,EVENT,AUTHENTICATION: LOGIN_SUCCESS,Brand,Medium,IAM,IAM00007826
