event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location
IAM00013324,2026-09-03 09:43:04,EMP12965,ijaya.narasimhan36,IT,login_failed,Certificate,Unknown,LPT-12965,DEV86953,Unknown,True,OTP expired,82.0,Maharashtra
IAM00003020,2026-08-26 00:00:00,EMP12678,Unknown,Procurement,login_success,Certificate,192.168.109.200,VDR-12678,DEV88793,SID381328,True,Not Applicable,37.0,Delhi
IAM00006770,2026-08-17 00:00:00,EMP10746,oviya.acharya25,Human Resources,login_success,Password,Unknown,WS-10746,DEV75210,Unknown,True,Not Applicable,96.0,Punjab
IAM00005506,2026-08-14 00:09:00,EMP12505,radhika.bath93,Procurement,login_failed,Password,Unknown,LPT-12505,DEV68365,Unknown,True,bad token,88.0,remote
IAM00012609,2026-10-08 00:00:00,EMP11550,gabriel.mukhopadhyay95,Marketing,login_failed,otp,Unknown,WS-11550,DEV30641,Unknown,False,bad token,88.0,ind
IAM00000640,2026-08-18 23:33:28,EMP11378,chasmum.sachdeva79,Legal,login_success,SSO,Unknown,VDR-11378,DEV55705,SID257345,True,Not Applicable,2.0,Unknown
IAM00012950,2026-08-06 01:13:55,EMP12202,upma.kohli12,Marketing,login_success,Certificate,192.168.74.53,LPT-12202,DEV82487,Unknown,True,Not Applicable,26.0,Punjab
IAM00008264,Unknown,EMP11989,jonathan.bail46,Customer Support,login_failed,Certificate,45.135.8.209,VDR-11989,DEV44870,SID746723,False,Unknown,21.0,DL
IAM00015689,2026-08-05 16:58:44,EMP12879,NIRJA.MANI53,Unknown,login_failed,SSO,Unknown,WS-12879,DEV45098,Unknown,False,invalid credentials,75.0,Unknown
IAM00004440,2026-09-02 18:34:46,EMP11190,YUVRAJ.MISTRY78,Customer Support,login_success,Certificate,Unknown,LPT-11190,DEV54436,SID171819,True,Not Applicable,15.0,ind
IAM00011409,2026-08-14 00:00:00,EMP11463,widisha.hari94,IT,login_success,Biometric,172.16.135.115,WS-11463,DEV42588,SID202015,True,Not Applicable,69.0,UNKNOWN
IAM00015611,2026-08-26 07:26:26,EMP11415,nihal.varkey79,Finance,other,Biometric,192.168.36.87,Unknown,DEV10032,Unknown,True,Not Applicable,55.0,Punjab
IAM00015775,2026-08-19 23:19:51,EMP10408,Unknown,Procurement,login_success,Password,172.16.240.46,WS-10408,DEV24748,SID910795,True,Not Applicable,45.0,remote
IAM00001805,2026-09-02 21:33:44,EMP12776,abeer.bhatt30,IT Support,login_failed,Biometric,Unknown,VDR-12776,Unknown,SID655920,False,Unknown,62.0,Unknown
IAM00003596,Unknown,EMP11547,ryan.rau52,Human Resources,login_success,SSO,172.16.129.102,WS-11547,DEV18559,SID544620,False,Not Applicable,10.0,remote
IAM00002599,2026-08-31 09:07:54,EMP11400,vrishti.nadig44,Finance,login_success,Certificate,Unknown,VDR-11400,DEV84096,SID975426,True,Not Applicable,50.0,ind
IAM00013761,2026-08-09 06:26:33,EMP12110,sai.srinivas91,Unknown,login_success,SSO,Unknown,LPT-12110,Unknown,SID665488,True,Not Applicable,59.0,IN
IAM00012588,2026-08-08 06:21:30,EMP10581,nidra.agate60,IT,login_success,MFA,Unknown,LPT-10581,DEV17345,SID284726,True,Not Applicable,9.0,Unknown
IAM00019749,Unknown,EMP11360,osha.dutta17,Customer Support,login_success,Password,Unknown,Unknown,Unknown,Unknown,True,Not Applicable,68.0,remote
IAM00008503,2026-08-15 19:10:43,EMP12425,jeet.rajagopalan64,Unknown,login_success,Password,Unknown,LPT-12425,Unknown,Unknown,True,Not Applicable,94.0,ind
IAM00019328,2026-09-05 14:30:54,EMP11360,OSHA.DUTTA17,Customer Support,login_success,Certificate,132.187.160.187,WS-11360,DEV56447,SID561599,True,Not Applicable,44.0,Delhi
IAM00009522,2026-08-05 00:00:00,EMP11807,waida.rai24,Sales,login_failed,SSO,Unknown,LPT-11807,DEV45695,SID-397132,True,MFA failed,10.0,Delhi
IAM00008001,2026-09-02 15:40:52,EMP11005,xalak.gill58,Unknown,login_success,SSO,Unknown,LPT-11005,DEV85695,Unknown,True,Not Applicable,82.0,Maharashtra
IAM00004147,2026-11-08 00:00:00,EMP12418,warda.dua80,Marketing,login_failed,Biometric,Unknown,WS-12418,DEV59411,Unknown,False,bad token,67.0,Punjab
IAM00004718,2026-04-09 13:24:00,EMP12417,harinakshi.loyal52,Sales,login_success,otp,172.16.88.89,WS-12417,Unknown,SID569776,False,Not Applicable,65.0,PB
IAM00019029,2026-09-06 01:02:44,EMP10472,aryan.gour66,Marketing,login_failed,Certificate,Unknown,WS-10472,DEV82559,SID132777,True,expired password,50.0,DL
IAM00008485,2026-08-16 22:58:39,EMP12311,vasatika.vig48,Unknown,login_success,SSO,Unknown,WS-12311,Unknown,SID557260,True,Not Applicable,74.0,Maharashtra
IAM00013497,2026-08-08 00:00:00,EMP12414,ishani.bava73,Finance,login_success,Biometric,Unknown,LPT-12414,Unknown,SID508355,True,Not Applicable,40.0,Unknown
IAM00014801,2026-08-25 04:36:00,EMP10299,anmol_bhatt26,Procurement,login_failed,SSO,149.148.150.156,VDR-10299,Unknown,SID-850497,True,wrong_password,89.0,remote
IAM00000100,2026-08-16 04:01:00,EMP10289,jonathan.narayanan92,Human Resources,login_success,MFA,172.16.186.77,LPT-10289,DEV59807,SID349479,True,Not Applicable,81.0,Punjab
IAM00001916,2026-08-01 17:07:07,EMP10180,bhavika.subramanian78,Customer Support,login_success,SSO,Unknown,WS-10180,DEV41147,SID642569,True,Not Applicable,38.0,IN
IAM00004594,2026-05-09 10:34:00,EMP12650,hemal.sarin58,IT,login_failed,otp,24.147.213.4,VDR-12650,DEV70735,Unknown,True,wrong_password,99.0,PB
IAM00003467,2026-08-19 22:28:00,EMP12811,forum.kala10,Unknown,login_success,Certificate,Unknown,Unknown,DEV41965,SID755215,True,Not Applicable,28.0,PB
IAM00008072,2026-08-17 00:00:00,EMP11801,ekiya.jaggi5,Unknown,login_success,Biometric,Unknown,LPT-11801,DEV21792,SID607254,True,Not Applicable,84.0,ind
IAM00018464,Unknown,EMP11551,pavani.choudhary20,Finance,other,MFA,192.168.73.59,LPT-11551,DEV13929,Unknown,False,Not Applicable,50.0,Unknown
IAM00003915,2026-08-23 14:18:51,EMP11411,zaid.raval52,Marketing,login_failed,Password,Unknown,VDR-11411,Unknown,Unknown,False,invalid credentials,50.0,PB
IAM00015155,2026-08-23 00:00:00,EMP10637,hitesh.shroff73,Procurement,login_success,Biometric,Unknown,LPT-10637,DEV40266,SID890175,True,Not Applicable,16.0,DL
IAM00017832,Unknown,EMP10846,pratyush.balay57,Compliance,login_failed,SSO,97.20.231.24,Unknown,DEV17330,Unknown,False,unknown user,19.0,Delhi
IAM00002434,2026-08-23 22:47:00,EMP11919,aachal.tara39,Compliance,login_success,Password,83.170.89.160,LPT-11919,Unknown,SID102071,True,Not Applicable,50.0,Unknown
IAM00006328,2026-08-11 05:21:30,EMP12592,saanvi.kalita43,Sales,other,Biometric,Unknown,WS-12592,DEV92040,Unknown,True,Not Applicable,14.0,ind
IAM00014641,2026-08-27 04:27:25,EMP10044,gopal.lala36,Human Resources,login_success,Biometric,192.168.119.110,VDR-10044,DEV76768,SID994895,True,Not Applicable,22.0,Delhi
IAM00008879,2026-07-08 16:05:00,EMP11828,maanas.madan34,Innovation,login_failed,Biometric,172.16.147.194,WS-11828,DEV31706,Unknown,True,timeout,94.0,DL
IAM00019149,2026-08-03 11:39:38,EMP10648,TRIPTI.KARPE21,Unknown,login_success,Password,172.16.125.33,VDR-10648,DEV68903,SID703379,True,Not Applicable,45.0,Unknown
IAM00002727,2026-08-25 18:06:55,EMP12111,CHATRESH.KRISH60,Unknown,login_failed,MFA,192.168.66.72,LPT-12111,DEV47712,Unknown,True,MFA failed,76.0,DL
IAM00010987,2026-08-23 06:24:00,EMP10582,charan.deshmukh24,Unknown,other,Certificate,Unknown,WS-10582,DEV11653,Unknown,True,Not Applicable,38.0,Unknown
IAM00014302,2026-08-20 00:00:00,EMP10568,mekhala.nadig40,Sales,login_success,Password,Unknown,WS-10568,DEV68085,Unknown,False,Not Applicable,1.0,PB
IAM00011055,2026-08-18 00:00:00,EMP12848,mekhala.singhal56,Finance,login_failed,MFA,Unknown,WS-12848,DEV71268,Unknown,True,expired password,50.0,Delhi
IAM00003452,2026-09-07 02:01:21,EMP12504,jatin.das11,Unknown,login_success,Biometric,Unknown,LPT-12504,DEV12970,SID669308,True,Not Applicable,88.0,Maharashtra
IAM00017255,2026-08-24 19:56:01,EMP10364,BRIJESH.GOLLA51,Human Resources,login_failed,otp,192.168.201.11,LPT-10364,DEV67014,SID711073,False,unknown user,24.0,Unknown
IAM00001605,2026-10-08 06:41:00,EMP11634,xavier_thaker63,Marketing,login_failed,Certificate,172.16.243.122,VDR-11634,DEV61834,SID710387,True,timeout,30.0,Maharashtra
IAM00001600,2026-05-09 00:00:00,EMP12997,NAKSH.BAL73,Customer Support,login_success,Certificate,172.16.46.160,VDR-12997,Unknown,SID253205,True,Not Applicable,54.0,DL
IAM00007026,Unknown,EMP12927,quincy.toor85,Marketing,login_success,MFA,Unknown,LPT-12927,DEV39706,SID807901,True,Not Applicable,25.0,Delhi
IAM00011550,2026-08-21 21:59:00,EMP12555,fitan.dada61,Legal,login_failed,otp,Unknown,WS-12555,DEV88994,SID276087,True,bad token,80.0,Unknown
IAM00019614,Unknown,EMP10985,maanas.nori15,Finance,login_success,SSO,192.168.175.180,LPT-10985,DEV92750,SID106976,True,Not Applicable,14.0,Unknown
IAM00008791,Unknown,EMP11975,turvi_munshi25,Unknown,login_success,Password,Unknown,WS-11975,DEV97439,SID574363,True,Not Applicable,58.0,PB
IAM00009476,2026-09-04 14:18:34,EMP11098,RAJESHRI.UPPAL5,Human Resources,login_failed,MFA,47.171.121.169,WS-11098,DEV57652,SID561154,False,Unknown,5.0,Maharashtra
IAM00012333,2026-08-04 09:51:59,EMP12113,akshay.dugal56,Finance,other,Biometric,192.168.102.223,VDR-12113,DEV98652,Unknown,True,Not Applicable,13.0,PB
IAM00000390,2026-08-22 00:00:00,EMP12999,girik.upadhyay76,Unknown,login_success,Certificate,Unknown,WS-12999,DEV96003,SID408907,True,Not Applicable,53.0,ind
IAM00006453,2026-06-08 02:23:00,EMP11564,ikbal_bumb44,Unknown,login_failed,MFA,172.16.232.142,WS-11564,DEV73878,Unknown,False,wrong_password,62.0,Unknown
IAM00019319,2026-08-28 00:00:00,EMP10530,indali.toor53,Unknown,login_success,Certificate,Unknown,WS-10530,DEV95403,SID711285,False,Not Applicable,38.0,Unknown
IAM00000265,Unknown,EMP10447,tristan.nazareth15,Procurement,login_success,Biometric,172.16.120.88,LPT-10447,DEV77070,SID983379,False,Not Applicable,5.0,ind
IAM00012946,2026-03-09 02:38:00,EMP10800,naveen.bains15,Finance,login_failed,MFA,Unknown,WS-10800,DEV50838,SID656511,True,MFA failed,71.0,India
IAM00010982,2026-09-07 10:11:23,EMP10674,tripti.iyengar15,IT,login_failed,MFA,Unknown,VDR-10674,DEV87894,Unknown,True,OTP expired,38.0,ind
IAM00000216,2026-08-20 20:22:50,EMP12418,warda.dua80,Marketing,login_failed,MFA,172.16.79.42,WS-12418,DEV59411,Unknown,True,MFA failed,7.0,remote
IAM00003612,2026-03-09 00:00:00,EMP11602,ekavir.nigam18,Operations,login_success,otp,Unknown,VDR-11602,Unknown,SID598577,True,Not Applicable,67.0,Delhi
IAM00013256,2026-09-08 09:22:49,EMP11050,RADHIKA.UPPAL16,Legal,login_success,SSO,192.168.159.196,LPT-11050,DEV67186,SID399676,True,Not Applicable,4.0,ind
IAM00007131,2026-06-09 00:00:00,EMP10898,udyati.sagar51,IT,login_success,MFA,Unknown,LPT-10898,DEV92629,Unknown,True,Not Applicable,44.0,IN
IAM00005017,2026-08-22 04:06:17,EMP10304,tanay.bandi97,Operations,other,otp,121.162.144.165,LPT-10304,DEV22924,Unknown,True,Not Applicable,50.0,Punjab
IAM00009704,2026-08-28 00:00:00,EMP12113,akshay.dugal56,Finance,login_success,MFA,172.16.173.142,VDR-12113,DEV98652,SID219722,True,Not Applicable,34.0,IN
IAM00004911,Unknown,EMP10478,aachal.mani50,Sales,login_success,MFA,Unknown,VDR-10478,Unknown,SID920796,False,Not Applicable,32.0,Punjab
IAM00006568,2026-08-08 13:17:00,EMP12115,omaja.peri26,Supply Chain,login_success,Password,72.34.147.142,Unknown,DEV43321,Unknown,True,Not Applicable,84.0,Unknown
IAM00018355,2026-08-08 00:00:00,EMP12738,DEVIKA.BHARGAVA75,Procurement,other,SSO,146.19.6.136,VDR-12738,DEV90702,Unknown,True,Not Applicable,11.0,UNKNOWN
IAM00005483,2026-09-07 10:30:14,EMP11039,vritti.khalsa6,Unknown,login_failed,otp,10.151.122.0,WS-11039,DEV13105,Unknown,False,MFA failed,7.0,Maharashtra
IAM00005821,2026-08-15 00:00:00,EMP11509,deepa.keer12,Sales,login_success,Certificate,Unknown,VDR-11509,DEV49683,SID126986,True,Not Applicable,12.0,Maharashtra
IAM00000862,2026-08-19 23:26:37,EMP11192,vamakshi.divan13,IT,login_failed,otp,Unknown,WS-11192,DEV81714,Unknown,False,Unknown,80.0,Unknown
IAM00000854,2026-08-06 16:28:12,EMP10063,ira.tara4,Human Resources,login_failed,MFA,113.46.188.105,WS-10063,Unknown,Unknown,False,account locked,77.0,Unknown
IAM00009597,2026-09-09 13:55:00,EMP12566,upadhriti.wason26,R&D,login_success,MFA,166.226.237.197,LPT-12566,DEV57091,SID689471,True,Not Applicable,50.0,remote
IAM00011737,2026-08-02 15:52:14,EMP11073,rachit_shanker56,IT,login_success,Certificate,172.16.182.105,WS-11073,DEV46747,SID866267,True,Not Applicable,50.0,DL
IAM00018363,2026-08-02 01:30:51,EMP10926,Unknown,Supply Chain,login_success,SSO,Unknown,WS-10926,DEV78113,Unknown,True,Not Applicable,62.0,India
IAM00011386,2026-08-17 09:07:00,EMP12334,bahadurjit.sridhar62,Unknown,other,MFA,Unknown,WS-12334,DEV27173,Unknown,True,Not Applicable,16.0,remote
IAM00008328,2026-08-30 04:16:33,EMP12776,abeer.bhatt30,IT,login_success,Biometric,90.186.128.49,VDR-12776,Unknown,SID971284,True,Not Applicable,45.0,Unknown
IAM00019499,2026-08-18 13:27:35,EMP11916,CHANDRAN.BATTA95,Human Resources,login_success,Password,192.168.56.201,VDR-11916,DEV46078,Unknown,True,Not Applicable,71.0,India
IAM00006686,2026-08-13 00:00:00,EMP10472,aryan.gour66,Marketing,login_success,Password,Unknown,WS-10472,DEV82559,SID995816,False,Not Applicable,42.0,Delhi
IAM00006469,Unknown,EMP12790,chaman.acharya41,Human Resources,login_success,Biometric,Unknown,WS-12790,DEV64203,Unknown,False,Not Applicable,2.0,Unknown
IAM00007863,Unknown,EMP10555,VRISHTI.LALA52,Brand,login_success,Certificate,Unknown,VDR-10555,DEV27188,Unknown,True,Not Applicable,53.0,UNKNOWN
IAM00014915,2026-03-08 07:49:00,EMP10691,joshua.viswanathan97,Unknown,login_success,Password,Unknown,LPT-10691,DEV69372,Unknown,True,Not Applicable,30.0,Punjab
IAM00007132,2026-08-11 18:57:23,EMP10583,peter.johal99,R&D,login_success,Password,Unknown,LPT-10583,DEV36106,SID951918,False,Not Applicable,50.0,Punjab
IAM00001466,2026-08-22 18:27:12,EMP11005,Unknown,Customer Support,login_success,Biometric,Unknown,Unknown,DEV85695,SID830904,False,Not Applicable,95.0,India
IAM00017465,Unknown,EMP12733,nilima.basak27,Unknown,login_success,Biometric,Unknown,WS-12733,Unknown,SID944972,True,Not Applicable,83.0,Punjab
IAM00007424,2026-09-09 08:32:47,EMP12588,raksha.gokhale23,Unknown,login_success,Certificate,Unknown,VDR-12588,DEV92201,SID840958,True,Not Applicable,76.0,Unknown
IAM00019475,2026-08-13 12:01:16,EMP11349,widisha.basak76,IT Support,login_failed,Certificate,192.168.83.224,LPT-11349,DEV51039,SID204989,True,wrong_password,50.0,Unknown
IAM00009544,Unknown,EMP12145,EKANTA.GANGULY29,Unknown,login_success,Password,Unknown,VDR-12145,DEV75773,Unknown,False,Not Applicable,49.0,Punjab
IAM00018497,Unknown,EMP11164,laksh_swamy43,Unknown,login_success,MFA,10.3.237.0,LPT-11164,DEV89233,SID879552,True,Not Applicable,43.0,DL
IAM00006014,2026-09-01 18:47:01,EMP12442,darpan.singhal60,Procurement,login_success,Biometric,83.193.170.122,WS-12442,DEV52646,Unknown,True,Not Applicable,50.0,remote
IAM00002695,2026-08-04 10:46:38,EMP11993,yashodhara.baria35,IT,login_success,Certificate,Unknown,LPT-11993,DEV72707,SID306750,True,Not Applicable,14.0,Maharashtra
IAM00012879,2026-08-15 22:46:03,EMP10957,gautami.chaudhry72,R&D,login_success,otp,Unknown,LPT-10957,DEV95078,Unknown,False,Not Applicable,44.0,Maharashtra
IAM00018653,2026-08-07 14:17:51,EMP11360,OSHA.DUTTA17,Customer Support,login_failed,MFA,Unknown,WS-11360,DEV56447,Unknown,False,bad token,99.0,ind
IAM00013015,2026-08-28 20:52:35,EMP12418,warda.dua80,Marketing,login_success,Password,Unknown,WS-12418,Unknown,SID720517,True,Not Applicable,1.0,Maharashtra
IAM00016612,2026-08-06 10:14:20,EMP10849,widisha.konda86,Sales,other,SSO,Unknown,WS-10849,DEV50536,Unknown,False,Not Applicable,95.0,PB
IAM00016870,2026-08-13 04:05:22,EMP12484,aahana.seth4,Sales,login_success,Biometric,Unknown,VDR-12484,DEV38543,SID887470,True,Not Applicable,46.0,remote
IAM00007926,2026-08-20 17:03:31,EMP12144,krishna.gala53,Marketing,login_failed,MFA,Unknown,LPT-12144,DEV10044,Unknown,False,OTP expired,55.0,Punjab
IAM00005089,2026-08-04 04:34:04,EMP10296,osha.kapur39,Unknown,login_success,Biometric,192.168.173.125,VDR-10296,Unknown,SID167643,True,Not Applicable,91.0,DL
IAM00013554,2026-08-29 20:33:00,EMP12859,udant.barman2,Marketing,login_success,Certificate,Unknown,VDR-12859,Unknown,SID618370,True,Not Applicable,5.0,DL
IAM00016938,2026-09-08 00:00:00,EMP11241,bhavani.shetty89,IT Support,login_success,Password,Unknown,WS-11241,DEV84379,SID447191,True,Not Applicable,85.0,IN
IAM00005578,2026-09-01 11:29:03,EMP11579,naksh.sekhon89,Unknown,login_success,MFA,Unknown,VDR-11579,DEV23506,SID867554,True,Not Applicable,1.0,Delhi
IAM00013366,2026-08-16 12:24:17,EMP11443,xavier.sarma77,Unknown,other,Biometric,Unknown,WS-11443,DEV49344,Unknown,True,Not Applicable,15.0,remote
IAM00009685,2026-07-09 19:36:00,EMP10291,upasna.krishnamurthy12,Finance,login_success,MFA,192.168.67.50,VDR-10291,DEV82710,SID272691,True,Not Applicable,81.0,UNKNOWN
IAM00017892,2026-08-04 00:00:00,EMP12505,radhika.bath93,Procurement,login_success,otp,Unknown,Unknown,DEV68365,SID251512,True,Not Applicable,27.0,Punjab
IAM00001965,2026-08-04 00:00:00,EMP12680,Unknown,Legal,login_success,Password,Unknown,WS-12680,Unknown,SID246968,True,Not Applicable,1.0,IN
IAM00005982,2026-09-07 20:24:47,EMP12311,vasatika.vig48,Unknown,login_success,SSO,Unknown,WS-12311,DEV68547,SID204549,False,Not Applicable,0.0,Unknown
IAM00003798,2026-08-28 13:53:14,EMP10322,BAKHSHI.DORA47,Unknown,login_success,otp,148.94.1.176,VDR-10322,DEV67850,SID534463,False,Not Applicable,23.0,India
IAM00002789,2026-08-08 18:43:05,EMP12274,praneel.sastry13,Supply Chain,login_success,MFA,Unknown,WS-12274,DEV78738,Unknown,True,Not Applicable,79.0,IN
IAM00006253,2026-08-10 00:00:00,EMP11908,hitesh.keer31,Customer Support,login_success,Certificate,Unknown,LPT-11908,Unknown,SID829286,True,Not Applicable,15.0,Punjab
IAM00004047,2026-08-06 05:34:08,EMP11849,yochana.talwar9,Unknown,other,MFA,Unknown,WS-11849,DEV61060,Unknown,True,Not Applicable,68.0,Maharashtra
IAM00013313,2026-12-08 05:55:00,EMP12438,panini.randhawa28,Innovation,login_success,SSO,203.164.235.252,LPT-12438,DEV76277,SID537394,True,Not Applicable,50.0,India
IAM00007591,2026-08-09 16:59:08,EMP11363,chatura.sankar90,Unknown,login_success,MFA,Unknown,VDR-11363,DEV76764,SID874017,True,Not Applicable,89.0,Punjab
IAM00015478,2026-08-08 16:40:39,EMP11360,osha.dutta17,Support,login_success,MFA,192.168.0.173,WS-11360,DEV56447,SID909101,False,Not Applicable,84.0,Unknown
IAM00018248,2026-09-06 23:59:15,EMP12603,gautam.dass68,Finance,login_success,Password,172.16.241.69,LPT-12603,DEV97646,SID602092,True,Not Applicable,92.0,Unknown
IAM00012947,2026-08-30 00:00:00,EMP12011,wishi.ganesh63,Procurement,login_success,Biometric,Unknown,LPT-12011,DEV23413,SID565480,True,Not Applicable,62.0,Unknown
IAM00010503,2026-05-08 10:47:00,EMP11763,rachita.baria48,Customer Support,login_success,Password,172.16.75.9,LPT-11763,DEV96017,SID254329,False,Not Applicable,35.0,Delhi
IAM00005765,2026-08-05 00:24:21,EMP11937,Unknown,Call Center,login_failed,MFA,178.85.244.220,LPT-11937,DEV15786,Unknown,False,OTP expired,95.0,PB
IAM00004148,2026-08-02 16:41:19,EMP11822,Unknown,Procurement,login_success,MFA,Unknown,VDR-11822,DEV52800,SID764649,True,Not Applicable,52.0,Maharashtra
IAM00003771,2026-09-06 07:34:30,EMP12193,raagini.palla68,Customer Support,login_success,Biometric,172.16.241.232,VDR-12193,DEV88492,Unknown,True,Not Applicable,50.0,UNKNOWN
IAM00018778,2026-08-25 00:20:22,EMP10278,david.lad68,Unknown,other,MFA,172.16.66.212,Unknown,DEV79003,Unknown,True,Not Applicable,50.0,remote
IAM00019028,2026-06-09 21:14:00,EMP11600,GAGAN.MITTER67,Unknown,login_failed,Password,Unknown,VDR-11600,DEV60738,Unknown,False,Unknown,59.0,PB
IAM00019928,2026-08-20 08:19:20,EMP12317,zilmil.kara36,Operations,login_failed,MFA,Unknown,WS-12317,DEV96237,SID554659,True,bad token,50.0,Unknown
IAM00008566,2026-09-01 03:47:34,EMP12735,irya.mall82,Marketing,login_failed,MFA,192.168.167.149,LPT-12735,DEV25459,Unknown,False,Unknown,92.0,Maharashtra
IAM00000073,2026-08-21 02:33:26,EMP11689,vaishnavi.kant81,Finance,login_success,Password,Unknown,LPT-11689,DEV66935,SID617613,True,Not Applicable,50.0,Unknown
IAM00018388,2026-08-08 23:50:43,EMP10186,ishwar.bora23,Innovation,login_success,SSO,Unknown,LPT-10186,DEV27675,SID209451,True,Not Applicable,50.0,ind
IAM00001457,2026-10-08 05:54:00,EMP10290,lakshit.sule41,Unknown,login_failed,otp,Unknown,LPT-10290,DEV50405,Unknown,False,invalid credentials,50.0,DL
IAM00018178,2026-09-05 05:38:00,EMP10152,finn.vig49,Support,login_success,Certificate,104.149.235.54,VDR-10152,DEV97562,SID745144,True,Not Applicable,3.0,Unknown
IAM00009612,2026-08-31 21:05:13,EMP10235,zayan.sarin92,R&D,login_failed,Password,Unknown,LPT-10235,Unknown,Unknown,False,MFA failed,50.0,IN
IAM00005276,2026-08-09 14:14:58,EMP10080,ubika.anne68,Procurement,login_success,Certificate,172.16.245.130,LPT-10080,Unknown,SID412387,True,Not Applicable,73.0,Punjab
IAM00008167,2026-08-15 11:44:28,EMP12141,darpan.keer78,Compliance,login_failed,Password,192.168.249.248,VDR-12141,DEV59324,Unknown,False,timeout,80.0,DL
IAM00016655,2026-08-03 03:35:09,EMP12643,YASH.MADAN58,Legal,login_success,Password,Unknown,LPT-12643,Unknown,SID529813,True,Not Applicable,50.0,Unknown
IAM00003290,2026-09-04 11:14:27,EMP12397,manan_jayaraman61,R&D,login_success,Password,Unknown,WS-12397,Unknown,SID704950,True,Not Applicable,65.0,PB
IAM00000457,2026-08-31 18:56:09,EMP12751,william.narang20,Support,login_success,Password,192.168.223.47,WS-12751,DEV82124,SID979903,True,Not Applicable,96.0,Unknown
IAM00005989,2026-08-15 03:59:23,EMP10684,kashish.sarin22,Marketing,login_success,Biometric,172.16.214.148,VDR-10684,DEV26697,SID721081,True,Not Applicable,77.0,Delhi
IAM00016380,2026-09-08 10:50:06,EMP11603,nicholas.tara41,Unknown,login_failed,Password,131.167.80.149,VDR-11603,DEV55657,Unknown,False,MFA failed,100.0,Delhi
IAM00016332,2026-08-03 11:24:23,EMP10202,adweta.bera51,R&D,login_success,SSO,136.83.10.79,WS-10202,DEV85353,SID883950,True,Not Applicable,63.0,Punjab
IAM00018322,2026-08-22 00:00:00,EMP10326,zarna.rao38,Marketing,login_failed,Biometric,Unknown,VDR-10326,DEV99037,Unknown,False,timeout,27.0,UNKNOWN
IAM00017121,2026-08-26 20:26:37,EMP10316,keya.basu50,Compliance,login_success,Certificate,172.16.73.65,VDR-10316,DEV80435,SID-128325,True,Not Applicable,3.0,DL
IAM00018341,2026-08-27 13:46:00,EMP10771,wriddhish.sachar57,Unknown,other,SSO,Unknown,LPT-10771,DEV12888,Unknown,True,Not Applicable,50.0,ind
IAM00019061,2026-08-22 00:00:00,EMP11341,chaman.andra62,Customer Support,login_failed,Certificate,Unknown,LPT-11341,DEV85965,SID-455010,True,expired password,10.0,India
IAM00018023,2026-08-16 10:14:47,EMP10185,ojasvi.char85,Human Resources,login_success,Password,192.168.102.112,WS-10185,DEV27486,SID530026,True,Not Applicable,22.0,remote
IAM00005950,2026-08-20 09:32:00,EMP12427,oviya.mannan17,Sales,login_failed,MFA,Unknown,LPT-12427,DEV24652,Unknown,False,Unknown,38.0,PB
IAM00004699,2026-08-04 06:31:12,EMP12273,ekaraj.kumar45,Finance,login_success,SSO,139.15.240.55,VDR-12273,Unknown,SID235385,True,Not Applicable,23.0,Maharashtra
IAM00011545,2026-09-05 17:04:17,EMP10483,theodore.oommen1,Operations,login_failed,otp,192.168.3.103,LPT-10483,DEV15235,SID933097,False,unknown user,78.0,IN
IAM00000468,2026-08-16 21:59:48,EMP12417,HARINAKSHI.LOYAL52,Sales,other,Certificate,Unknown,WS-12417,DEV97605,Unknown,True,Not Applicable,50.0,remote
IAM00004595,2026-08-16 03:05:00,EMP11941,yatan.chander61,Unknown,login_success,MFA,173.198.165.6,LPT-11941,Unknown,SID554147,True,Not Applicable,46.0,Punjab
IAM00016206,2026-02-09 00:00:00,EMP11481,IKSHITA.ROY54,Procurement,login_success,MFA,Unknown,WS-11481,DEV92611,SID754050,True,Not Applicable,70.0,PB
IAM00007091,2026-08-02 18:27:04,EMP10579,ekta_edwin69,IT,login_success,Certificate,Unknown,WS-10579,DEV45283,SID346009,True,Not Applicable,50.0,Delhi
IAM00010038,2026-08-03 16:02:37,EMP12194,waida.dyal18,R&D,login_success,Password,130.211.50.205,WS-12194,DEV99263,SID168679,True,Not Applicable,50.0,Unknown
IAM00000047,Unknown,EMP12579,balveer.nair93,IT,login_success,MFA,Unknown,VDR-12579,DEV22006,SID943724,True,Not Applicable,4.0,Unknown
IAM00013767,2026-08-26 00:14:00,EMP10296,osha.kapur39,Unknown,login_failed,Certificate,Unknown,VDR-10296,Unknown,SID509344,False,timeout,41.0,Punjab
IAM00009388,2026-04-08 00:00:00,EMP10912,MOHAMMED.DEVAN20,Unknown,other,Password,192.168.113.54,LPT-10912,DEV26119,Unknown,True,Not Applicable,50.0,PB
IAM00018593,2026-08-26 15:35:37,EMP10586,nicholas.tailor28,Unknown,login_failed,Biometric,Unknown,WS-10586,Unknown,SID181714,True,Unknown,49.0,Punjab
IAM00003135,2026-08-04 22:37:02,EMP10662,watika.sant81,Unknown,login_success,Certificate,192.168.102.8,VDR-10662,DEV64346,SID870906,True,Not Applicable,14.0,IN
